image_embedding,reference_embedding
"[-2.5583472304246024, -0.43784335904504407, 0.5031829801772723, 2.2383565380623045, 1.0912217672039979, -0.14851873817749944, -0.8952716524908009, 1.2168310076014643, 1.3899109939678822, 0.7903379566852856, 0.5343819832274679, 1.7430854688041486, -0.23112897814188024, -0.2793541844038728, -1.098456975738348, -0.2639525203841258]","[1.253108768321344, -0.5900476683519528, -0.44142143736589123, 0.058032537825969725, 0.3148982011121309, 0.18163208025081837, -0.72925913993559, -0.2998532111862771, -0.3702643367669649, 0.3991300638251591, 0.219872617110359, -0.1327286699336602, -0.09050417282066267, 0.10110489911986673, 0.12795806768726484, 0.5033646005679869]"
"[-1.8803269789341068, -1.0742569784827474, 0.4729220019460802, 1.8923446847113914, 0.657012910412905, 0.09026324059257607, -1.83713669067594, 0.052615134370555865, 1.676136663530044, 0.28015598399912756, 0.9872969030934882, 0.8521180665953328, 0.5320301866888666, -0.990271292028785, -0.521746511444815, -0.766417192969912]","[0.5708362420164405, -0.43202183311838815, -0.7084345895857871, -0.3209496675027877, 0.2259813239403625, 0.598007283253557, -0.3324138527897901, -0.24209595239521692, -0.20255425172215488, 0.4845523860398598, 0.8336647097719148, 0.7849257763001808, 0.051768174410646184, 0.26829117179465534, 0.05609379500403186, 0.5613915342225526]"
"[-0.1859994635935048, -2.2076385107197547, 1.6700839140402086, -0.19978369054566916, 0.7242266704834316, 0.09854452728725345, -0.686643691455182, 0.7525881258665186, 0.04023156792130574, -0.5251418789065723, -1.4922373132512852, -0.09438676146997117, 1.073116995488044, -1.3112280605042355, 0.5176465232978043, 1.1796521387573566]","[2.0097164757302566, -0.3066000528294101, 0.23000130544713426, 0.09825625821938415, 0.3825519571388419, 0.601845878151017, 1.5176592615170947, -0.1725965919867562, -0.03593512275294238, 0.630750366373468, -0.5549953934980058, 0.5079718591625871, -0.30632889087152343, 0.22537242632721569, -0.0575289728225094, 0.10859328980638953]"
"[0.9487424377156816, -0.2325044767996776, 0.1825841956761292, 0.024225863756111805, -1.688972832224175, -0.8455178496207171, 0.6108376221809988, 1.8173250566480954, 1.3069771242977315, 0.20585958268725074, -0.08476063675226798, -0.9805439898603913, 1.0382304642498406, 0.40227384298874136, -1.1736674314348516, -0.5376544992823715]","[-1.2516519433986968, -0.3363540135009455, -0.3603862329251298, 1.0589269334207128, -0.32977911895578904, 0.4427660297427836, -0.4946374747729251, -0.8107007515472413, 0.3086363340181944, -0.7458693360666088, 0.5111482492035511, -1.1145186094972048, 0.8389606807049117, 0.5752994482143722, 0.07753148965332536, -1.0277349115619796]"
"[4.495690113849478, 1.357188052286838, -1.0292452613237102, 1.715015081792814, -0.25098225171930394, 2.1436369015665533, -0.8696154890167057, 0.40057729461576647, -0.4759974540535569, -1.0909790886711925, 0.11900795360315963, -0.06245292419439389, 0.4078892758001549, 0.19031087420084639, -0.783663284150345, 0.35787458961999524]","[-1.4257817638589108, 2.557308525098109, 0.26713364609826334, 0.23048187975344286, -0.5698748687568201, 1.0304038119079963, 0.1883710882509063, 1.3150801726487376, -0.1443905648121929, 0.03573934862476143, 0.1687726593823952, -0.5204522902922039, -0.20449857781464348, -0.19010321214131568, 0.8341121439657005, -0.2282759401869612]"
"[-0.22804850150812978, 1.184522991077915, 0.8016606789027763, -1.0553677781756248, 0.21456072509713928, -1.2182561290005987, 0.3991479535053964, 2.8275643962253985, -1.6901328489775094, -1.0955338872420566, 1.820859693912915, 0.12844014413082402, -0.689085003873356, 1.2159121243408533, -0.4532213386104766, -0.5515735173712336]","[1.3669890552638848, -0.3221621047700377, 1.26317185625697, 0.10635454131433335, 0.5452416051386065, -0.17247096022237496, -1.0430464837815208, 0.4150221565444437, -0.6767287997135855, 0.2900866900663531, 0.3944137135869469, -0.4634697598325702, 0.8001011581342593, -0.6511051383352708, 0.14517966756378126, -0.04615292539384983]"
"[-0.5970714454015036, -1.9234257240657366, 0.7469401869111865, -1.0584423058360677, 1.2217023838663081, 0.3356372842047293, 0.21636680223204474, 0.13544673575193653, -1.80133654829555, 0.4102855752667697, -0.8408322595646816, 0.020041301672516124, -0.740192642332228, -1.5070720257373977, -0.2223093681676101, 2.1636224003304743]","[-0.25467410960369935, -1.3937642304348385, 0.9781646998115299, -0.056580129845043604, -0.15714068056025404, 0.5766336637752068, 0.8494500752447897, -0.12429024396956473, -0.05308702422066879, 0.9759893390890683, 0.13610698458278428, 0.9826950884586163, -0.3261086731526088, -0.024448834875340202, 0.5390051901895518, 0.24588344302811815]"
"[0.3047659347446842, -0.40910994157386443, 1.4051315039723449, -0.27308688891026034, 0.6517383739401124, -0.27786507213757067, 1.1334953784828907, 2.1339477996661396, -2.869978134409612, -1.5130673515986117, 1.4626996908617629, -0.08420551649839696, 0.4018624298281062, 1.467148335532067, 0.3799090631494598, -0.5332159301402805]","[-1.2190431151189527, -1.2616914266873374, 0.7745522837730091, 0.7326729338510721, -0.37550785561560285, 0.48277738194839975, -0.24555600016545903, 0.33899113789493013, 0.05076199286674944, -0.15430006740845134, 0.464810807887231, 0.07343848312056529, 0.3920937804415253, 0.08346236406921366, 0.03461297391179381, -0.21878802660549046]"
"[0.609862336564537, 0.5755563773115817, 1.3333388324675168, 1.4230911682135339, 0.9430824057260375, -0.016260854934298043, 2.2999891634382474, -0.8832646330934352, 2.550395883775929, -0.4191208709799114, 1.2788851520594813, -0.8422718254211902, -1.7407380642911112, 0.23614251248405516, -1.3613270806565025, 0.10258282395150752]","[-0.35778850830536907, 0.6861439029680659, -0.525707379316853, 0.6814085480246324, 1.2269899576298648, -0.30486922535665795, 0.3405769186961995, 0.24728978382436226, 0.5688522736792634, -0.9012278208949054, -0.24774797125679807, 1.5573854809434977, 1.2502066610772495, -0.5634431337149266, -0.533426056860487, -0.15602295769038355]"
"[0.435108424384242, 0.2343864702809157, 1.178283242657989, 1.6237125666798444, 0.7340819361831434, 0.03473909166357636, 1.877579053793214, -0.42753657858497146, 1.166113798241783, -0.8964728186557344, 0.218065315451453, -0.4016929139181394, -1.3120705502351848, 0.4365037200056087, -1.0545414120720276, -1.0592817789384592]","[0.8034862965484904, 0.41539126184240155, 0.16070419283791745, -0.07229862521915059, 1.0730939611911716, -0.8378342592881892, -0.8505187783170124, 0.6906896645033321, -0.45805543437343804, -1.0720791809871426, 0.33197920700903255, 0.5937546855895826, 1.07151542861073, -0.7094800123163341, -0.1752610951479517, -0.2900951022102487]"
"[-2.6664672843001234, 0.618895965928254, -0.2453246627847814, 0.13168390191599572, -1.5379048918239355, 0.1978795922903598, 0.12759073614060149, -0.33555938195689156, 0.99973637874216, -0.7247129973423868, 0.9239791448045269, 0.5951903392649209, -0.4373026277597049, 0.49210933880688906, -1.0838323215454833, 0.45828802048251216]","[-0.670068876533376, -0.8504267580774046, -0.18520155294544977, -0.6335287997390365, -0.40056079099884356, -1.0675295489051169, 0.5540097753731034, 0.29466570105353773, -0.6318107713345552, -0.6963340697531178, -0.09312261911369943, 0.1968188817713622, 0.465485199848668, 0.7975941109881329, 0.7093649607669299, 0.46642337652054616]"
"[-1.53811424616514, -1.3134617475449142, 0.016270529949258757, 2.023065876956153, -0.2744099247646781, 0.5524738901879058, -0.5868297139423275, -0.6106790101712763, -0.29373303218118435, -0.5681229096937801, -0.740562337663067, 0.7599204995370284, 1.2370187206908834, -2.1569422073107583, 0.13689712046406102, 0.022711405909880217]","[-1.0548049970235622, -0.8394343978732526, -1.0292689806393094, -0.3163473454505346, -0.43423112864253866, 0.3540040499212275, -0.2362309160486146, 0.08805150762379652, -0.546870310893761, 0.13440267193882957, 0.19777409174433738, -0.2504336191505171, -1.1614918221017916, -0.05228055448757862, 0.8480646379643638, -0.286305982625993]"
"[0.4278730556709552, 0.07710086702692279, 0.7530209203930324, -0.42632902554088914, -0.028746537317544642, -1.5875973355019561, -1.3918337693318734, 1.383237463131652, 2.202020364512371, -0.6642889120233303, -2.4193518376582785, 0.4854308643234259, 0.046026003813803756, 1.0832186995775592, -0.5472958826598819, 0.48433521921847406]","[1.5254656947130505, 0.3904691835031969, 0.36896341067774757, -1.3515432475297449, 0.15279632714588606, 0.14876426969542722, 1.455007124030953, -1.3304590621483017, -1.0461473253878877, -0.16637151723002122, 0.5910509686952955, 0.017811224488202333, -0.05538317752658537, 0.6349624737715774, -0.5511497707699596, -0.4173754567100867]"
"[1.0431172161397633, -1.9203451119100288, -0.3298892068281019, 0.21589875586769156, 0.03923211289197785, -0.37268669177400227, 0.7328905474750296, 1.4865555527323775, 0.08570668198125272, 1.7146884236159154, -0.22017001071665576, 1.2401968001196733, 0.5862517671700287, -0.4394606556644884, 0.9540539523044828, 1.2442810182704762]","[-0.6890266815951968, 0.34414923806922315, -0.8024278654076956, -0.8385672303445327, 0.15231837649323884, -0.3114309548474328, 1.0402434989361338, -1.0781582461449781, -1.1243228920575274, 0.24759921806310273, 0.01936130394973787, -0.4266755187378861, -0.15958436353522654, 0.2674163216508842, -0.5273804802666703, -0.6124902121010182]"
"[4.122195846645682, 1.6973309724644228, 0.28449963083664126, 0.6115918769436728, 0.4997503562780272, 2.9389700957953075, -2.4242797716624134, 0.12230580894250702, 1.7063976514058812, -0.18800815916451646, 0.005797611210385999, 0.7477588805348844, -0.7797530563328628, -0.07590541996485699, 0.36299540700278493, 0.12807392390659297]","[-0.3533236269113517, 1.9690808035150564, 0.17575604428985775, 0.09473642619123114, -0.6141621172925891, 0.04259604327428763, -0.8293680482210813, 1.2903032234276912, -0.498647953298568, -0.15728124362652324, -1.181759250550712, 0.7861254046943825, 0.19288646746828833, 0.32976746850482325, -0.5449406033315907, 0.10406947176873918]"
"[-3.555558769878687, 0.766562608949304, -2.1066952333260827, 1.6337208776232965, 1.63767258235102, 0.27264412458798876, 0.5609878897751186, 1.1769386721377886, 0.5897655119575388, 0.5029121859549106, -1.2941691445341845, -0.29963277655979176, 0.05312089945960888, -0.11357185330709552, -0.8567710196478187, 0.7270789105558907]","[1.5091178846969633, 0.5924304781033229, -1.069305421691082, -0.7618662805017715, 0.6324926567774195, 0.9810114044714997, 0.031990077726191654, -0.35216336530328934, -1.013133383729211, 0.5344841098526756, 0.6537422390201396, 0.5827326479160607, 0.38114427035373794, 0.3123337711693806, -0.24404214526510667, -0.005103103316106737]"
"[-1.6917325273114479, 1.3502603371103972, -0.19667370066428946, 1.782352416756673, -1.1839764360119434, -2.2438207787359477, -2.9585727897728034, 0.2185144252193402, -0.08556445082310371, -0.27522342271193634, 0.11464147408809079, -1.094526616186422, -0.5487107462846881, 0.20803736292678154, -0.6085701971451641, 1.0433833578221956]","[-0.6336732655757273, 0.3517857879700023, -0.9912974756428347, -0.9356128723151629, -0.2190007176356468, -0.022468622822220053, -0.8496623927663068, -0.6155705530324768, 0.20380424353264542, 0.8851315724445834, 1.1670724854791084, 0.5219209369937816, 0.007895695087532219, 0.6403720055281915, 0.6718341569082947, 0.9835454390293069]"
"[0.5087984860614736, -2.285211473915592, 2.66863384350371, -0.4317744075923346, 0.7150560218831213, 0.6165115908062109, 0.2710765495063826, -0.4522708212768652, -1.0527774496233953, 0.07185407129344819, 0.2574909528210783, 1.2178738216599472, 0.10225011206518346, 1.680694429633326, 1.585335561475402, 0.14068920766489246]","[-2.1316135412529076, -0.7751513806289945, -0.28159721387523085, 0.19279292045980992, -1.27294672883519, 0.66611555854603, -0.19555945621964105, 0.24253541935498005, -0.6355523810892096, -0.6746691609970644, 0.5570370433060211, -0.4912561535341203, 1.029463206452197, 0.5266341249065136, 0.050764820770831394, -0.0887526468880001]"
"[3.9137809460737394, 1.5130558592586023, -0.8126891986127565, 1.9024598809701865, 0.4591032545843512, 2.395894773566888, -1.1607216643212954, -0.43658027907280017, 0.37424966464730935, -0.17473886528535598, -0.6749517760290522, -1.0851914107273652, -0.44459870067902835, -0.8234481480416751, -0.19947533164383757, -0.8709108304185876]","[0.0056167526247942814, 3.21996769860375, 0.35282169926065465, -0.23741542100453883, -0.9192406303561594, 1.451849558446542, -0.3306036771522324, 0.7597120754732671, 1.0266063427880687, 0.14431998798492116, -0.7699905654090027, -0.32295390514851424, -0.4959100253449553, 0.7144851102952919, -0.7995479852130645, -0.24072796656634493]"
"[-2.0309925240524005, -1.2907691396994063, -1.090597259943585, 0.8638474265880521, 1.211313068007504, 0.05600680304013597, 0.1902577155449284, 0.7806907864693037, -0.5983075887694966, -1.5256765855022585, -1.40856938981514, 0.9201741144196569, 0.9307564394714523, -0.6102410865788159, -0.018217286704014173, 1.073178409325158]","[3.4731128472538737, -0.5849047833423585, -0.6269667970309935, 0.239680458474416, 1.3852722136085847, 0.5625351375128251, -0.27027074195947487, 0.07776985663045959, -0.585004906147131, 0.9369979242021049, 0.1940534642318479, -0.3527507043616263, -0.3608347459922451, -0.14545837582313936, 0.521470576017317, 0.06673729246488379]"
"[0.0058087582185345705, 2.3113792478335875, 1.079890090217133, -0.2077204251891095, 0.9332312671636701, -1.0930149196501038, -1.0470166979512274, -1.0956264343684285, 0.2692825235291213, -0.14046495505719825, -1.1598332471534454, -0.044936341542758905, 0.015445224371197865, -0.21582483033644415, 0.25667607363327133, -0.6234245052953049]","[-0.8084698120664601, 0.010978223206393087, -0.6435995513518689, -1.15202372635626, -0.9576866164440321, 0.08284760661323289, 0.048465416310008474, 0.10016358181371232, 2.007225486906343, 0.04213768414594828, 0.03114745886252784, -0.5938528405058616, -0.36547774058797283, -0.03587885678287747, -1.514800195107366, -0.13612313217772992]"
"[-0.8397837365608743, 2.3112018621109294, 0.05104498680781572, 0.60791226581175, 0.5121956973067863, -1.037967169120099, 2.013025843687639, -1.315429271660113, 0.9198447923789528, -0.5901813171599252, 0.4284779429412783, 0.5671599556799551, 0.2643367586257737, -0.9323548655836978, 0.05149264648785942, -1.0532861581176054]","[0.2922928512071878, 0.14166340488914925, -0.0398447293451425, -1.6903655938170608, 0.43784534756281596, -1.7223452458885888, -0.7359024314242113, 1.261158570082044, 0.07100625346764586, -0.3717996004809913, -0.6888735959846931, 0.24880138207331412, -0.30119412224307524, -0.9144787811857321, -0.35859761731883444, 0.11870096352945834]"
"[0.036261794014934304, -0.15314528233426808, 0.0985734967859474, 2.2586129419146155, 2.4751595445171515, 0.003070340475416466, 3.6896185114545905, 0.2980790511790242, 1.6365213157544427, -0.48380791005751844, 2.297907298065898, -1.663833328651197, -1.4781882358844953, -1.7469721600009744, -0.014122543060485358, 0.5992303397151413]","[-0.23247584752922593, 0.5397933144199101, -1.073264047731968, 0.18687353821186295, 1.207504301849363, -1.4611709822434187, -0.3418799076167763, 1.158238704164461, 0.46864639511605577, -0.5603695068031406, -0.5381412891553495, 1.3509742463632552, 1.056643597256889, 0.26199327291771823, 0.3041613153992859, -0.9248969328561659]"
"[1.6934923071620729, 0.7785301601673096, 0.6950843461056618, -0.28225346798591733, -1.9120806351696418, -0.2959023504735829, -0.8598950020184463, 0.21953650191636773, 1.5434088306986586, -0.3359748654506014, 1.0167777574960848, 0.4521375911577713, 0.22710225434562464, 2.1350707278718084, 0.31698858082054593, -0.13576328419024053]","[-0.1468364285029342, 1.0071923018036593, 0.08588419379751408, 0.4114235250696677, -0.4950300421549005, -0.905880217863417, -0.8744341010014893, -1.5528071609514518, -0.29490619184889083, -0.5082786318924517, 1.0063706059335935, -0.38022450333800517, 0.11590944323065411, 0.7878002030794258, -0.0857312633295711, 0.28176521800475995]"
"[-2.0672159185026033, 2.3298060478529, -1.817022045791926, -0.6637752356526263, -0.15018627997667858, 1.010427821129864, 2.3432018800393655, -0.34703072051307166, 0.44573088392597104, -0.5330929329143805, -0.7835398004708976, -0.37212909109601794, 1.1969463460509069, 0.2861927219001901, 0.2537411642167023, -1.6249105197040274]","[0.26660859733804765, -0.5620582248816697, 0.4943584093075761, -1.703759521719185, 0.07057473728122343, -0.4277256715705036, -0.5441487093810958, 0.5487608577173669, -0.4338591397373537, -0.7626573688578101, -0.425372468906301, -0.5040814939160445, -0.07120387728509146, 0.3173511196035065, 0.31251167557027903, -0.02671297155670556]"
