image_embedding,reference_embedding
"[-2.5836801121912223, -1.425644748229753, -1.8038339251058333, 1.8217719054289425, 0.19064957801303772, -0.48701499055215064, -0.3081172449270551, -0.3303183939993038, -0.5189529496333734, -0.8953167159438032, -1.0709720954423154, 0.13901858343112844, 0.11052204934769905, 0.0916819426577684, -0.5363745736743543, 0.9833269290280653, 0.35618307975293934, 0.894172530392733, 0.37216073802190086, 0.21389786775521405, 0.9715251234881028, -0.4594519997701615, 1.2272973341080102, 0.6365276857370135, 0.10605626933380606, 0.3425624483330581, 0.4618006800863349, 0.019425939389737204, 0.6870487047905943, -0.6990806182603609, 0.6876272001793051, 0.42942314553661187]","[1.9664518124443906, -0.7897424281963952, -0.5442378246256672, -0.9584077809762941, 1.6569390079477206, 0.9115376477308568, 0.23330086411857984, 0.5705381277263902, -0.7726031197179108, 0.589826000283031, 0.3058619708970883, -0.5029567849544572, 0.09966741479665442, -0.12196203724893964, 0.5330374985188917, -0.08695882505199337, -0.4833080592060278, -0.0620881332942143, -0.1938282864116754, -0.7352980072863559, -0.009620263817623886, 0.40204343559415867, -0.21592523398272512, -0.08589195072215923, 0.14949323172895984, -0.026072272953579417, 0.14900068981389744, 0.08094433615747931, 0.3101113080690653, 0.005577211955029863, -0.2555026637452492, -0.45249228624559445]"
"[-0.7192949053391261, -1.7611951036908975, 0.040737952303998994, 0.8209957338762325, -0.7759058397270235, 0.6301766543868961, 0.5238465130804332, -1.9711870053703155, -0.46457740800294317, -0.1281090841864703, 0.8345764073834766, -0.8247756996189023, -0.14357751628604037, -0.13840582878290753, -0.31831002561048694, -0.08922453838147876, 0.22573198599891267, 0.2873478835103345, -0.37346597363197664, 0.42409381998928, 0.8801826124958342, 1.2025659821073351, -1.2264271853780713, 0.4193294768205506, 0.25119195531095057, 0.09391277597885866, -0.10874129919460927, -1.483966260112298, 0.1835789576817062, -0.41810775132345696, 2.0047489718147373, 0.16990411776110395]","[1.8164953017586247, -0.5718844657726051, -0.4766048601892639, 1.1059722358880617, -0.9917882813771521, -0.18033318206254975, -0.09456358971311342, -0.08256622019199868, 0.09721383233241031, -0.3448111309294754, -0.035533338510257, 0.37358305282109944, -0.21268899060275404, 0.07586054048285387, -0.40703611635797876, 0.34294792990164963, -0.15630617720974227, -0.052343810975950325, 0.609098747886446, -0.7830747315973026, -0.1571746372080524, 0.31731131792883044, -0.446357922397735, -0.15183936824301428, -0.5049016454235217, -0.4930044931344075, -0.025886084555815002, 0.05102997276415948, 0.49205623682166033, 0.7220291412795344, -0.32399373283495275, 0.7699554125747893]"
"[-0.23306363079500744, 0.8368601609707189, -2.244867079059405, -0.8722048463844408, -0.06915187609451977, -1.0322101353469448, 1.0461128150515218, 1.756870266826136, 0.09151672565021012, 0.6127258030978412, 0.049257253836741836, 1.0936385264930168, -1.5252210541088076, 0.9733147938885874, -1.0616511929878918, 0.045868366967782445, -0.9500571123220449, 0.33386557952943907, 0.2885371723798518, 0.24793160591699548, 0.08681560223385482, 1.247679362007281, 0.7547530200111072, -0.948165790461145, -0.8404106096928848, -0.13822605062052692, -0.6172262611339701, 0.33784097951851216, -0.0892940604562881, 1.0153246450120443, -0.6975046632761499, -0.26619378393751547]","[-0.490432810317235, 0.13420198242804146, 1.5570008771157258, 0.12584407703763076, -0.34639840906145064, -1.3092326593875743, -0.000539643420353158, -1.16987028518011, 0.038897198811493214, -0.010037088768935215, -0.14307109160394993, 0.3075162109672478, 1.1637114068174026, -0.27481390268646644, -0.2258099035778253, -0.6589887326927476, -0.28165841045377316, 0.0662665258705757, -0.1067514600002696, -0.13642489334977578, 0.9089730716482589, 0.03871841910401392, -0.43594337589221616, 0.2970788285759045, 0.7129335879400551, 0.13654996741601017, -0.010005897174960789, 0.014641443328205783, 0.390293430436677, -0.11059381382848646, -0.16562819265420298, 0.08839487050491322]"
"[-2.5140955022623936, 1.064858061602521, 0.433156942643136, 1.9255929877967815, -2.707922783299448, -0.3398209670757697, -0.7546813325834747, 0.5624677536332898, -0.7161589507184788, 0.9873952598388755, 0.25362791062435425, -0.40439041407782356, -0.8030774412896526, -0.6156135287030453, -0.24994067694208078, 0.2835086670200807, 0.0935959543916272, -0.24300364768887003, 0.5089273783847835, 0.134548680482057, 0.8458028374262438, 0.023280682061971657, 1.0235129629920248, 0.9584106162295518, -0.6665224088509886, -0.7683785689916983, -0.17917207788882508, 0.23665790722375882, -0.8143748680986332, -0.04636504686490352, 0.7178640225699157, 0.06785141316109608]","[-3.0711523077737737, -0.9086787175186662, -1.3444335938854193, -2.3987721817094103, -0.5461280330136142, 0.9518994577436547, 0.23140984761169933, -0.42634124122121614, 0.022761635582583973, -0.9769240575589289, 0.1946658874997524, -0.39414648977894284, -0.47202927787174975, -0.17819810906852018, 1.180761099901638, -0.8489356366556906, -0.18634176390648047, 0.30544399970131153, 0.023901244078204566, 0.41324551708729507, -0.26844304072109326, -1.0375837189822996, -0.43351853704510446, 0.5383681261651437, 0.5374588829514658, 0.027044743510904332, 0.5605654740247343, -0.3910957023979839, -0.6575175781741827, 0.695970021736301, -0.07841201207660457, -0.29243484408132264]"
"[-0.12650761778392247, -1.8871697238299325, 1.7064219620023604, 0.025266179604691213, -0.027970713656810423, 0.6270878405944432, 0.19697469465464568, -1.2136584990942108, 1.1864418567623434, -1.2126207914179263, -0.6931638582575812, -0.10617600647623583, 1.3070669657129865, 0.6701173521130803, -0.18730671950503763, 0.03466389088569309, -0.011147502718813629, 0.1488839322407719, -1.2580597621483107, -0.08803908356117121, 0.6619611100861853, -1.0811726486464626, 1.0758870207639581, -1.0916330846171622, 0.028753820664383926, 0.2972845938476878, 0.6926494515160957, 0.11079456726717973, 0.215065479961335, -0.3848902243610084, -0.5333501170377253, 0.3679689691761434]","[-0.2433547448205017, -0.8736941954562158, -0.8315921794150183, 0.036289438058480825, -0.6145089972789832, 0.376036090410662, -0.1653567137985159, 0.38824602594136753, 0.020946662780151566, -0.32383190282723673, 0.515213191095938, 0.09609472491549498, -1.4903911128179577, 0.2028812693413329, 0.5938731138520268, -0.3025209829142187, -0.04451805284244915, -0.10134190931040757, -0.49417289268417103, 0.9934414133986653, -0.5638154960930546, -1.0161138908334262, -0.1763388469437081, 0.3744209551444211, 0.19712277684389318, -0.8734588059777557, -0.6268844391929606, 0.7759367370217765, 0.22445817106139626, 0.38744330422053763, -0.018661787613345523, -0.21982980836281418]"
"[-2.034884634002777, -0.3322683500954706, -0.9353625586202615, 0.2801420672609379, 0.4175621862334949, -0.4625911577716106, -2.0257432222793064, 0.6907767300179468, 0.6341531458508287, -1.3045120349611368, 1.64159849721969, 0.4373207882526828, -0.2515492371778734, -0.5582735012040374, 0.9652010184600479, -0.44186996042554905, 0.20206541772043088, 1.7513674711437608, 0.329661906556759, 0.24163053984731112, -2.0615581992259537, -0.15251238884180734, 0.12531228248846102, 0.9127509078464484, -0.23119103351253642, -0.34240661138695866, 1.0205541180076645, -0.9583408574895128, 0.23650702589790798, -0.5679068042222531, 1.0570995801061276, 0.47060532410630074]","[-0.8636599071903268, -1.01662713248607, -0.6437903229980647, -0.44274942083192115, 0.3751237219995929, 0.9543154591261411, 0.44945160653345884, 0.41597335964608545, 0.00258568879197293, 0.26917546036334977, -0.1570879371843329, -0.8721638077955114, 0.08634193154688466, -0.6453395986818131, -0.8072527565845475, 0.24652299221685778, -0.49512644187638644, 0.30363723939297216, 0.34526211382187777, -0.18866594092862882, -0.3838677473923746, -0.08249185148206278, -0.40144569684334, 0.09186991030072578, 0.2966789039329192, 0.19170375533328235, 0.10303697343216361, -0.34905939131559605, 0.28651316346307937, 0.7484319214740779, 0.551804654944869, 1.204979235885523]"
"[-2.354635707905008, 0.37313004152420604, -1.5204427625246462, 0.7965497400287245, 1.3438724977051542, -0.8245496574366725, -0.9828609647034854, -0.08154856567134104, 1.149406102223355, 0.14770653270677664, 1.443907501489954, 0.6669829228444286, 0.3386558377278756, 0.3486141423003474, -0.9892629349907147, 0.269063454057865, -0.3401827314292762, -0.0855156714281688, 0.4434445206916017, 1.0901188302599811, -1.6090680462917442, 0.793349257575867, -0.255670110171726, 0.8668006747118768, -0.6483792751479276, 0.5157907087559832, 1.1164718567997587, -0.9135886532057257, 0.28496563225749794, -0.6565914383462215, 0.05611730479990111, -0.08622464379035842]","[-0.29480665955113494, -0.16417550476666676, -1.0308912976570237, -0.5873961715642098, -0.2655370304375534, 0.41989889717480655, 0.16876144258134984, -0.611122925540258, -0.641194733570678, -0.15871666763936607, 0.24163556934337074, 0.38486105064673753, 0.1011281161984345, 0.6854982136194969, -0.028912352225372005, 0.11843756777341738, 0.6689865335235498, 0.20042740806847065, 0.4194157848183892, -0.4667600978273354, 0.08135882269078286, -0.2471071513777208, -0.2919563365864834, 0.17547085176263869, 0.5850998909956022, 0.07981548683063705, -0.09566315569934594, -0.02708232822078028, 0.12840927585986497, -0.16608833769139295, 0.6115367321073745, 0.17909424195641993]"
"[1.060100521373416, -0.4504851302383346, -2.1930280869494916, -0.8685875275983124, -1.0266295502236589, -1.2007966950310078, 0.757319164155337, 1.5179616448431412, 1.8577741623180324, 0.7342270073332648, 0.5286829857051232, 0.2466005499751162, -0.14919831748206092, -1.4600766799023859, 0.12754349592175226, -0.5471725290242742, -0.3905831878843049, 0.8313556908302518, 0.2843450585445941, 1.2138833761439614, 0.2214553058339845, 0.47021394670553024, -0.7638853210377798, 0.22891923102040537, 0.6891818132679814, 0.15929822758134904, 0.4568892271349221, 0.3571735424220678, -0.11914923829974969, -0.7460930452452844, -0.8627185414448076, 0.37138903321720523]","[-1.1655879573679901, 0.9999597847058145, -0.618326525744337, -0.0686925255384518, 1.087017369640233, -1.3683787260868903, -0.20330030951541292, -0.8263248227891479, -0.11513252865023238, -0.42483158893073547, -0.9122709957722046, -0.09407990242313356, 0.6667992973042114, -0.6192279968671691, 0.31526241778034586, -0.27205514621097315, 0.3744104128243436, 0.2151344623254616, -0.38960382380059566, 0.19290534752023367, 0.35912130903754025, 0.2701259199158263, -0.5498313833520921, -0.24726577670379732, 0.1600613321747918, 0.8778006995240677, -0.1653712772767112, 0.5898394553335694, 0.05319152382515116, -0.026058440946934994, -1.028155410037815, 0.6388400751278737]"
"[-0.3065598035349732, -3.042416932998338, 0.9359085276921634, 0.6334256097439833, 0.9123259801294178, 0.8394758325701548, 0.35378139816057685, -1.4216053933655053, 0.9981260444243807, 1.2441909263099145, -1.4774864702517483, 0.5243636750734897, 1.033915103235102, -0.39502712641721766, -0.46080653184174664, 0.8964063177526287, -0.6296919234778583, -0.7343188142845358, -1.0610425504395091, 0.825404422304652, 0.8350657284631253, 0.2910695715154968, 0.3881658376143092, -0.362762830368094, 0.08113574743754245, 0.9244774628535549, 0.04307778745134307, 0.864553205641431, 0.6780813826488424, -1.023328708646357, -0.050532989172397166, 0.15788456677484142]","[0.6800121520315467, -0.4830773601895048, -1.1902137666157524, 0.7790048695849755, 0.2760751683897853, 0.2613715005058376, 0.024158787212855932, -0.13469838841447496, -0.25508364866509836, -0.018180130554791032, 0.23220257681333964, -0.14894267272155634, -0.5306904157503739, -0.1632875542381317, -0.22675071769344537, 0.021188108307199752, -0.2593243455170801, 0.4639135163228345, -0.3185074477648157, 0.27282721597305737, 0.712461476026745, 0.2566233507154548, -0.09956370433448691, -0.2801913845546005, -0.4963695532094509, -0.31286869204041245, -0.0008346732659262961, 0.17234938868302935, 0.1760797152945474, 0.1187064523530011, 0.15470043653061324, -0.4960514170891086]"
"[-0.03568003151424936, -1.5286873604388487, 1.4019888959169298, 1.7562117397801125, 0.9169545261279362, 0.10248512754389456, 1.4605869302887926, -0.7528452312030112, 1.3016881588424356, -1.2858886076230316, -1.364816553089888, 0.09678117198752695, 1.1924938608321545, 0.3503282466852583, -0.8581550604249644, 1.5912729553289813, -0.3609754277640786, -0.3832874685244031, -1.4323475868998887, 0.11647094745581117, 0.7158002648299523, 0.37619490766574015, -0.7855662195321614, 0.30351525565886833, 0.6714206113946845, 0.5601490663746072, -1.10857227912332, 0.03451565023711852, 0.3244728737398592, -0.27327841331352404, -0.4124657672537276, -0.4642634375612825]","[-0.725485274320354, -0.470168066825843, -1.2173319984101012, -0.4447778413747458, -0.19443687756737585, -0.32475194079928094, 0.3548140817581355, 0.35585839223204513, -0.6814896538179782, -0.3066936065259355, 0.192201798732262, 0.3488901569260811, -0.7834256101609912, 0.02647344625435437, 0.24449223882992013, -0.10014428392766225, -0.18327531525907778, 0.5218014046316707, -0.6401696203577153, 0.3007407361176076, 0.05396129061288599, -0.5201988162639067, -0.024967674021036283, 0.2761217747316806, -0.40844485461716734, 0.20466428093883923, -0.12598789466069577, 0.11263344349248434, -0.03654159976905005, 0.16841125934566734, -0.3171600427118444, -0.03121880476719416]"
"[-0.13092334786731089, -2.486813722410707, 1.7105168459649671, 0.7261612100382794, -0.3156992423059738, 1.017348086844712, 0.16852820873242136, -2.0710786466063698, -0.23237401576699176, -0.17749829453194205, -0.9626721793376254, 0.2682398910008134, 1.1052323770443233, 1.6295739873341364, -0.007813949970579034, 0.09658774128247899, 0.37648698548010645, 0.534594188092142, -0.9209431766744185, 0.1761595541126273, 0.27767833225076466, 0.13265081944813406, 0.9439455633947751, -0.06887345010725492, -0.3198533230790907, 0.23197218665354846, 1.237273305655476, 1.446727230584549, 0.06770252724485223, -1.5377865153238035, -0.8666145837571804, 0.5319236861096636]","[-1.4536256414468884, -0.7185277644465561, -1.5012932178821716, -0.20822739435178564, -0.5558611499125814, 0.9202464689152903, 0.7158881655592839, 0.8605733478599941, -0.14345073883314083, -0.32695023245974014, 0.5454067179612803, -0.23834410397753872, 0.11068763625985624, 1.1163480226792957, -0.6459360919961978, 0.5501096739786885, -0.2177566020701673, -0.08008457850544913, -0.7813469216732931, 0.4643099830611225, -0.3727573031249394, 0.22525069501748435, -0.19725148864769462, 0.014108975722518291, 0.4872705296587085, -0.8681649958848418, -0.4664533720696835, 0.12110286250190677, 0.6003630550031994, 0.03931466680671569, -0.3720269273569533, -0.2459750274501261]"
"[-1.020035038180025, 1.1820921040725498, -1.3179652975948355, 0.15559104518240388, 1.6806560089245774, -0.3044735554490087, -0.06904644929938653, -1.245862589048159, -0.2845513005192221, -0.33920432260347283, -1.0400540626571335, 1.9060353070812952, 0.007515334759012833, -1.0153443646141593, -0.2264162895490471, -1.0340243849159954, 1.3056173118116785, 0.8405170728688349, -0.8696410167498573, -1.477984748982456, 0.2490810711254911, -1.1248510088011952, -0.06820152372127865, 0.5899678265610545, 0.4578842752610021, -1.0214179331241662, -1.37478363598726, -0.07251833634103506, -0.6366699589914975, 1.4418151100060939, 0.9282279864539773, -1.1009783125131172]","[0.14883592275044788, 0.1949697080021765, 1.155385951619168, -2.1289307936715285, 0.9379163832971983, 0.4224194907550593, 0.37221092986837284, 0.6617367635785345, -0.29229969887845897, -0.6023927717749732, 0.23297405985609324, -0.462151376023753, -0.17006692340734678, 0.5311894907426222, -0.6446624635893604, 0.14845039382362513, 0.2815673273495871, 0.172384552653057, 0.24599443687756486, 0.47975869011273475, -0.09681490600242086, -0.45909981872355143, -0.33258226928568574, -0.3205790074190646, -0.7813271444219886, 0.11421891395228942, 0.08606899140601061, 0.2459999155544871, -0.12165750726393887, 0.1109661839738374, -0.027103148120401314, 0.06192412833290969]"
"[-2.0857085439661662, -2.1727286307900533, 0.655882255119328, -0.38927981384304855, 0.7295865890189771, 2.1376374249010253, -0.07490066695098914, -1.0297610368458545, -0.7768580296278121, 0.3547672948442389, -1.9919760137206277, 1.8049858491101662, 0.7785288390111554, -0.7855262235470915, -0.8208368438669933, 0.17856735116390832, 0.38467160580261217, 1.3461269073612259, -1.480086242080712, 0.2964945819080809, -0.4038228283136057, -0.43107008252482615, -1.2989597723826074, 0.2876869852035063, -0.11970684191000483, 0.06252291541972645, -0.5217840095682937, 0.9211227010852252, 0.12426509542734664, 1.1908043249409952, -0.5734359983142228, -0.4406901275822633]","[0.05573375111662372, -1.2801183469687374, -0.43832430631331065, 1.8339072180243883, -1.1551512133261481, 0.33706011556144894, -0.6029749536353189, 0.6596866802807048, -0.3710644600466078, 1.0392570602989157, 0.9727448425908424, 0.19453003506582897, 0.4167005335999942, 0.19942401800232906, -0.7271742631110064, 0.22567322533401366, -0.07103513108552842, -0.20611889718716303, -0.4015533135731402, 0.7281389307794873, -0.25510422986592063, -0.018725125879330003, 0.014075016478342242, -0.2575515426331974, -0.07749133921622486, 0.1168759945361486, 0.5552760958685496, 0.2774669459137534, -0.2541812284259428, 0.30833355189481393, 0.16662381149671482, 0.010473473786955439]"
