image_embedding,reference_embedding
"[-2.3546356704082823, 0.3731300312174845, -1.520442081145245, 0.7965527813170462, 1.3438863613031444, -0.8245327159261897, -0.982868091403668, -0.08153789453123776, 1.149563564078136, 0.14802558790431136, 1.4433458286379601, 0.6674439114589653, 0.3388454549106811, 0.34945025718423406, -0.9869987423585259, 0.27794940220669717, -0.34297488067123205, -0.09724240896329732, 0.4466007725419357, 1.0851161767301698, -1.584781602418889, 0.7908391477910358, -0.19091350645737928, -0.8426773548974472, -0.7883950143508007]","[-0.29480666065519684, -0.16417551668199154, -1.0308915228821915, -0.5873960023109599, -0.265536006305817, 0.4199015391818562, 0.1687648358330864, -0.6111162345949316, -0.6412021705145634, -0.1587738786426914, 0.24173482520885436, 0.3848137088796753, 0.10103703397846538, 0.6856635428997198, -0.029382073628021258, 0.11766984352459829, 0.6717859690490748, 0.19704129994502395, 0.4252806827577295, -0.45717199024189076, 0.08391013449909754, -0.24567197340119004, 0.2283350150960235, 0.22367305212568858, 0.6031705792284218]"
"[1.0601005398605048, -0.4504844476210711, -2.1930275039734446, -0.868585132975915, -1.026631060181096, -1.2007873981109725, 0.757255107692562, 1.517992938790643, 1.8578326336314397, 0.734356983663699, 0.5284561618307417, 0.247002850736924, -0.14884471931112303, -1.4595817707867575, 0.13225938048382907, -0.548172926883715, -0.38744908868839256, 0.8233494274408419, 0.2798131785385988, 1.221873409532477, 0.25066761570459023, 0.4475947423288633, -0.7194596709400038, -0.21796927771397506, 0.661040811565242]","[-1.1655879537853497, 0.9999597856026985, -0.6183265480785062, -0.06869213286052714, 1.0870179745183253, -1.3683786333186925, -0.20330285753697314, -0.8263130941844128, -0.11512359133700532, -0.4247715079465817, -0.9121945833355202, -0.09384997824658371, 0.6670821797473243, -0.6191482769177943, 0.3150978689694455, -0.2718838829983238, 0.37270857557752674, 0.21465664854124158, -0.391307804140347, 0.18888188218155827, 0.35680266761444884, 0.28105312320861364, 0.5450738042116179, -0.12274536350100987, 0.17919574103469166]"
"[-0.30655978537034567, -3.04241697250374, 0.935908394698112, 0.6334278267638369, 0.9123231324495513, 0.8394895416914243, 0.3537322824544563, -1.421597954764643, 0.9981352398814577, 1.2441797506984713, -1.4776967421237752, 0.5247450852405261, 1.033854816558995, -0.3950842284889517, -0.45870433558075807, 0.8992738822553321, -0.6272755474298409, -0.7429926282816242, -1.0589440990472407, 0.8362425493617713, 0.8498649283231801, 0.25786688052971213, 0.42127143280060025, 0.34972954898899195, 0.0431802991565706]","[0.6800121569347849, -0.48307737033823034, -1.1902140647198844, 0.7790051692326556, 0.27607565434923587, 0.2613715436175277, 0.0241675688414809, -0.13468982285659234, -0.25509880720082756, -0.01818142125516257, 0.23224835228541363, -0.14913908543666318, -0.5308550649992192, -0.16360242890551802, -0.22675579578030672, 0.020198454737735513, -0.25695898240742404, 0.4593712186242171, -0.3111640043879647, 0.2736367180919225, 0.71075275715644, 0.26268766986101927, 0.14343079629394287, -0.2964029792135512, -0.4316195290549956]"
"[-0.035680028259705565, -1.5286877428909422, 1.4019892186961276, 1.7562133441135546, 0.9169524871848115, 0.10249530933509408, 1.4605842637351565, -0.7528477943706618, 1.3017272511661988, -1.2857703945474495, -1.3651533593840866, 0.09703344477136314, 1.1925428237727693, 0.3510980702776418, -0.8571092559903318, 1.5944008653830861, -0.36286655054417316, -0.39200129990575083, -1.4307879490726825, 0.13186265393698607, 0.7254623290225692, 0.3287739902857814, -0.7742390393629116, -0.33265061627066567, 0.713550038561663]","[-0.7254852688623009, -0.4701680749262214, -1.2173318316575965, -0.44477812920102044, -0.1944377359185624, -0.3247574481097373, 0.35481597426088063, 0.3558464971282031, -0.6814837814782042, -0.3066680975626838, 0.19212531894083548, 0.34885455579767394, -0.7831855569310635, 0.025894438474667488, 0.24497942173207432, -0.10042918800696475, -0.18462357131566262, 0.52365657930082, -0.6450640065432504, 0.296995898121753, 0.048884154344164044, -0.51903584521043, -0.02063311741355275, 0.28115412050497024, -0.4121707754651729]"
"[-0.130923323120228, -2.48681375052391, 1.7105173230886295, 0.7261649655189918, -0.31569292885602307, 1.0173633691983621, 0.16850105236187954, -2.0710899773203426, -0.23226843382977505, -0.17720852633823087, -0.9630441425595005, 0.2689842007665394, 1.1051594531032956, 1.6303277959854212, -0.005197015340533131, 0.10272291532160409, 0.37682322416932784, 0.5232831356484998, -0.9226262935190499, 0.17731068476958242, 0.2991785111730852, 0.10645543623095935, 1.0210582347725732, 0.06832432357133794, -0.4164510097624843]","[-1.4536256464417676, -0.7185277763135411, -1.5012936137830821, -0.20822680848739084, -0.5558597538692126, 0.9202505771930534, 0.7159003564489157, 0.86058789452893, -0.14348789350797214, -0.32700211604625345, 0.5455330784120205, -0.23832713724851562, 0.11055199962780624, 1.1164896180461525, -0.6465678575390316, 0.5492265160691362, -0.21484251919215522, -0.08574888127694594, -0.7674820052695137, 0.46696217514101523, -0.37013984096296365, 0.23378381822102837, 0.17396053751943144, 0.015888488824062737, 0.5427175595180513]"
"[-1.0200350359683572, 1.1820916298251951, -1.3179643620930863, 0.15558784845223414, 1.6806597476504126, -0.30447958048268475, -0.06898838825646134, -1.245904675303792, -0.28457140723294594, -0.33940626025287396, -1.0399296416199753, 1.9056796281185155, 0.007421708213699948, -1.0158200720037844, -0.23064886997477502, -1.0318935416495547, 1.3001976661467263, 0.8472027265392778, -0.8639587274166564, -1.498931720538601, 0.21886382573122493, -1.1028195922415842, -0.08214920413953536, -0.5993873862421134, 0.4918570851936634]","[0.14883592332471124, 0.19496973008503873, 1.1553864646457064, -2.128931611338495, 0.9379147110608856, 0.4224139279312954, 0.37219896196822866, 0.6617216204909466, -0.2922624476008832, -0.6023415909904571, 0.2328167907785271, -0.4620564764649112, -0.16988656791944323, 0.5308128760020242, -0.6439360556134346, 0.14916313806406917, 0.27823042221547656, 0.17875694062204625, 0.23323912356955176, 0.47377051411798027, -0.100412417690861, -0.46370746105978344, 0.40731980259619127, -0.21395681233944241, -0.858992494477394]"
"[-2.0857085400979494, -2.1727278139580712, 0.6558825635975603, -0.38927681205739784, 0.7295844361302083, 2.137638376624812, -0.07496464150070586, -1.0297262486547685, -0.7768593814075161, 0.35483407241594916, -1.9920389532842186, 1.8051534785578616, 0.778582810032893, -0.7851666225658828, -0.8170890766360889, 0.17505202746619164, 0.3919821172901503, 1.3442353761291075, -1.4876987582474857, 0.30909370586763285, -0.38079223796478767, -0.45254045642366286, -1.2915312392505858, -0.3066431493212484, -0.04611909391904037]","[0.05573375212213081, -1.28011833782294, -0.43832413374580803, 1.8339070497693515, -1.1551513013702501, 0.3370606650216398, -0.6029828231129193, 0.6596818998625519, -0.37105163446228145, 1.0393090197965775, 0.9727208283407183, 0.19471565700940954, 0.4169354379418163, 0.1995134599884105, -0.7270639487340629, 0.2262821345301397, -0.07308128773806201, -0.20215777934226867, -0.40934057603139334, 0.7275640840720823, -0.25721264037602903, -0.022568392468892567, 0.036184636755064795, -0.2281416887958437, -0.10446630634725389]"
"[3.974081168399841, 0.44694076195797494, -0.19542921003733227, 1.5463364214491209, 0.4078306133680547, 2.566285099034292, -1.2524344672774872, 1.1810139159959914, 0.5203770612969134, 0.24211029975405993, 0.42075151100493546, 0.18905410455124316, -1.8905297281507627, 0.3643001752176749, -0.4710924254444838, 0.5433162051500009, 0.2594765995591792, 0.15510964333560257, -0.08486311573499315, 0.45687982221986323, 0.6118887599142313, 0.3085196140267454, -0.09187587875992265, -0.19733436829066903, 0.1247940278059973]","[-1.356938560596637, 2.8123951742977993, 0.7007597907541444, -0.2345867187550438, -0.454813320418141, 1.5265266867484353, -0.6301377260261747, 0.08308348166070362, -1.015245821611052, -0.2487992264542045, -1.1183575129175078, 0.39464825398424824, 0.2334935712928597, 0.25167749761828406, -0.42640729524565335, 0.5159009089028336, 0.5471817839901542, 0.7721583457446232, -0.6882642246119862, 0.3643712234866609, -0.3374671520110858, 0.5985671877280956, 0.01502852183242536, 0.5208991521185516, -0.10562922680779371]"
"[-0.6043571952542279, 1.600578045035042, 0.29768112734326824, -0.07273229158926316, 1.0633982550240635, 2.344133335565153, -0.592464223851304, 1.2365016965232274, 0.32080544581035403, -0.03587528641655445, -1.7402394972088573, 0.2169284076784709, 0.7253631783706729, -0.7168402114756699, -0.568312230043801, -0.18515433409883844, -0.9667051862571479, -1.2642363892184436, -0.0009616602611864204, 1.5171236738263303, -1.0883252055535368, 1.6353318900228517, -0.588466379817502, -0.08766084085171084, -0.21500250194967482]","[-0.0979558475257185, 0.6600305409088651, -0.31641532720797094, -0.2026716817161759, -1.242505498609882, 1.5558222855147095, 0.4030603605978403, -0.4787318117210719, -0.15328474810200438, 0.27615138773616726, -0.5346895332229412, -0.26930258592691103, 0.10316199303529702, -0.5146156875715598, 0.6727430933160592, 0.14081995197704802, -0.8941979320677435, -0.6007626381644056, -0.535673466428364, -0.3036085478561521, 0.7394093070621841, 0.684592031895074, -0.17493285833145825, -0.20133751586189172, 0.0235088618225623]"
"[0.37204237769978227, 1.5616228687350615, 1.9578781886551189, 0.3367492988453303, -1.0587734944774534, -1.0355882336197189, -0.2916319323957864, 0.821224757757323, -0.19608772280918502, 2.1721197371877587, -2.442922917163341, -2.094298462416318, 0.17026145488278127, -0.16844033733214567, 1.1927404070278345, 0.2776593384415767, -0.5420473403721636, 1.2015238032932731, -0.32631507722085523, -0.2237535915727244, -0.07103746851653832, -0.26045191042740223, 0.5208502423275744, -0.1298628497038115, -0.6700916470379962]","[-0.4041281637891907, 1.1888122774258556, -0.7429727642214525, -1.1310434024836045, -0.393021294904806, 0.42970648868631095, -1.0146338836318651, -1.438933546649222, 1.9783973814845113, 0.6602843728595288, 0.8136353860021308, -0.027753091283570352, -0.3515134740905542, 0.6761546009092719, -1.0052262013400646, -0.23651361401350188, -1.3505430590098668, -0.0694157043562632, -0.15921129620564514, 0.19523110150825487, -0.7482051010827006, -0.2323051248520929, -0.2598453294472055, -0.09737276530864282, -0.3224399222066348]"
"[-3.0606864313660846, 0.028607540669135963, -0.40264438955009985, 0.46527950388760253, 0.08771415762033075, 0.4705510893636003, 0.3873702407501013, 1.2040089363466024, 0.10314306068174299, 0.2568691790250682, -1.7027779594976247, 0.2417509336979065, 0.41198015262260823, -0.07630326136525409, -0.9520470270821138, 0.355365117608703, -0.7753137206761112, -1.396510024533064, 1.1769053282097413, 0.5707126014059145, -1.3673051867930404, -0.39273260703183926, -1.3128097043896962, -0.3471107659929412, -0.182211097515039]","[0.6120355224083148, -0.8960436996781198, 0.26010049492110726, -1.0720762483111976, 0.21081847554626282, 0.61586939155548, -0.4123675777260909, 0.6305358459256496, -1.1445080728929862, -0.44079529306983284, 0.19800385408274188, -0.5069336687552701, 0.0391220348977458, 0.4487464509186691, -0.021601366176663098, -0.4208947565254367, -0.3753839967566856, 0.053798950248156716, 0.24604341712173572, -0.15977440924605651, -0.440328684445234, 0.2294574098587363, -0.3447115397814217, 0.5740917063350258, -1.1368827441090468]"
"[-2.123144091605796, 0.5206731960392568, -0.04064636927707439, -0.8574743895845425, -1.8452808387871849, 1.3537008235300976, -0.21279703142482712, -0.4695939277354176, 0.7065288773888673, -0.8366264758778531, 1.1544260124738919, -0.1045737925032084, 0.022181111286783583, -0.463710051991067, 0.987120927103126, 0.12309347029737026, 0.48831450377110086, 0.3619943315748835, -1.4772835385924228, 0.9123966596605301, 0.5502874656860971, -0.12010260733237854, -0.7596132425773012, 0.31973405091944396, -0.42862215543507554]","[1.0851376949635578, -0.5627686646810101, -1.4295750436464887, 0.18387707749027865, -0.6787842070766087, 0.5199110558211064, -0.28291647779427004, 0.1509790985230695, -0.19963530706676652, 0.19021439088084388, 0.2474473687299426, -0.008995124674266986, -0.7965018694902383, 0.15282458466773713, 0.0466121736482946, -0.09595716736857174, 0.48936450430360373, -0.10496391245918679, -0.25173020478101304, 0.2349855275957949, -0.15517883719499156, 0.08116240993764338, -0.31680565418734746, 0.7106479504361839, 0.2983611706196736]"
"[-1.8202422605714916, 0.09115471618250932, 0.4168229393732191, -0.8827471494006272, -1.6133703911604687, 0.9444973688509163, 0.7635755599721027, 0.5502499697204961, -1.1958751898291295, -1.6919809872513594, 1.1127723346834042, -0.7002335370261739, 0.2246061810268234, -0.5631086360822535, 0.20453981466431126, -0.49912727775948323, 0.40117718572867866, -0.054244115863513735, -0.6942707109139838, -0.3511721946842008, 0.831078823190699, 0.20468203221605816, 0.5016585128481614, 0.40371715113892637, -0.1437385906416318]","[0.06281732403913005, -1.2864423418114352, -0.1075661578812028, 0.12228582142144388, -0.6379068999723398, 0.5092762162955853, 0.927783854825903, 0.21872166050717964, 0.5794825234919598, -0.5068642135778467, -0.09678529941179767, 0.6116700424926592, 0.14613050151316506, 0.40232791994971495, 0.3558293123478143, -0.05091297743329325, 0.40690273117062137, 0.05920892431854463, 0.12158879478959682, -0.1298073301554731, -0.05834956662418821, 0.5931284643040569, -0.07943921277578082, 0.5196312391640158, 0.7741863454872934]"
"[-1.9628644635300287, 0.9533150504607921, -1.0789115716045492, -0.5972426532581343, 0.5697479376469784, 1.106505206108065, 1.1892150803022625, 0.6023456630797865, 0.2606425644035118, 0.07349413606149313, 0.8358480233216586, 0.8152722474546686, -0.20675759950674538, 0.7275217984578903, 0.8131706297863819, 0.059285303005532766, -1.1430820312632275, 1.6681610622721663, 0.85744344550805, -0.8743768134743402, 0.09032484410310523, 1.1750017747945043, -0.3506612503618352, 0.9731186246090205, -0.263947018682782]","[-0.4811237645227626, 0.25680355923403464, -1.3956636720106401, -0.5682141810116678, -0.4031868057555949, 0.5288686072368194, 0.056616376232912075, -0.5984579373777272, -0.06595743167652099, 0.10940334881445693, -0.1724683820434183, -0.35536743244426905, 0.8785234482815739, -0.29003257603811244, -0.5361006521639864, -0.4193756916416202, 0.03949780544661966, 0.656002578215561, 1.276409612118846, -0.27818577299427033, -0.6696826693114368, -0.7170208789430622, 0.328101590008912, 0.5209959252208045, 0.03360681564082273]"
"[-1.7192725151430255, 1.8109082746347291, 1.4043562075869063, -1.2379272103995538, 1.5632568914143368, -0.4377676065517762, -1.4844781821089346, 0.9688603292970294, 0.9079024069009315, 1.0240728211846621, -1.2921124885159496, -0.29137735492006067, -0.3148724850249785, 0.8083207755952939, 0.6647200413218729, -0.18024093791228674, -0.19224342805382127, -0.7107882705299543, -0.4873889996384708, 1.351009161934907, -0.8008837803524831, 0.40451322577077736, -1.0169353755370643, -0.06343869756092163, -0.4947900017496819]","[0.5933473341813333, -0.8766004152539696, -0.2794803193352165, -0.8715120171166209, 0.03193369849648991, 0.9840597861174739, 0.18627849751038617, -0.7024607301405833, -0.05242694133721588, 0.6131445927352602, 0.5293296748716684, 0.08941955755533856, -0.15591606366062344, -0.15684740063431027, 0.5133130781370765, 0.1497083883677029, -0.27136961813551924, -0.28081791449910504, -0.20073528610285316, -0.025297146750686193, -0.17054064455069914, 0.5054004224032219, -0.5631761435950329, -0.09928663281237561, 0.016200285670607262]"
"[2.9689228951747144, -1.11944983915952, -1.4213779852687887, -2.2487642352910986, -1.0259293332439097, -1.4638064934575563, -0.6941386810214512, 1.0838700624710107, 0.19549448889016552, -0.2990774172509663, -0.7112861974266387, 0.2715592909094537, 0.003018759391629355, -0.8130895878237158, -0.35032607994328535, -0.685061883370773, 0.15307286815268611, 0.1877851879050758, -0.10782379385053381, 0.9056052700092725, 0.1541371678164701, 0.7582769522350173, 0.3501061248916901, -0.44345339795683697, -0.04230183373560324]","[0.22806355452792773, 0.3259607897946292, 1.8004679173416769, 1.2375674613058463, -0.13868156231320014, -0.2734592881700051, 0.7413254122335728, -1.5658357832275036, -0.8282881436191417, 0.05011680849188575, -0.4700483614361889, 0.053978786539066306, -0.2906349824496575, -0.6154937679056507, 0.16925868064433267, -0.11872266252670022, 0.26983216840607727, 0.9432177047855609, -0.24811371225331919, -0.2885972031704844, -0.6914824464315906, -0.023795124003614214, -0.21104200637617768, -0.03369224565525356, 0.1622286909325122]"
"[-2.5583472158626073, -0.4378422034509895, 0.5031884692765561, 2.2383485210466216, 1.0912421111546393, -0.14861893071515378, -0.8954054508283477, 1.216549654592749, 1.3894257274080892, 0.7895140047875517, 0.5343560851855281, 1.7414326695675753, -0.23403529021187996, -0.27788099814965816, -1.0857124856166713, -0.25956548756820463, 0.9604710433663645, 1.0650680166690532, 0.4171687140654723, -0.3450549275083149, 0.7812440821429115, 0.2802873018967125, 0.4162154760875453, 1.3002088519579862, -0.9301044734628101]","[1.2531087583198115, -0.5900476363926233, -0.4414210324908958, 0.05803090853354005, 0.3148893749306162, 0.18162950092682267, -0.7292565658204159, -0.2999847681797989, -0.3702274919597673, 0.3990689913408936, 0.2203426353686696, -0.13327357925047664, -0.0900736935056631, 0.10027976490654913, 0.12941193698164946, 0.5143271378437252, -0.10233132953752404, -0.11347884053488529, -0.16591435243384386, -0.9093764470962159, 0.3244060743970649, 0.18012720243845234, -0.08276749873339496, 0.136119882732085, 0.11193801743840331]"
