image_embedding,reference_embedding
"[0.8720444053270074, 1.2437831310106875, 1.517023791333546, 0.42503394808390377, 0.7670419554236052, -1.4638954033716816, 0.06759116109307306, -2.5302336225418953]","[-0.5769451573792752, 0.4443043087477326, -0.5085856723906156, -0.5298099839737013, 0.2499907844151098, -1.5352585280382463, -0.02273779918472247, 0.1911372914098659]"
"[-0.30929013701112135, 1.535477652519595, 1.5627952907899212, 0.17271117719848014, 0.21045718299135105, -1.2613377939522696, 0.408739159618316, -2.903304578168516]","[0.2793669990139221, 0.3418404839371444, -1.1058030750091918, -1.0457104401151467, -0.28181411567978787, -1.7112229322488086, -0.07089765852362502, 0.5556490616540206]"
"[1.0638675340339665, 1.5436560358154132, 2.165895475434435, -0.0675754881086135, 0.3957150868348355, -1.2307006890469268, 0.4830715474701294, -1.9071565386991776]","[-0.3812691112954915, 0.3513074589596764, -0.958760687504024, -0.755968564934591, 0.21251388496388568, -1.3792212998597915, -0.31841475811981074, 0.5315555703083095]"
"[1.5794428149710482, -0.6243081920603549, -1.631626894459449, 0.9177546671819694, -1.1602388270331423, -0.18790519580662976, -0.4923439302995589, -0.18653428468777494]","[-0.8471807556607593, 1.0493435328117358, -0.2557040021882716, 1.191283883678446, 0.755289296265003, -0.9307082998436091, 0.4301261715746384, -0.7019881434875941]"
"[1.1462981281382614, 1.9671357246544934, -1.1397202426870938, 0.16997018780658424, 1.2144537595566915, 0.20097076113894013, -1.0559981916593595, -0.5199507491380773]","[0.5487956837962483, 3.212625907000143, 0.20020959542981545, 0.2662562947541019, -0.26124277859772327, 0.44374864302048567, -0.0655537479655555, 1.1672762004908308]"
"[-2.5907395941568443, -0.7147142537595585, 0.712454121667846, -0.23042173670876095, 0.39220998346046604, 0.3717113252554304, -2.498930157885132, 0.20592742697274355]","[1.9263167582406784, -1.3165627326983929, 0.17792781080331718, 1.434108569920654, 0.21791357373356482, 0.38393529828226397, -0.9208640514417208, 0.45510993474920075]"
"[0.7146798848313527, -0.10525651851174803, -0.7334430382402461, -0.48536971948216046, -0.21418459942261323, -1.5853306714099338, -0.1509857743735039, -3.0737463493822075]","[-1.0059396013213917, -0.3361045377627235, -0.6955304092662945, 0.32618251541182613, 0.9714363816305877, 0.017049706155531554, 0.5203941994513855, 0.3512834188299456]"
"[0.3152411927827277, 0.8053788706541066, -0.27017930374361643, -0.24526028030514604, -0.10938537155515975, 1.5867387640137487, -0.5334464038725614, -0.0815849468160403]","[-0.14828026702971345, 0.5561628088780227, -0.6625071495954112, 0.9995225603437408, -0.01557193851463181, 0.4773596649198175, 0.22249988136756293, 0.6337746951034079]"
"[0.11451836784946123, 0.0582837095178152, 1.5577943548217985, 1.557008407206562, 2.33545388480242, 0.009604249615207115, 2.395263011549527, 0.9709577110359717]","[0.8216054127095866, 0.12829787319686153, -0.04174229174896098, 0.3062936895115818, 0.790464161895395, 0.08734149878108449, 0.04898372326342751, -0.02369225855316334]"
"[3.8980325396001456, 1.4441067260168448, -1.532191302375548, 0.7614550543282849, 0.19016645554150935, 3.2529108942512392, -0.963251842984596, -0.4726170812073768]","[0.6998656786397571, 3.0790597098839663, 0.36039944696029497, 0.7369497828161494, -0.7214613005089657, 1.2581291790581068, -0.004259636699142461, 1.0845302723637928]"
"[-2.533640450798329, 0.14913785806792923, -1.1577960824349502, 1.6810615022224729, -0.6700140446938541, -1.2625007450522283, -0.9017376389094062, -1.3833256263543994]","[0.4920085360247332, 0.08006000854922103, -1.6662349552673013, -1.2325968792205215, -0.07137969273301883, -0.13206758098101756, 0.4858983933292572, 0.038052751021646625]"
"[-0.6551483684695089, 1.5654334458133352, 1.4930062941085338, -0.9502299480685802, -1.0546938302439972, -0.19731739932812797, -0.0039562578263485195, -0.9049643857056214]","[-0.37688244387381253, -0.49721834540626214, -1.1202419496387541, -0.6414319465355968, -0.6099660959343539, 0.7887410999002705, -0.08209115676576881, 0.019739619724241934]"
"[3.6652269078342203, 0.38393921523087443, -2.690389179291227, 0.2868794722192263, -1.666137802675314, -2.1197056327436745, -0.7742875904063463, -0.1762682787383526]","[0.0723500630913489, 1.6890284360895509, -0.35384596150610115, 1.164686471656325, 0.34807582052157393, -1.4805633890212786, 1.122663104384405, 0.09666149076352248]"
"[-1.355706571191884, 0.009707713047689427, -0.35642032488853986, 0.2928592293162746, 0.5748514295738708, -1.355924505113047, 0.4998645007586254, 1.9755400471359137]","[0.27262558151559835, 0.37224878289401625, -0.19078903399896469, -1.4741506294558653, 1.207630722379918, 0.7278691184140696, 0.8027471704681689, -0.5342672546426137]"
"[3.5776523763948083, 0.26551154687586237, -2.0075730278809845, 0.7085983618400558, 0.20572970444558122, 3.2245302016832063, -0.7282085502835455, 0.06314303022711402]","[0.6653152728300227, 2.986062099866582, 0.5132867299751296, 0.8440005525562739, -0.1730328516827281, 1.0769655831313538, -0.5541523515096362, -0.23786720552903376]"
"[-0.35683512010206, 1.1987795751044579, 0.1970985977945782, 0.888110620751873, 0.10362851044140273, -0.8832755976431614, -3.1625490735330946, 0.9583528363827702]","[-0.48032404241376403, 1.340249003754222, -0.5000296266744255, -0.3467478187706404, 1.525525656373147, 0.4144875620831868, 0.38512564202280464, -0.2601721635217642]"
"[0.31091522255583304, 0.4972398564171624, -1.4321934518251502, 1.1393039580511322, 0.6906522662140945, -1.3823895845472625, 1.3750666814087296, -1.6774561733032938]","[-0.3313204979292628, 0.10360059625550581, -1.1425603267617919, -0.24612605350847752, -0.034722791660110656, -1.197443317024282, -0.35523341055119456, 0.5757914444879169]"
"[3.9267600081923533, 1.7271616965405818, -0.010943541699002855, 0.2515537831210637, 0.7543298142501694, 2.5594510180734655, -1.8580046422250855, 0.20632248257468436]","[-1.0204038549212375, 3.149400111986395, 0.5926166139158138, -0.15427023487565564, -0.31242772978223676, 2.101482244207312, -0.4171147780963525, 0.6680218599646099]"
"[4.11581887721566, -1.1921121537115857, 0.08277343733090288, -0.7779024628496374, -0.8951226078028685, -1.3697862895783455, 0.2691670645835412, 0.21912853419204403]","[-0.8233245124188416, 1.562760315261914, 0.12815459914470895, 1.26010372949705, 0.9124441362137481, -1.2437635159874114, 0.21549187389110075, 0.0065820554604827455]"
"[-1.037816827731477, -0.3406767751244241, -0.3675159666284654, 2.2776277204166173, 0.936471465683593, -0.2611470366114379, 0.05823466639257012, 0.5899036978977494]","[0.42953051321582963, 0.2860781752102406, -1.203400398528976, -0.7759358080816049, 0.04001725396137559, 0.5545798375810534, -0.9026609023031238, -0.9732664644240012]"
"[-0.12614653220494484, 1.764264066947142, 0.5848020495557446, -1.6270320243965444, -1.0203632549954926, 0.0689779183470879, 1.022076953726699, 0.9064040092089263]","[0.4651379261502152, -0.2810181755149067, -0.12096676032242461, 0.2525805973859335, -1.203464296972515, -0.8517435500436095, 1.6748539142682324, -0.7884172016921055]"
"[2.1793738425759765, -2.286819026137341, -1.3034723887374517, 1.2150263048429217, -0.8909973788883102, -1.0221286844585131, 0.6433081073923467, -2.637810234395224]","[-0.02274317905757836, 0.5140499377012413, -0.49249875932734916, 1.138586982544128, 1.1059853426949713, -1.4987504290774083, 0.06733977644359607, 0.21160498137309264]"
"[-2.5399103751522576, 1.610031940735843, 2.1968217924990348, 1.2020605974651883, -1.3870693267924825, 0.30454239460020144, 1.1529647712108626, 2.60220119022867]","[1.71500715482561, -0.7096928929270593, -0.39021732009859955, -1.0828510496246166, -0.6545317801341435, 0.08770093737652997, -0.25516930710645275, -0.6809560232725859]"
"[-0.6130547955452823, 0.456560003773225, -0.6665926838358541, 0.6531831981050366, -3.3911023713855637, -0.5062212524520825, 0.4629623561610241, -0.06738502087932913]","[0.11644611358495639, -0.44209103387048915, -1.5723871860100307, -0.07407232169114147, -1.1374127678315868, 0.24001880841944603, -0.042750390873634504, -0.5916862785378442]"
"[-2.184010104283628, 1.4745130537546804, 0.9849423939330608, 1.5583904210999338, -3.3913415976055834, 0.74988189388918, 0.05480290952166772, 1.0460197357812369]","[2.0876033485570487, -0.4533842276953589, -0.5806145646965446, -0.6123190371645849, -1.289902302829872, 0.22335895228866975, 0.4345924893728677, -1.489900400277673]"
"[0.9094049118413732, 1.0247838147616717, 0.02829223787674191, 1.1249975120890388, 1.1749037935177389, -1.0592812762030173, 0.5427834419822087, -2.523788944770381]","[-0.5153539585851753, 0.8835506541363314, -1.085902195055864, -0.7454099282503454, -0.7861068613305922, -0.3717688823263121, 0.041798922090873054, 0.9479045742575294]"
"[-2.2175532503805906, 1.224463681852303, 1.4587141984347611, 0.6520432215176973, -2.6762992181859864, 0.39097930462684166, 0.4509820965280622, 0.3017515462251576]","[-1.3252080970367421, -0.6038839980793251, -1.313087970495588, -1.263529100568376, -0.7672237056551461, -0.16951470598661378, 0.062058433915468336, -0.000774682765685776]"
"[-0.37563619768962364, -0.05733606097020142, 1.6954958944514857, 1.766885813393522, 0.3349017710536594, 0.3585055132129983, 2.2578364833066518, 0.4716765175625279]","[0.664061990943856, 0.35922141964635684, -0.618208248204119, -0.191314450178492, 0.33758337138459904, 0.17982159636722175, -0.44053993714816486, 0.4109486181368664]"
"[3.0208059909037317, -2.150601093257586, 1.5864996862411074, -0.18017062674747464, 0.34584953800269475, -0.4015586615044072, 2.5958092948567986, 0.3459104486640791]","[-2.058250553781251, -0.5187710340315362, -0.4733486484628652, 0.46727707000267577, 1.469375977026744, 0.3357528616020677, 0.5457920518462517, 0.3280490529748971]"
"[2.814924196059929, 0.179770243106636, -0.5836424093123332, 0.467536774790413, 0.5424036350896025, -1.2015122717745363, 0.4048705457235382, -0.10854707479709254]","[0.6163310282711, 1.6109646520657555, 0.17235747792580497, 0.5967951371215723, 0.01595868779264601, -1.9338080529587012, 0.6250381552402376, 0.365088029912133]"
"[0.47240195444172434, 2.9213454479675667, 2.770905224263289, -1.0156997606689928, 1.0617177792527581, -0.04780818377961248, 1.1117876772157924, 0.11819985628984085]","[0.9367921002909578, 0.7394469977935251, 1.6287015045732687, -1.4314736956821026, 0.0005907316096889725, 0.35366747148930877, -1.390768652278427, -1.456542415680397]"
"[0.30296370916030413, -2.446911410941432, 1.117916568331708, -2.134299161963807, -1.3060351972339055, 0.8540855112339287, -0.060589202901627746, -0.7516484061870032]","[-1.1274308491843166, -0.9045662664159361, -0.37294885070179523, 1.5870717331634843, 0.43213475793019046, 0.8132945935230661, -0.08573051568893743, 0.14507800645312063]"
"[1.501299603561239, 0.007744571046594718, -0.927023874095454, 0.13717685941648275, 0.15447810676580043, -0.8591627297359712, 0.9498620722990291, -1.1439667083835812]","[-0.28047268121364316, 1.917096428082769, -0.8171189047303703, 0.08851954120759817, 0.36515942803833346, -0.26768094454101876, 1.2422709767604276, 0.5607758298606135]"
"[-1.5886534274567436, -1.0748734677877718, -1.0642701411776156, 0.9033789363697764, -0.659708333742411, 0.8265099486406415, -0.7648601036251341, -1.890798103111219]","[0.4037133445634665, -0.7028261824502573, -1.0955008140051703, 0.028030860022653033, -0.5249398889639653, 0.01801918109999825, 0.45608153238242716, 0.5026366138903339]"
"[1.0486035586226112, -2.3157361311494182, -1.308109796697796, -1.634236574529069, 0.9332064806249718, 0.6928482971217313, 2.4439823358603037, 1.6708628554737273]","[-1.2920156709989936, 0.4941964459356022, -0.32709194634345895, 0.6600771268320771, 0.5633865560300285, -0.31787643419250705, 0.4777939279918991, -0.242398834118647]"
"[-1.0110790602667898, 2.448279822082446, -0.09898766644288501, -1.0642723784633408, 1.4870999790766202, -0.19104494998440816, 0.057712823631367406, 0.4103915831781885]","[-0.17405190464533116, 0.4074451639160247, -1.2545258682235307, -0.28940012872336557, -0.2026033489200082, -1.3074699424608927, 0.4719485298870223, 1.1067998297631818]"
"[-2.7553369164079644, 0.27555598005636617, -1.9600301402155447, -1.1088631045077497, 0.47329698181343033, 1.0933723391423786, 1.7563466376885064, -0.01773237956458604]","[-0.4887784411088286, -1.3725502358115718, -1.3253503906298016, -0.021602324518544314, -0.19476202139223003, 1.0839308147064852, 0.31851315477886105, 0.6183339077043917]"
"[-1.8413195429832137, -0.4539000979807659, -2.7274375474607577, 0.5818544725635353, -0.6120349887281515, 0.3120222162448611, -0.8945954302062494, -1.297109591374946]","[-1.8425070893014561, -1.0287439158135285, 0.3163468693592744, -0.16033134046887715, -1.3061394061546816, -0.2606160281257805, -1.7648148631258707, -0.27728335020563666]"
"[-2.6173015429499236, 0.8482618292381024, 0.2191676950688662, -0.506641046933909, 2.9858587602304283, -0.008020989007947543, -0.2173199639206552, 1.293897090046962]","[1.1711415157682197, -0.5320561078790417, -0.024427585933397968, -1.1168944020007168, 1.0460265276312117, 0.15599088649314585, 0.2942620635410129, 0.1252000756037203]"
"[0.20775334198781822, 1.407433906857846, -0.5212776655735769, -0.6575512394101607, 1.586351213673848, -1.7290123157333028, -0.02973306545795293, 2.0228965753362904]","[0.02750881178191554, 1.554143831407609, 1.039244479161607, -0.3434330177715488, 1.0292295518521952, -1.001678314765479, 0.26172364845341956, 0.1803263538808887]"
"[2.5036116897839413, -1.015361236938163, -1.1190325961950545, 0.8442917303141717, 1.596675025945652, -1.4719707806380908, 0.9938654897748124, -1.481273576197894]","[-0.8448143576309115, 1.1900592143376774, -0.16300801250744792, 0.007653319526606278, 1.1470268239266648, 0.17879539268470457, 0.6721022385364093, 1.0196036952647125]"
"[-2.2557778695361304, 0.660554324191878, 1.474472679468788, -1.241671188441996, -2.3019347294252306, -0.02308396504292118, -0.7179468948055882, -1.5684569740688608]","[2.4033874095996497, -0.8427612870254227, -0.1648355294821314, 0.33387970440297593, -2.199245959993874, -0.5614627602196094, 0.7368910938376759, -0.4086044125643303]"
"[-3.0687562367624586, -1.1992823410339803, -0.3623920107849282, 1.4082987786806493, 1.2732689940964712, -0.18511029602395926, -0.2513671099085338, 1.52720625817848]","[2.146523896905155, -0.6196031827642807, 0.39406652409602894, -0.5066427825284514, 1.3020628815639514, 0.33517881996265847, -0.08497985597011513, 0.7715799392530158]"
"[-0.6247038834800253, -1.7526520049842222, 0.9758732478202525, 0.11025022304743234, 1.0223858277994238, -0.37823721180615916, -0.07564360167680796, 1.7521121659246095]","[0.7429359465524329, -0.8315659135531043, 1.47962559361755, 0.6200581362061134, 1.0777823743454136, 0.2894075707236314, 0.8325977834113405, -0.14566184205982877]"
"[-2.6782523255197344, -0.5389643027356518, -2.394999719705797, 2.516361164084566, -1.0187527506926848, 0.0007606653977521181, -0.6702312097713604, -0.9667496210464629]","[-0.3147129451350916, 0.34265022515552496, -1.499177523326237, -0.7352263280471085, -0.04117973325861357, 1.1340643051874981, 0.3088108108047075, -0.04009908772412001]"
"[-0.3952008313519267, -2.5011004331214632, -0.8727459037308068, 2.0418951472345706, -0.06742331150149125, -0.3275756552912023, -1.162000600899463, -0.19853348462691184]","[-0.7230225869142369, 0.038383506996277975, -1.0471399613306358, -0.2900803653829633, 1.7407951604513927, 1.7741721930485812, 0.9375574935251741, -0.6101977349226644]"
"[-0.5881028680643676, 0.2464301269648926, -2.9727393009042236, -1.3863736890074891, -0.2546367348257307, 0.9287893719590488, 2.1571010875792282, 0.723964950789074]","[-1.3165022280444512, 0.05005944672847134, -0.05143744010611292, 0.8294500283607534, -0.334708929177441, 0.006352282815810976, 0.4072414316958335, -0.4822060794622833]"
"[-1.5668959027926033, 0.6489333617433436, -2.9785314932766154, -3.2822482970834317, 1.5464468982026502, 0.16865653493435978, 0.9914631898717858, -0.5436611014958412]","[-2.233597254107526, -1.0257619188727414, 0.5743526885574618, 0.9701660550458229, 0.2691409132942762, -0.17361843918674777, -0.636545033124623, -0.04679828203646227]"
"[-0.8286679893166929, -0.15461552822012292, -1.1175981209167092, 1.425071176306339, 1.2330201967590968, -1.0910452115771925, -1.2945458231364078, -1.4086336446640428]","[-0.3209268434091803, -0.6634250965914895, 1.2181014653960154, 0.17350969008730813, -0.7255048249746063, -1.2796542166807883, 0.6397093005750708, 0.5542134414262154]"
"[3.7690091726202994, 1.8224155560027064, -0.7620068729527066, 1.1997249746478174, 0.9114199513643095, 2.2782698306337648, -0.8550928070471334, 0.5734675827105049]","[0.30269659031797197, 2.7181682484300986, 1.167027786457069, 0.8534962009582094, -1.2811311720669039, 0.7448642815979937, 0.5162814476621316, 0.6474284081664926]"
"[-0.40078517610650904, -2.348253261196713, 0.004870967016914539, 1.679798957669011, 0.36804887314225604, -0.17074586264482594, -0.6998270214432938, 0.2660693050583059]","[-0.13926657410735316, -1.1849589298280445, 1.829107795623371, -0.3660850939094995, 1.6589271388369513, 0.4696213965198173, 0.6955542836159954, -0.028802274730374895]"
"[-1.102080760961645, 0.9375005938451325, -0.6261128621856628, 0.6070341522485372, 1.5295805943012708, -1.2858952140631337, -3.5121140588871365, 1.173418993122311]","[-1.4470252825548444, 0.6585350112052883, -0.3732150344642533, -0.5948714681914716, 0.20078294096187851, -0.4584176932477319, 0.45996447446788097, -0.34411731882731483]"
"[1.6512209534222755, -2.0071599029553164, -1.2391664680484067, 0.2550642222504839, -1.4809871003334663, 0.10858850130600944, -0.15681448732319897, 0.4977073465883909]","[-1.4781074716632543, -0.366450367075594, -0.8829139154387161, -0.015132110829683066, 0.1661646057100159, 0.09511057380739181, 0.49793844411971994, -0.03734265100753666]"
"[3.7300278499149635, 2.0105197833159414, -0.8120987031006973, 1.2224568274387455, -0.06171340148967932, 2.278016139643319, -1.2437738194411534, 0.49178150460785935]","[-1.4695699734416163, 2.8562206170934528, 0.24731938603357237, 0.5141648990446996, -0.7621229641301972, 1.0210081664536175, -0.18151430369209054, 0.9197474960754906]"
"[2.6600618645966887, 2.8962553076650863, -1.5698945032502791, 0.7252407629461635, 0.8190392519385118, 2.1149353840207206, -0.15603623505529315, 0.13636567143744438]","[1.1282722004976289, 2.6124115909462784, 1.5460149455999252, 0.5272769378145048, -1.3124650510538953, 0.7605243017144588, 0.9175636394318483, 0.780665407678769]"
"[-2.625322721057371, -0.5517155858889765, -0.8204985233885274, 0.794609373876344, 1.5151712551130425, 0.5474761065454394, -2.4445820833109955, 1.304628879067461]","[1.241771277024228, -0.9597474898631723, 0.5919709776241263, 0.2563749297080317, 0.868872245150194, 0.2891827175459661, 0.996918149501423, -0.7120844031082334]"
"[1.544619969310461, -0.319626281171774, -0.628135037273762, 0.10773248104271793, 0.013670136423987568, 0.3234346998724835, -0.16082726080596144, -1.7966703238639772]","[-1.8924227760910788, 0.7876741155603492, -0.08206473789735895, 1.3581627911577232, 1.0482776661731883, -0.6230955984028915, 0.5540129404855934, -0.09554692484871112]"
"[2.3154878116230124, 2.3054715005798503, -1.5419357817856518, 0.3485580637299327, 0.6125036212544483, 0.9748110488663974, -1.9167813070889517, 0.3487505066353487]","[-0.9200182104596613, 2.843452732965816, 0.7927742982370921, 0.0494622586645961, -0.6810312932814752, 1.034994497989923, 0.043505478856455136, 1.2981831078100499]"
"[2.2298511557957674, -0.24600055316595565, -0.48097071459909935, -0.1471082407737882, -1.857493837183875, -1.5820876764809195, -0.40937504480167547, 0.7549635921454759]","[0.7617524407525462, 1.5736434779853319, -0.9091855696625835, 0.39680777399718403, 0.7017512744375243, -0.11086265335731924, 0.4816836716340249, -1.1858662680625394]"
"[3.440481174203842, 2.1057668001111076, -1.5446266309122372, 0.7938316402370446, -0.006998224879852017, 2.801827251339196, -1.7588468092738574, -0.3251927904054426]","[0.35223107261408654, 0.36421561573297107, 0.5109454761269755, 0.21083691171028124, -1.120054403842084, 0.33226417820273374, 0.31314985592494776, 0.26828117638460625]"
"[-1.2174626840764893, -0.07731481464671718, -0.16129080808842083, -0.07349666227042789, -2.465211605096645, -0.10046705079373333, -0.40130497329369286, -1.6781635186324246]","[2.4415781380174146, -0.0932086133145761, -1.40112860856488, 1.7407986003762077, -0.5451448643462014, -0.05697049960272927, -0.03741515770458959, 0.08387924807944212]"
"[-0.09846825830119922, -1.373457923803373, 2.215742128782772, 1.0109922325942104, 1.0262509731539315, 0.06875309181671335, 1.0072095293403927, 0.40474356754696]","[1.1847557062343848, -0.2287626278107185, 0.7187827988070441, 0.7171029158434886, 0.9728213134487407, -0.20804294465677636, -1.4597728241417312, -0.2554148374735734]"
"[2.697750118450628, -2.176776449413146, -1.2024151552285067, 0.9089734555171848, -1.4092138930505604, -0.06463727984511297, 1.8648329315342167, -1.5045471242217126]","[2.1016018226146818, 1.076426768860858, -0.5403219452127694, 1.4681586081869056, 0.1353586147712143, -1.7643969312834762, -0.540752090001956, 0.09303308351948712]"
"[0.28894175753602236, -2.2887224949589213, 0.07581845123560452, 1.1365465287024341, 0.23739446567535155, 0.36583294172316844, 1.6803533111933284, -1.7097458391372478]","[0.5665685773586523, 0.044215909998279054, -0.6476592560989491, 0.38893469972191125, -0.53292421025754, -1.1340568638520396, 0.5868237570131452, 0.3839933358540238]"
"[-1.187388177004204, -0.24204758025899395, 1.6091250244817619, -0.9583272696673886, -1.9164437062864352, 1.0036283301118547, 0.13921840537027447, -2.579892789132407]","[-0.6863207462945368, -0.43952789954939936, -1.5556040210327218, -0.17148090400325117, -0.767382846573374, -0.11561205082767488, -0.1601109887603694, -0.12060431364356108]"
"[-1.2140734511282332, -0.035805072206135415, 0.7085957297737207, 2.1130306165560486, -0.08531521851922808, -0.2886020810121565, 0.03882773839720883, 0.17340136673311507]","[0.13874190220117658, 0.1553637194443468, -0.4348811397935229, -0.6134094478230421, -0.7305398775445423, 0.16151431685952317, -1.167070102267834, -1.1952963480762604]"
"[-1.5283291576480673, -1.8750036815785673, 0.2424910506007181, 0.052838537213826656, -1.0834822580841401, 0.07619166305183517, 0.622882748471, -0.3255570537481861]","[1.6193802213809807, -0.707967315097374, -0.1633605268522363, -1.173084264545559, 0.9565878142375015, 0.8568091392763417, -0.569559926442476, -0.1171182973622845]"
"[-1.8728248566557941, 1.6131931310207386, -0.9828855107689244, -2.60208986508804, -0.6937253980758732, 0.6432217514286775, 0.773197067557003, -0.1804628835948791]","[1.8230875968750853, -0.24332383806921942, -1.5630947537066064, 0.8545264331475309, -0.6858568640246396, -0.6235725041853146, -0.015367145243825434, 0.1969827160787254]"
"[1.5094647989125565, -2.1935421958224057, -0.1863336036382809, -2.6922812974154233, -1.5022780792968955, -0.7487083951561337, -1.3446887066686006, 0.3622110102203563]","[-0.21368365394831657, -0.7285992722091216, 0.94202774715685, 1.9456398963933506, 0.7680400786954263, -0.23005234290799717, 0.811276618218086, -0.7806598528061895]"
"[-1.7835509004403103, 0.20143646550532104, -0.011216824527167808, 0.9910083691204292, -0.5438756088177024, -1.7057327947674337, -2.534640010507589, 1.3502618297604994]","[0.7801539938340424, -1.166283634162992, 0.5645263494957875, -0.9588670583645383, 1.2080512104974208, 0.5425724306794426, -0.04860382096955571, 0.6389021546727058]"
"[0.9163086993481604, 2.1318053236685546, 1.8698155788733595, -0.7533828434735947, 2.0218271950258506, -1.7361925888236647, -0.7739408195541602, -1.8025578878612576]","[1.3829428417017515, 0.37898544475013507, 0.4324902156455055, 0.062428247087960194, -0.4615847858636272, -1.1841827456155156, -1.4516982301764583, 0.1413750064149288]"
"[-2.013938694309875, 0.17054597078090664, -0.6141555102497289, 0.9855474275975707, -0.059578477551431946, -0.3663522432968455, -2.8192632898224685, 1.2839630874723515]","[2.484242981613842, -0.2906388520868, -0.7673430716711178, 0.15271862410497844, 1.2139128511211368, 0.9060316056998269, 0.23850072961816668, 0.16506328423782196]"
"[-0.6544715391464234, 0.4662372736507403, 1.3172756715968486, -1.832145264629128, -1.420508555281144, 1.848479283251236, 1.2929190858889343, -1.7016784864499594]","[0.07509435836008455, 0.02406102010522093, -0.11608002864009136, 0.9701708364949722, 0.2083091204574216, 0.6905956902584099, -0.133135355941865, -0.343194502431764]"
"[-0.18935987041201122, -1.755322323806456, -0.8562189762557559, -0.44248808343661, -1.3509265355252837, -0.2989936582525936, -0.4688230718689546, 1.9350292555494906]","[0.44784102515159807, 0.5024684990906211, -0.6799282445912168, 0.006479703778985305, 1.4397151376008475, 0.7119179272672373, 1.1883395134228254, -1.4620956351546566]"
"[-0.19444474915842394, -0.8668779795424499, 0.6063699201569563, 2.1016625596623837, 0.2921287256467753, -0.727185466829301, 1.2688985010385458, 2.0106536942919035]","[1.5469185156118799, -0.26592315621925344, 0.26752946611972295, -0.26679069471798594, 2.157603407096596, 0.2731936222742763, -0.4185796817493978, 0.192367373965315]"
"[-0.868616785077189, -0.8577455737445563, 1.365545387288228, -0.013508098549610607, 0.16006411743013618, 1.5873856710478074, 0.9349715557394108, -0.06423890710477348]","[0.3005408126064227, -0.5186745565329398, -1.9254144886494304, -0.053047236319398006, -0.45026877473771737, 0.5298720454007926, 0.24215133173204734, 0.08006308857568802]"
"[-0.1980335606861349, -0.6198073500553007, -1.0249376887038044, 0.9306076414744257, -0.41659591243952854, -0.23282326083316346, 1.0932955207386472, -1.6820340587294933]","[-0.7861642418732907, 0.10891085650692436, -0.7809047635845358, 0.09623965161968503, 0.44206032813261686, 0.18535661174185497, -0.14357972431627275, -0.9142795916571611]"
"[2.147330353380034, -3.855903184576204, 1.1747409099238637, -0.3982992468118741, -0.08690051263775624, 1.1556961989186754, 0.18622612483548034, -1.8645428850911328]","[-2.205518362409706, -0.7843671472279818, 0.8909062639574558, 1.110023805168806, -0.714954066245974, -0.2523240415886976, -1.4558261526144742, 0.39168541436780296]"
"[0.31708740058484824, -3.2567833865787077, 0.39868740854386026, 0.8250087916858706, 0.4723951965921335, 0.7107272867635416, 0.09003665174004334, -0.4828412686661022]","[-1.2114266601861363, -1.3452227105592305, 0.33569752829647564, 0.40969511689893534, -0.05933229706041348, 0.6060113468960292, 1.1242043342880321, 0.40375799719889793]"
"[-1.074396251236467, -2.2747019373248887, 1.2104125065178883, 0.7889758079505802, 0.8719109435173644, 0.5498486410988251, 0.07458894487804066, 0.039942033217097356]","[0.14434973311673732, -1.4623486781739146, -0.7058044827384159, -0.14571767792556392, 0.7459519748678435, 0.7014097438001926, -0.06273142886847066, 1.676903635029624]"
"[0.5128791353063196, -3.1054830716146444, 0.5019653548937945, 0.21852564313751088, 1.104967105955693, 0.09012825022113699, 0.11355362767596734, -0.5875255518350906]","[1.1512665481773887, -1.1315863821640053, 1.1884572683612509, 0.9898953431898069, -0.44879625651440547, 0.040603089427122784, 0.9148865435499649, 0.22953064388087546]"
"[1.2562743453778826, 1.41185594196339, 0.04080226816011522, -1.0350296342082188, 0.42677909250980856, -1.581270459455481, -1.6885092067657301, 1.9480159254905005]","[0.5172317017457548, 1.001563731063688, 0.987236548978042, -0.8524440439660167, 0.7466485553269289, 0.1656188863980079, 1.37578320377061, -1.662729763574803]"
"[0.40015523751212745, 0.7434801039786881, -0.33584522230518676, -1.035343770383937, 0.8300010909603962, -1.0620318717426893, -0.6316252802443911, -2.1595716336040933]","[-0.6486426510484979, 0.1068377010128, 0.5406127115239687, -1.4849176879355521, -0.01618370151146561, -0.5702835583237527, 1.408899135887716, -0.025930940823763137]"
"[-2.0616154427645816, 1.7411727393358416, -2.0232407037823426, -1.6202220255757622, 1.0909998412574526, 0.1075890235367457, 1.4052629131988408, 0.3552895319208377]","[-0.07261068466841217, -0.6172615651089481, 0.6275402098433256, -0.7062454355324943, 0.96788758410187, -0.26399230648325683, -0.5342009054977657, -0.33444147675233615]"
"[-0.3256679693761889, -3.376623540970219, -0.49475067637623493, 1.590148745128894, 1.4826098058020913, 0.5358423364503895, 0.459710117995631, -0.22320908953279073]","[-1.9093618965380799, -0.8197911693389079, 0.5196265216781516, -0.32291876976479134, 0.3929890111735608, 0.6145630906155581, 1.1359360812367296, -0.019047285484430885]"
