image_embedding,reference_embedding
"[-0.7630947065129885, -1.679136684822331, 2.121484765147689, 1.1588406722502742, 2.4612669630709947, 1.119481101967222, 1.1187460648742116, -0.3755893988823538, 1.821057806635692, 0.6627097494467832, 0.796043686472198, 1.1551413312710657, 1.1993661324622107, -1.92358453284941, -0.4199035053852092, 0.7607063805385246, -0.4174420145130984, -0.8016702654157138, -2.589082579470041, 0.33335739622922067, 1.631360882726272, -0.0034609148200307085, 0.8770684512044611, -1.1057025938275973, 0.26518707120397317, -0.006404424647299038, -0.2180748786669764, 0.8463057813802958, -0.7598070004257117, 0.09446401353769997, -0.04252164039741329, -0.08929652740558801, -0.32468769114981477, 1.15063473353828, -0.1392874222737946, 1.6735513090432752, -1.294319342050464, -0.5060526919729528, 0.022924878677389068, -0.008195884045061209]","[-0.20332747733956497, -0.40240245493385446, -1.2201183752478975, 0.3930249584092212, -0.1467904782384731, 0.5645626771196238, -0.6863870250061588, 0.6958046164544951, 0.16103143397144382, -0.315921511534649, 0.7606911704283327, 1.5897056955192002, 0.6216616339664671, -1.0475247008561432, -0.5340327888503721, 0.672806828409897, -0.5894874339330456, 0.19880991803600515, 0.8200907782443728, -0.3659610937190985, 0.20458109735335273, 0.6953177256917678, -0.7464969080913054, -0.0204616597195438, -0.24182517540417678, -0.5712228656402858, 0.1778774765563225, 0.3457920353165468, -0.9405090274176071, 0.836025860768684, 0.44859901318265455, -0.2735026332805603, -0.22493239943649274, -0.7006525363001078, -0.023387094384727265, 0.5711967502027002, 0.5967996839241583, 0.3799819688070546, -0.023199650141535254, -0.04634443269692163]"
"[-1.936897154136245, 0.8582849304911588, 0.5222438659526365, 0.8355934080976545, -2.4099986175459875, 0.9882853407804674, 0.5597868690331916, 0.0041097836727386, -1.6206420030225144, 0.8365754511247482, 0.8627078035516961, 1.1696367284873825, 0.44510313659255585, -0.9734048187544039, -0.36137181234925336, -0.43489636432158324, -0.11252291633255875, -0.3871383370087631, 0.6971164951580495, -0.09356722568677504, -0.2918182896442795, 0.721932814071339, -0.4217504792145507, 0.33474662176580366, -1.1796881248392557, 0.11362474230457044, 0.0348651580665654, 1.9381685014143926, 0.3320342616073083, -0.01980398115728523, -0.28092413349820283, -0.035197944850464555, 1.1241622093320196, -0.3774991035233759, -0.7716247021924988, 0.39130173150650616, 0.7371890716451022, 0.3343238883053989, -0.8622436362134356, -0.0015772685243336051]","[-1.4234927657344725, -0.33349057180703795, -1.349222853917896, -0.8971856781195278, -0.9006112496245533, 0.72760112789691, 0.27910619749541893, 0.10146885726392964, -0.4451715118722776, -0.3186405490030459, 0.0566369060750437, -0.26740222271143443, 0.5017141306333571, -0.757837341979295, -0.4928830730840077, -0.052681498991223936, -0.1679056542361097, -0.36108572267680683, 1.0354157739526757, 0.21487638968603284, -0.6519713770724798, -0.11097799021704315, 0.31888602123178217, 0.3617455479267677, 0.7713591177423702, -0.2679566674080779, -0.021243917455165885, 0.16464324094553315, 0.12878280925083146, -0.12253101966951446, -0.4794754316602245, -0.6729634478379601, -0.20393063292335617, -0.021697607108277756, 0.4836640060475462, -0.16519086690031126, 0.14156950544175748, 0.022106169669620406, -0.30528118313073177, 0.48327690891947606]"
"[-0.48919260114405694, -2.470003640199111, 0.22245422081013888, -1.4228059131738446, 1.8657807797584598, 0.31634268035495405, -2.283990962989969, -0.7274648293322007, -0.8012410545266198, 0.9869551547785714, 1.3600412941316282, -2.017685689786078, 0.26870424663364273, -0.10098562188129359, -0.11346471892164114, -0.6371283662341845, -0.32585792211454623, 0.12947810005019472, -0.23374259598060912, 0.5398459281194586, -1.143327769337994, 0.670436122115725, -0.4017247933399545, -1.4686724081616014, 0.8243325519641472, 0.7055835710977659, -0.9231985010845869, 0.3775178810797919, -0.9190655934605959, 0.5637191588106781, -0.654357595249901, -0.7459220210797539, 0.006441715977071182, 0.15758076834296775, -0.08287227999337204, -0.42357595942905935, 0.6418281223209509, -0.7379817982168521, 0.3601644545373798, 0.7172304529568612]","[-0.2469285723211418, -1.2174491373857108, 0.2922177374985312, 1.7366908651391473, 0.7982670478423574, 0.7979865159342682, -0.1138557264018256, 0.7294942008611793, 0.6670336339417121, 0.7531260660698618, 0.18314353320947385, 0.02296359893763733, 0.2650834371056, 0.6062581289360621, -0.6420526766355891, -0.1697246256394953, 0.2780204909713118, -0.12687380125441886, -0.4084311307071422, 0.8446859592688725, -0.33207161243848693, 0.18534835601410485, 0.4390019723997192, 0.06463104348638095, -0.07408782366248902, 0.6883477407991633, 0.35397674752695, -0.30712005550406635, -0.1564315294610819, -0.24871345535949307, 0.19142749805249049, -0.012707899044917845, -0.278975404633094, 0.20938864691022346, -0.06157872724734559, 0.6759955904364444, -0.19450433809367065, 0.37167565819600973, -0.040389858253867324, 0.1877945738075974]"
"[1.1556438859178515, 1.296956453732012, 0.7823971011249374, -0.03142169295845242, 0.9268248685096414, -2.2792646056023513, -2.8586248248279453, 0.1275743715044643, -0.004485880457187118, -0.4984863902631955, -0.5510184019882752, 0.3433135047443826, -0.5866993221894669, 1.0552282069504852, 1.2474828677505714, -0.06680632524188009, -0.8794789828319021, 0.564954934824401, -0.5895923656376924, -0.19692978553467178, 0.42254374746906503, 0.04324594617829065, -0.40073333642121206, -0.42472946952356616, -0.22243223182992142, 1.5821284967060505, 0.09302288513508693, -1.6630591738587248, -0.41569258147824506, 1.0686090246074367, 0.33638697437824866, -0.7466487572191991, -0.49059993586326867, -0.7982352400351533, 0.059638187678295, 0.5152572240852795, 0.06844840987347747, 0.6391250052106523, 0.17969578084959262, 0.6013488186201669]","[-2.3117851997112218, 0.10696326330482626, 1.0228043026695255, 0.13407102385821712, 0.2611067068907288, 0.1366243031601719, -1.7243512214403396, -0.6705154193147246, -0.012257587673407266, 0.5250584433147248, -0.4714030942344421, 0.16958923588728292, -1.0401992932638562, -0.4397251625190383, 0.4841926402824207, 0.07154845632767771, 0.7434658468627562, 1.171161321551094, 0.2366232182759878, -0.21456072283479682, -0.008594371303534382, -0.5223792341472484, 0.7793104695319005, -1.1845568575541523, -0.15059045315602657, 0.08148682003229053, -0.3166278667165625, -0.6836807159140118, 0.10765171170803814, 0.4046159062855043, -0.37552108144073, 0.8386005754445768, -0.20634864148919477, -0.4748601317674152, -0.1066767116816497, -0.18094016164358973, 0.2841375259308325, 0.5148355678879374, -0.30484713267167163, 0.08277510021013242]"
"[-1.256500896131951, 0.5689501754540749, 0.7568331462881996, 1.4441252139321759, 0.5945373658263211, 0.3348030022013797, -1.7407644051770685, 0.09685170599037442, 0.617297936857509, 3.43588316375831, 0.9896582624340802, 1.564763816192719, -1.2888269120009135, -0.2462493647530609, 0.28358462850029853, -0.4002842851046164, 0.10191262999744718, 0.2566615627093474, -0.5551399276750756, -0.3514190553694966, 1.4099246217995793, -0.620844327670315, -0.7224148953678343, -0.361201114171593, 1.32852941072651, 1.254751136485325, 0.8646475913830074, 0.022377407306606516, -0.19269133007577458, 0.9849511407441257, -0.05687862710739436, -0.5302461996499447, -0.4674247783482131, -0.26318561272724755, -0.43039992138956273, -0.15502873915399193, -0.6199067230959892, 0.554339461592024, -0.11387808844044602, 0.8279456609648832]","[0.42788339807522896, 0.17705342492304416, -1.0718590024967836, -1.2317609405905172, 0.3388885565660544, -0.6319258208179708, 0.7743025124772025, 0.6988583112667089, -0.0822736630600329, 1.5211698963110512, -0.36035346922167705, -0.059952939658585155, 0.538780381117109, 1.032152589792979, 0.053195844955876544, 0.1577831997727664, 0.4362796931759772, 0.05111865680266423, -0.5675175821397139, 0.922449576999864, 0.33431124769108334, 0.4868380971062762, -0.3414828709369596, -0.4790924055984541, 0.0018623683580274884, 0.7203118507898466, 0.28106850652233967, -0.049611485783225016, 0.1304166170698597, 0.18236706878696157, -0.24358735187926184, -0.5550356136802331, -0.6923555253566767, -0.5288399995861388, 0.3469385745962555, 0.7854045371629829, 0.42193336968307027, 0.5455801632315674, -0.4237374415554401, -0.13163263014761792]"
"[-1.2021365025739228, -1.0084690168491215, 0.13608973555734669, 1.2983971525902618, 1.6552895776589567, -0.515944728181585, 0.42430204529766574, 2.104319012540824, -0.5655446519259336, -0.0009140966459911452, 0.5360917092705402, 1.6596958042276013, 0.05533286894015352, -1.9481907530966478, 1.0760860328974728, -0.6208576884266858, -1.1855910512122843, 0.6310756268496078, 0.358509554742197, -0.6277837288097994, -0.13909972988092215, 0.761120687386213, -1.3450733277284233, 0.8849031521348616, 0.19451634415933527, 0.17818455912025816, 0.8790789978184007, -0.48679797051746326, -0.43519243406460695, 0.6246408097796726, 0.712855262530555, 1.1088084948020478, 0.05538213574426935, -0.25523451338641123, 0.13475101683058988, -0.6256556835494761, -5.337555921815422e-05, 0.18728218187657847, 0.4977963342917353, -0.47379490145873154]","[-0.9488600692618921, -1.2771354375272517, 0.15165650962230393, -0.9449162901224766, 1.1974178484890847, 0.7121925559942419, 0.3131968157830148, 1.0433336047742967, -0.7559705649579587, -0.8507908244255046, 0.45089842150195747, 0.10206453867336096, -0.47489768290733214, -0.15276189193448925, 0.12077262465072738, 0.2256129880967152, -0.6879741212053812, -0.14878078623103783, 0.443022403865735, -0.122405384335054, 0.14814232335901845, -0.061542568021714615, -0.23436106628967204, 0.3356245383981331, 0.2699995909943747, -0.3574919589958638, 0.18752986089733775, -0.22394501832948102, 0.43143329191688373, 0.26509741657982805, -0.4630477593010892, 0.3743351569870593, -0.4537198405935004, 0.8062844827669263, 0.036242261992995364, -0.0072999511024466135, -0.09437092094464188, 0.09659682086773609, 0.1117511166669922, -0.6329562754034597]"
"[3.3986615833148925, -1.3726974219448451, -0.10772544044116802, -0.011804567887880117, -0.7949771059820493, -0.12799006126267198, 0.3536905279879759, 1.7686514566642195, 1.106364870978857, 1.488159950040193, -0.01611693565413511, 1.0576442583728891, -0.5117215087732737, 0.09990528420993479, 0.017101060172052405, 0.6376351900295602, 0.7839951173376093, 1.8362413470933672, 0.10060332426642501, 0.7971265749731207, 1.460607689151701, -0.7538701804227448, -0.2963717769857628, 0.0828463399296668, 0.4008895353245975, 0.55051203014943, 0.29576512266781546, 0.13514752298207758, -0.8319276326042144, 0.06133015726724642, 0.8139970645398084, 1.1094421643747947, -0.6453635295506367, -0.5748880740155357, -0.332315010964349, 0.26888774439058855, 0.7204453094586755, 0.38557628376194186, 0.4101109103063553, -0.32449469262751024]","[-0.14453802591227888, 1.3135675909739506, 0.045389179220494104, 0.5853755427040392, 0.4495762646882934, -0.2747573648572207, 0.05627221317031813, -0.7747672505044575, -1.5902473119157545, 0.32430809033683555, -0.11127617741332387, -0.33079542639632836, -1.3339350140926034, -0.40216398006088755, -1.0365406968597008, 0.12484550178014867, 0.6374766274229982, 1.032249610178501, -0.5669616800052532, -0.08142766091087834, -0.09620577706708867, 0.544471591468507, 0.07153894807957603, 0.24364003405205378, 0.08093163182110984, 0.23131323947251184, 0.057011233343133794, -0.1343104298299563, -0.3974843163954478, 0.32648895245606036, 0.09669653530700077, -0.20966770496951775, -0.3248749797293648, 0.3505880143111611, -0.12350601835316274, -0.38668815470936385, 0.029199378714930863, 0.22691901356277164, 0.19938011351826854, 0.08297244081391314]"
"[0.6692129789783056, -2.1161861843266467, 2.2424886506374944, -0.7072657998319257, 0.0888032045047895, 3.0072401808764986, 0.2015268404843674, -1.0238723191971502, -1.0026727797159625, 0.5898136844667, 0.6051465428004178, -0.05914603503538021, -0.6584238566423222, 1.397609929615873, -0.00854968100039054, 0.6203155830583529, 0.3388812368718488, -0.31395013323775445, -0.1402153047973566, 0.014804543152795719, 0.6376008113454508, -0.1414256050758881, 0.3212890193296886, 0.08294659089530998, -0.1768719102955142, -0.18222599558978286, 1.4890968521745138, -0.15597505930603528, -0.7660477004363871, -0.575009762112808, -0.06596678341630842, 0.5822787391071516, 0.18164605475667583, -0.1361456724229541, -0.04199834513859289, -0.5253262791319746, 0.5622497979403027, -0.48095965017801645, -0.8363527714012711, -0.2841116025205802]","[-0.6008974366355883, -0.09334957701978416, 0.22022796462821131, 0.3462277941428078, -2.0121432080652153, 0.9493386446912456, 0.2547321354502403, -0.24369959910662936, -0.02255048632790581, -0.3824270031845689, -0.3431204589019757, -0.30930624777664373, 1.1584802297289998, 0.2046281065756645, -0.002894161586931004, 0.3085954225674479, 1.1864342066613558, -0.2258159596887606, -0.6726153282510788, -1.0104187747060394, -0.5251713800769294, -0.15676435280331463, -0.25599428212707215, -0.34927862906862533, -0.15822375564255725, 0.16207806733080113, 0.2234346432640676, -0.006527313128903825, 0.07224168517904742, 0.9281746562017136, 0.35539888124086644, -0.22115724605154596, -0.7432413370153563, -0.2240588431251015, -0.5765059391912554, 0.009146917173072725, -0.3037294484097102, -0.27721100787244407, 0.441919216806131, -0.1631033875374481]"
"[-0.6639288402536357, 2.1690400285893836, 0.757974766233783, -2.051018749417036, 2.151730245955414, -1.2358036084965893, -0.294892884005065, -1.247529939159118, -0.6194466134938478, -0.021401563415378605, -0.3618603690388653, 0.11053033817940452, -0.8489893242341484, -0.7600254430952257, 0.09011705158511982, 0.19379428693907158, 0.776867918603211, 0.11762502670813431, 0.8946532402469635, -0.1905080429706164, 0.9322853646794733, -0.2845839627922005, 0.7157629886427894, -0.3641339636826397, -0.40724107484538025, 0.35342733382275204, 0.02717417639763019, -0.4093720654358852, -1.2505040309473847, -0.6630015934594136, 0.44903046974872773, -0.39002918417392995, -0.5307042705519234, -0.8460635736917193, 0.3241186824056867, -0.07387659293620288, 0.31576719248762514, 0.33704354745165765, 0.7980679660790335, 0.743166647094404]","[1.5930258251018736, -0.4698073367253568, 1.9185388585776977, -0.6182582269951805, 0.18170848849218302, -1.3035588959143845, -0.19394879160825818, 0.47928343670859047, -0.2491367891516171, 0.5826096343511664, -0.6078190003746033, 0.20048061115028173, -0.8478384109687271, -0.22217253741033344, -0.6955672900667837, 0.4241005444178927, 0.6736597206472856, -0.2920686704830294, -0.3355915804752424, 0.11863485348498852, -0.09326265685655521, 0.07811836572706916, 0.4453783005780005, -0.3813693461008962, -0.33860961451156535, 0.22617891177029212, -0.49656678586515646, 0.04005173228869094, -0.07807236173582614, -0.10695262299905144, 0.5845353180217516, -0.2484645772362984, -0.6452336980062503, 0.3655012544445098, -0.1919236468663159, -0.014914138198233723, 0.3775308466055855, 0.10748371126649199, -0.03089110831949745, 0.6734134604352928]"
"[-1.6603619503590388, 1.993298752136745, -1.5828060000430277, -0.6703816890377967, 2.767132130093954, -0.9070276663896958, 0.04080647539114447, 0.4006450438273525, -0.18825020183894356, 1.4148210682659512, 1.2034817374326023, -0.15299030178978915, -1.0315198359457403, -0.1609993372183395, 0.5918628557783508, 0.7604278860262066, 1.4138928241282374, -0.34360566267706344, 0.3656551830969781, -0.656716567383785, 1.2590966834654465, 0.9354414124740738, -1.7637248085621375, 1.2951841216928275, -0.947624130529984, 0.3811062110791036, 0.6043489915636053, 1.5319008551460784, -0.03035032029783016, -0.7415852862607131, -0.33817029280440575, -0.21009647623469505, -0.4054566607415026, 0.4118641393954824, 1.1371935076252506, 0.7709125827398754, 0.05841303020948167, 0.19513950216139972, 0.22668676189981837, 1.164010451923069]","[1.082361465693401, 0.38229279130304356, 0.17538683790315182, -1.6117935622043125, 1.2398645280024694, -0.23836956849508179, 0.20300986107942662, 0.6985469881443302, 0.1108662477964313, 0.6496780540566324, -0.2578244387582164, -0.10429596934118249, 0.8057069575152908, 0.593119324800286, 0.3178341089190662, 0.6345877042316264, 0.4753951677597713, 0.41418861044722743, -0.01615802079134899, 0.840078947981648, 0.09236299707982792, 0.6035080117838052, -0.7109979553926823, -0.8103320314036265, 0.6747154866127106, 0.516309002670482, 0.5566803335285537, -0.199605088521297, 0.7390337617274957, -0.15805899530724238, -0.7453335238066363, -0.2582409948283105, -0.2569966764322053, -0.40221787288741245, 0.13379221836396854, -0.37094861479092744, 0.29360209454853503, 0.383317546195923, 0.09085860361646785, -0.05715952635755636]"
