image_embedding,description_embedding
"[-2.9093801312549132, 0.35256223352363203, -0.9646294502178259, 0.7057603151941739, 1.524806126806285, -0.12794882147071235, -1.3245735166060066, 0.28747772117710785, -1.594039901561834, 0.8152259573815215, -0.5430190834321749, 0.33194872315260765, 1.1212174724737496, 0.5972217292784053, 1.5738713307586507, 0.07538035135458093]","[0.6288903508217727, 1.0395597914884356, -0.16248963441857986, -0.0637827627580176, -0.9076049582994858, 0.740338840528913, 0.6952944309836762, -0.12718005799486928, -0.9725234514629549, 0.6071976171584843, -0.25335858099987985, 0.15917431403329807, -0.9392956620709683, -0.5102085417421485, -0.41256423237976786, -0.9293499175652631]"
"[0.4175177309973048, -2.7306781194069556, 0.653224455502237, -1.5697717281591912, 0.13724545744009767, -0.556384804840207, -0.9821754728063199, 0.07769523018787805, -1.299334992588683, 0.46572935719146397, 0.7094822807428913, 0.6768811012614808, 0.16201010914613337, 0.9967175176810218, -0.8472744096825554, 1.1135191700078428]","[0.06390125487412544, -0.4855733665984517, 1.4590399546821946, -0.43406679648484686, 0.0988164278051761, -1.6420077559939383, -0.6934207747359786, 0.3245859382122217, -0.44434615273015476, -0.16839933565542423, -0.9024558894003584, 0.1637379424542834, 1.020106805770504, 0.9885866172233295, 0.2216471740609286, -0.28399231897443805]"
"[-1.878255034544002, -0.16109536175479477, 1.5177294643266133, 0.7273806010123417, 2.4754214282410913, 0.3866440089507904, 1.572459598759778, 1.0668421912589987, 0.7460559741361856, 0.628174535153885, -0.811472364870336, 0.6036388452340422, -0.7357257851879515, -0.5687764911699262, 1.4511308836466126, -0.1473727859484002]","[2.464781717731363, 1.3895594553384232, 0.08241859436181954, -0.22186616473859594, 0.25173946699984473, -0.037136661656432195, 0.8915366567954529, -0.5503394465695153, 0.8310967323424991, -0.24820582689403878, -0.7856463891377408, -0.07417792246575834, -0.37058817646219383, 0.4645674914723591, 0.35623517429155865, 0.8372973932557901]"
"[-2.15555662648429, 0.021709156904051723, 1.564555796089373, -0.3798130168457759, 1.9111371883335495, -0.04432995000793501, -1.2726468330839797, -1.5958980381038148, 1.1376892318166463, -1.0122477874992055, -0.8366073039828014, 1.0393472775423205, 0.2548676713995513, -1.459331615942464, -0.5106150759626112, 0.7308008273626626]","[-0.2329093598981744, 1.9827899335442536, 0.712211072819522, 0.29148374052671167, 0.06013559988241903, 0.6921620416509995, 0.03647628331197688, -1.8444776753460026, 0.012569292455248834, -0.28153783002333344, 0.9431195040116234, -0.4406448807949875, 0.9414217023959995, -0.34433872770460483, 0.43723200454526095, -0.20698652612618987]"
"[-0.39538606370299606, -0.6877998932536321, -0.26663923303115783, -1.812001287816135, 1.3685688054859384, 0.2571115098078935, 0.6929699320999126, -0.4125953005553015, -0.04427575034599538, -0.5104640698677656, -0.4945488936977031, 0.9022048749734012, -2.1020903938434987, 0.27336139490764794, -1.0276951718930236, -0.10629925523798064]","[1.8696634704800124, -1.7371793199992536, 0.5699703302822469, -1.7374757600600916, 1.075358645438633, -0.853878356763485, -0.573625023455639, -0.3612961902751853, 0.3869617172716181, -0.6876630784126323, 0.14380889953048112, -0.013188555362981082, 0.32766079637380663, -0.015784125282239707, 0.2281786133835131, 0.14434555108761382]"
"[4.614654343622465, -0.6713449034207698, 0.9917311988852705, 1.593385521601084, -0.007622107915702966, -1.2287005582866533, 0.48940986522599156, -0.7452957598680044, -0.5081215500521888, 0.5471962866763855, 0.5059648727043098, 0.392473809464982, -0.3493763886763799, -0.8543523516814119, 0.27547829711607524, -0.6691204267288435]","[-0.8791201002078256, -2.2023317956704282, 0.5761028519252286, 0.6850439979324701, 1.1415829303564389, 1.7705095768211063, -0.09090403257089338, -0.4163921894087448, -0.9844955921596994, 0.2286695299548022, 0.2581471566164937, 0.6152578038834975, -0.27195592395526114, -0.21086727013136822, -0.11877222897447237, -0.03119830262521727]"
"[-0.3612472405360878, -0.45732853339198887, -1.2414052095337766, 0.4332825834454834, -1.4752611271952898, -2.361294910376871, -1.925518508623937, 0.9980595842109051, 0.7933100454834433, -0.6642081730824888, 0.4878333381658353, 0.38937533622948983, -1.4154901079926199, 1.407695904203335, -0.35394174828974245, -1.211230052893361]","[1.3935827752659111, -1.6915456549972492, 1.151086872431828, 0.01978531924865421, 0.6390809081230455, -0.8994151018990921, -0.10795702519038622, 0.5762406939767984, -0.15365518979621653, 0.27221299785818187, -0.2953462692514875, -0.3313091453644062, -0.3105292022372544, 0.024603409507952968, 0.3487321940306318, 0.25367208278825204]"
"[0.2423517490533308, -1.4954508522806964, -0.10224598847443321, -0.2083137577070976, 0.5134222644827761, 1.7239463849897179, 0.4092099261356976, -0.5363326821672667, -2.136659264320797, -1.411790587082666, 0.19237445311964685, 0.7741322929638819, 0.06932043248981686, -0.7468154662901667, -0.08222247914699639, 0.1787209349716961]","[-0.28006247336152373, -0.796425888635033, 0.5176667971500009, -0.24647223670331367, 0.2364266933114492, -2.107682582826827, 1.1081234097779815, -1.042486663721797, -0.5752832823171055, -0.0042985660308442735, 0.20833224854255755, -0.30845127247850357, 0.1278592116924786, -0.002505248153823197, -0.8311405481963943, 0.026764678331335733]"
"[-0.10379839512541955, 0.7670965271729516, -2.842863990773049, 0.42238930201410524, -0.9241574102416238, -1.6207036228420582, 0.5647905181439523, 0.3400291425261481, 1.5318776771773859, 0.07398457256188398, -0.15192205741970985, -0.4811869849526183, -0.3398710070492423, 0.3706256798310597, 0.7088827727642529, -0.8618478644352654]","[-1.1033240802905993, -1.0306321902280795, -0.47400752895676046, 0.16013365767840837, -0.4706627030366645, 0.5658600145917407, -0.3594357994916058, -0.5417764157970901, 0.45703710791104996, 0.34934551395082325, -0.3465895613537529, 1.1322093928098502, -0.2674468369505076, -0.3099397381918542, -0.9510080374236458, -1.1610785195450757]"
"[-0.12833803745121117, -0.4536677060905537, -1.4860206715293434, 0.9979938702983203, 1.3968065822586215, 1.703924460696601, 0.881809524727928, 0.1902141661969118, 0.28076492940613645, -2.625706568825556, 2.2712739591549838, 1.1336702223283526, -0.027015044967472795, 1.6227718357838865, 0.5726416873522916, -0.35346354136092395]","[-0.7381782623358244, -0.8618039275412106, -0.6927958071051361, -0.13779253843607855, -0.9696559095722982, -1.3757754122416477, 0.7612236228263961, -0.10080649612808354, 0.7384772078808519, -0.16846866120507167, -1.6845341564933398, 0.8943075919386725, 1.1160323798686451, -0.9156532733773982, 1.496173706667491, 0.0853037857760894]"
"[-0.06335123260695187, -1.694068472225625, -1.3433060498791334, -1.0771061009136904, 0.7557767106896942, 1.0532997769314427, -0.8522114098471976, -1.1042954506171956, -0.15125722683408394, -1.244723936791425, -0.14835699964272328, 0.08097554126478174, 1.0790363114323893, -1.0404379350984427, 0.06989641913870354, 0.38342386721597305]","[-0.07614964702704373, -0.17466644565033757, 0.7249285280548021, -0.273704934611268, -1.144796566507434, 0.00628947052561646, -0.3855951403347314, -0.6545924932211178, 1.222104429283418, 0.7470015206968383, 0.3582953530670256, 0.26429741623806235, -0.18075853482606552, 0.3126959756883307, -0.9405651209012142, -1.708258066834509]"
"[0.8354064799914832, -1.616993616218474, -0.5022375156768877, -0.21395315271200047, 0.6504253108075349, -1.0075950372081657, 0.17626614560508527, 2.9093261013691074, 1.080202205694936, 0.6908134590123794, -1.1267172428929197, 0.36020893389268116, -1.274791364903117, -0.276163994106164, 0.6600278742476167, -0.02205284315327315]","[0.8309310096526882, -1.3227967958770959, 0.10952334294412573, -1.0554655720803308, -0.4494314648906603, 0.26297596963750886, -1.6946566776373089, 0.7193492451908557, -0.2116628289795906, -0.20595606632747884, -0.2485517078022783, -0.12310831806250438, -0.5881507991914958, -0.3607153599804076, -0.8369905298036132, -1.0394893598364194]"
"[-0.9265406111464976, 1.0108867951523792, -0.36816825397956454, 0.6305017363597265, 1.8018866012426173, 0.8613073184541277, -1.3470261710965417, 0.3914548272490861, 0.1594993658599457, -1.2669589189165265, 0.9994905109722467, 2.039085359517566, -0.42622887902545686, 0.5941093345486679, 0.8857682705028952, -0.9051795646105527]","[-1.2648359661498938, -0.4423931897762093, -0.12892053882846766, -0.891157396179058, -0.9338858793691017, -1.5953426718948291, 0.1653827743450919, -0.4708072026405876, 0.9099430717476759, 0.3137871986221795, -0.43373836047900977, -0.1596816037329794, 0.19810165665244475, -0.3913778203241195, 0.9261567132909527, -0.19300872119896975]"
"[1.1378988089084299, 1.985136223891394, -0.7853657908403447, 1.219745007968593, 0.7672058239935864, 1.5267874885834376, -1.15332509496258, 1.550956815203929, 0.5208657274617808, 0.47554891760234413, -1.5895871798242047, 0.024271239643095566, 0.7195454196996844, -0.5560863180995974, -0.4471862593044744, 0.9169885515099097]","[0.7966208780569846, -1.633172752384634, -1.0589829251136607, -1.2139784239478242, -0.5061118337799965, -0.2778872389718016, -1.2402133954324175, -0.21536286048984854, 0.6610425904481926, -0.5871976547517532, 0.5699575841451251, -0.6266186785354533, -0.4349946593752747, 0.1758594838942446, -1.2317736358415965, 0.6458947494543861]"
"[-3.1948061220171615, -1.5020460856853854, 0.09695486195118921, 0.5232932835016033, 0.24775037782229156, -0.7698681922358259, 1.4844425169848068, -1.1140082226378687, -0.15880822374118195, 1.4777960124665979, -1.0064548875803698, 0.9223021656934207, 0.3147287802618429, 0.20445410971536837, -0.046719547970131656, 0.9411148916368661]","[0.42626237612288587, 1.0280288492273995, 1.2175017048252357, 0.30615582004239333, 0.0891877986242373, 0.9623932345619585, 0.8375254999958419, -1.0540104454764083, 0.2150049331496093, -0.18094987353327754, 0.44924885960360084, -0.6638749638392867, -0.9940419486735705, -1.1826368843063697, -0.3035653746944813, 0.12172969539722042]"
"[-2.4427684554104396, -0.160190372524137, 0.09088567859167518, 0.5234835044613654, -0.3499895244055162, -0.781733180305104, 1.9646369248831357, -0.033201160016788404, -2.236431765502648, 0.2588997973830423, -1.799953443428693, -0.44105290971672756, -0.23609704540659499, 0.5245618294468141, 0.33088654779794735, 1.07203512414208]","[0.1838401902107683, 1.0124547755508408, -0.08322698363817557, -1.049793543339041, -0.8348734593492569, -0.6701029598720479, -0.20193712689802307, -1.1484374500681438, -0.2773272220123105, -0.7981289720722247, 0.4922908006751227, -0.04582106652754784, -1.1948111610968255, 0.30909156029145207, 0.22883322612353346, -0.6837491818804414]"
"[0.9856465038665884, 2.3428959472788864, -0.7754622745082519, 1.0115527969317706, -0.07341162992445328, 0.8268994272710324, 0.8730722051042422, -0.9342798689887225, 0.23704426529275432, 0.4565857032870792, -0.03962626884369871, 1.0128723623791664, -1.3260993240683105, 1.020029612449604, 0.07665209059213748, -1.2290567548183642]","[0.1784704342652085, -0.7342147072143198, -0.9870682294811067, -0.3203082003152752, 0.7702140181623477, -0.3718746951387548, -0.4750875155718838, -0.9600787574986165, -0.8225497258230786, -0.4131722287429617, 0.041332933626444315, -0.05920896066619515, 0.90038578939729, -0.07189429576751011, -0.34733546537340704, 0.5794106744690664]"
"[-0.3066398145881638, -0.8027539017571814, -1.0013697940628419, -0.8756047852292351, 2.9552643204619224, -0.13872925407007886, 0.5563677933187332, -0.12398369427477215, 0.36848680290825375, -0.519440601910931, -0.13716432260856298, -1.2106735226116696, -1.8156324281914076, -0.65438829189191, 1.3895494236496237, -2.105796825732662]","[0.5908219028023312, 1.2206506181511103, 0.5123831104593055, -0.2858538512686009, 0.9465156436240729, 0.9699040107175563, 0.5816406263364808, -2.215428125750388, 0.10374749677241682, -0.2608618047988075, -0.7495378862592278, 0.19771735320845713, -0.4648889630723513, -0.834802633732779, 0.764748783879988, 1.0218578578724957]"
"[0.4169674944156684, 1.303037612079095, 0.4872426856534071, 1.4402951609122523, -1.1021798595576506, 0.35456017835349984, -1.9962731910628584, -1.4464145609600116, 0.7343688300753021, 0.5369862940170926, 1.1839242357749113, -0.34548587277413273, 0.5886516924452941, -0.2051696523298037, 0.6362277572843135, -1.5656767300310896]","[0.21775080630332444, -0.8089970380310855, -0.6474338959444488, -0.24828186708735916, 1.616179267221814, 0.6794434077993785, -0.5583674988674101, -1.1352506560561064, -0.6822409890841437, -0.32813036800528456, 0.828894445104397, 0.5226994944333129, 0.9321513065036962, -0.19787056256774235, 0.8258946073506838, 0.3316155449482788]"
"[-2.081364123692684, -0.8577250037528079, 0.6417247180125689, 1.9618550564402741, -0.9011293682532352, -2.0083251190750366, 1.5504604547258651, 2.0584273999228193, 0.07822962966913428, 0.11010705248179531, 0.22827793864524124, 0.41989115213415384, -0.09652330029863518, -0.268562791502653, 1.687775548305719, -0.05418703462616963]","[-1.3914145434879879, -0.003713782534217604, 0.9744873947781857, 0.6181550010530057, -1.3107734365464865, 0.5398105980669107, 0.4281588114977286, 0.198385006911882, 0.4263152650533947, 0.11366941723732679, 0.06754546721459828, -0.07367624215621423, -0.5924621521574257, -0.542158643678918, -0.5399781015521344, 0.07975664169753438]"
"[-1.768281308628091, 1.2231304769786213, 1.5468327017992132, 0.01688477358388765, -0.28628537514954555, 0.7084995654559425, -1.4160436921929178, -1.0833377239577144, 0.6092307218640302, -2.0072862614476414, 0.19232015372815814, -0.6877866581163175, -1.1339995961706313, -1.0540831469930596, 0.670207525960356, -0.2852557543476462]","[-0.4268270836669684, 0.7417369251698483, -0.5713607409099073, 2.1448480468760645, 0.6769107231811774, -1.1132014814667799, -1.0347169357558033, 0.8809060865137558, -0.684129774144038, -0.9353386096673442, -0.41769400183806565, 0.011244842407522894, -0.19516442870654488, -0.17097425581989223, -0.584333529237927, -0.20692528352394474]"
"[-2.333850477462893, 2.8094956710388135, 2.1505201048411693, 0.15627649471529514, -0.2501210159541609, 1.3957276294246155, 0.06077000303869005, -1.3488942263719435, 0.8009452945466877, 0.06500092733855926, 0.9852320647567118, -0.28603659749698723, -0.7801038513270604, -0.6091809709374906, -1.7621600054547533, 1.09616253436351]","[1.79397075866182, 1.3027824223348472, 1.3092382600815058, 0.3602736558183108, 0.27719237884083703, -0.4889126492817437, -0.8390707378617216, 0.24296961767678202, 1.044909030077399, 0.40431396764275845, 0.4206734520708176, -1.1098483723879597, -0.4016674313132723, 0.6496258386860125, -0.34334408952022577, 0.6942766904137936]"
"[-1.3958006710403208, -1.4532587600657172, 1.1557172377752878, 1.7938669701362278, 3.3989824786583434, 0.060430234434398496, 0.7106626988381135, 0.16854822236182118, -0.15696743433380095, -0.35641715872033236, -1.5319300944314653, -0.06061316244403834, -0.34283291480557854, -0.7512294718760228, 1.1142436588843545, 0.6333829226431362]","[-0.7912546938085216, 1.2206727565377287, -0.31446224462273314, 0.18435011398140197, -0.08786616551471059, -0.36134762201340886, -0.44128579786209854, -1.8089286363077832, 1.0229027187240758, -0.4511508632406753, -0.22455057043102028, 0.11731225732068042, -0.7074254224550709, 1.2349121195193364, 0.013993245597356296, 0.9002280000731022]"
"[1.3649598062372832, 1.3040052880357742, 0.7212809991241701, 1.235613808604715, -1.5215358030244377, 0.11988932578774204, -1.765706819661378, -0.6350491718522245, 0.5320037409202784, 0.6940227216482989, 0.8603522888670039, -0.45290817151838464, 0.8344709707249437, -1.471382745856022, 0.8361535969260919, -2.0539659457378776]","[0.7345407663679481, -1.1035168805922986, -0.3724345771592934, -0.06452140702131093, 1.8219284603423438, 0.4708860778351216, -0.25073942577150554, -0.246403651600929, 0.3737882195922462, -0.7963512257399307, 1.3182576354941147, -0.28945332295931947, 0.8543943200508578, -0.0798790278195547, 0.19368518408400479, -0.28948630008162585]"
"[0.8742874526852323, 1.4096752116731859, -1.6483532246088235, 2.1736968013545517, -0.8640048143118076, 1.6542310977405863, 1.4515729853622468, -0.24679905612517883, -0.14055292854573956, 0.3219882009174154, -0.5783358163075802, 2.072640805166626, -0.3667044091618429, 0.6853048552500365, -0.9326864233123328, -0.936530520039835]","[-0.20456885683061027, -1.6621310455045686, 0.28543974805177247, 0.3427329599036294, -1.6143732183038908, -0.9405432964707325, -0.43030563907578034, -0.5744372287637644, -0.13169161732049411, -0.3953786708922492, -0.47550877261374386, 0.22468730400871195, -0.5880540900526432, -1.313887982567723, -0.2207297243472665, -0.29309868841358727]"
