image_embedding,description_embedding
"[1.7125767871773392, -1.5286637716728713, -1.763639595032297, 0.5821115507033393, 1.2633431559132535, 1.2113618224715454, -1.0028976251532398, -0.37798805896176757, 0.6001107148581082, -0.736547083714177, 0.16276270738233514, 1.1295907150594209, 0.06303197495881613, -0.544029553758223, 1.2427290641854076, 0.7201487097009033, -0.9721338247519034, 0.346228677636999, -1.5087413982213949, 1.2800183074693257, -0.12525212520645077, 0.034990147757964746, 0.9441385209665356, -0.4197664008847575, -1.0731751562946672, -0.32849251022902787, 0.7102049990100688, 0.30171786532172884, -0.17591340565237265, -0.25581317902916645, -0.12961633374367199, -0.26908576129857253, -0.5268983918159656, 0.08699134249307712, -0.11966509832076892, -0.13881133264961437, -0.3459275691414661, -0.43607324768908035, -0.5598848848743203, -0.7325193069199344]","[-0.4751948005897452, 0.006089395368441574, -0.03944373695118749, -0.7066245234816015, -0.7969598622310725, 1.0805116635456393, -0.5507335753332405, 0.5026346761426101, 1.5486535357667817, 0.7025856276570832, 0.10022393394580355, 0.16223079810576987, -0.3975668383309934, 0.7179708416684006, 1.3528278471340809, -0.1263213440215961, -0.37568611821934683, 0.4494100239876775, 0.9461943372669677, 0.31051248149207067, 0.25275904197266036, -0.6351501392524759, 0.916885697724925, -0.6061685786725861, -0.0035835222392759654, -0.08358785577297079, 0.23555049787050905, -0.5785831339352312, 0.018182617771247436, -0.6169224686713721, -0.5056949577710054, -0.5665027290405762, 0.40855193343923807, 0.9524915660323615, 0.022098973806311633, 0.471976436148398, 0.32871304430183473, -0.19973280881008132, -0.597906088348875, 0.05504896642374471]"
"[-2.6586360046470867, 0.8274690846645681, -0.3816264232487575, 1.4698519538530466, 2.258330599454463, 1.3687729090192364, -0.533082606648458, -0.9590528370508206, -0.2093895956082402, 2.19089023704626, 0.8340326908360388, -2.1176316463257647, 0.3878707414022927, 0.2113245403122389, -0.7344500454782992, -0.4542577003047048, 0.34516829415706607, 1.1684881957340472, -0.6685194029796256, -0.27512091196151056, 0.6297450991374967, 0.23789027424621978, 0.9722840472371009, -0.07857543261602783, -0.11094434924253549, -0.03426832012546432, -0.26090051108657086, -0.7112736528634729, -0.8677947534335622, 1.1970683830118747, -1.3763241112929654, 0.9785442302624279, -0.017564125274298018, 0.6499893978835953, -0.2309378030979868, 0.21075093073038223, 0.08471810613650092, 1.1668348531737436, -0.3901994296969027, -0.3372075657883422]","[1.2281954216313289, 0.1789473084124711, -1.682181627572067, -0.24245273548380936, 0.33969411923783055, -0.6899528032291488, 1.255039982280956, -1.1551011844444292, 0.19849533166413366, 1.155873399761667, -0.9421706166521353, -0.07644074219732583, -0.46093119270572974, -0.31216600214326323, 0.06221765529219551, -0.2767922082816445, 1.0609743344960603, -0.2578156781302897, -0.9354111585408059, 0.4468328769761248, 0.6274504746435887, 1.3625712732738149, -0.32475574081410796, -0.05202934096770567, -0.3684489507143845, 0.6313231646354652, 0.7842592296210077, 0.29299012256989365, 0.14729267183664993, -0.019025989804220905, -0.596625583657977, 0.23981370143673056, -0.0971562577984772, 0.5133915669986997, 0.44988088551276434, -0.7655655118846619, 0.6404668510186466, 0.5619367733317249, -0.12468937896906418, 0.08654219813041858]"
"[-2.6424143042443657, -0.5823555140825228, -0.27771034225929064, 1.7431429386675963, 0.561855967319331, 0.5726154896528505, 1.2394088755801993, -0.1322897038148599, -0.9687811264416423, 0.7588468442349707, -1.3664064908009972, -0.7008159597555913, 0.5503280712788929, 1.03836712563128, 0.12385014734814902, 0.05543945363219735, 0.15346919543156454, 0.5786217505536555, 1.3337038146756741, 0.42410082656818715, -1.108496543860469, -0.10295187820274757, 0.5174117617514479, 0.15748382361160995, 0.18153816076200943, 0.519284579173629, 0.8544165755602167, 0.6834664321883969, -0.10213119566343933, -0.011933090611705862, 1.1214363853207998, -0.052578710200937004, -0.3889805633028224, -0.14908886719273984, -0.35957783348603356, -0.4165271658154446, 0.7023980634986011, -0.6513543493618208, -1.624946685063867, -0.817609574781423]","[-0.4670762989725002, -0.1600858626643264, -0.7227486204870638, 0.8316275496192309, -0.5399899830518637, -0.7504332405630052, -0.44683224903796764, -0.8698706686201081, 0.5385063788416448, 0.7790722926382152, -1.8142192757869855, -1.408796136198248, -0.9875446818730639, -0.5974868261888912, -0.10596889374291327, -0.014931118351828242, 1.2435219363843466, 0.16378604955978746, -0.2234978787874355, 0.893821551282888, 0.49176497556263704, 0.6679261559663575, -1.3860747371795685, 0.14495693765948667, -0.7772284625388065, -0.9685682112934744, 0.5535282970597842, 0.3717775885745531, -0.6008036009211005, 0.07941772786173024, -0.471523111008406, 0.22282754134518568, -0.8240071121694407, 0.06682396539664773, -0.39531780374426373, 0.2518169214812573, -0.5561729382268535, -0.3965751724235035, 0.5813522667059466, 0.43886301783948384]"
"[-1.8916838903843505, -0.9668294665805133, -1.187855371863761, 1.6033710704782824, 1.8325602949303958, -0.25154867498015143, -0.36810595944106667, -0.5465480477745469, 1.1482079726049343, -0.9506253967226617, -1.211467127778937, -0.1042180580554883, 0.32481752823148424, -0.6065817514218652, 0.34825616718623303, -0.8644299199776905, -0.015835789143695253, 0.6221560231686537, -0.41070318790764176, -0.12074672700140218, -0.06547055733142841, -0.8820953695163678, -0.5377684864956935, 0.24616674492559593, 1.3826200672458349, -0.35198158342581903, -1.1516671953696636, -0.05983448564145539, -0.18422905733036793, -0.14096912838573192, 0.9144845723183481, 0.3332982123655399, 0.3610074782094029, 0.2461588345868398, 0.2834453908043315, 1.2470058973839349, -0.48016919083294873, 0.329543352988667, -0.46637095513673943, -0.38954703932872786]","[-1.1914133489519896, 1.4908651905217167, 1.056740200769588, 0.7930194672039032, -0.4777901787370352, -0.11983448051824495, 0.8881270662314299, -0.7116310065524372, -0.12701807426926393, -0.8936963840857813, -1.2474344613526054, 0.9615080025630112, 0.2120962094344398, 1.283414667564276, -0.23939730060651163, -0.3563315905226554, 0.3379751865909312, -0.2441532492404058, 0.5669904035587839, 0.1614965971468203, -0.2878235206035587, -0.9343050263174176, -0.44867039770843586, 0.49616965734050045, 0.06706533076381214, -0.12384466000680243, 0.09038210686661217, 0.9365542965208423, 0.08308019099391577, 0.2606727358509235, 0.17871692307651943, -0.9957268267771365, -0.39620838600846836, 0.33106504670612025, 0.039452580036732035, -0.015267466202138898, -0.611779147959389, -0.5288630892626794, 0.3213942230278409, 0.35672216989623795]"
"[1.1896142433904104, -3.1918782620864676, 0.7158293789010092, -1.2767691819775362, 0.11525299873380855, 0.015403044083927092, 0.26847422389962794, 1.5603056779034594, 1.708546344035664, 1.4310462791459146, 0.6902857268083185, 0.15298815359980134, -0.1792620780077235, 0.672231298704763, 0.13240739387643408, -0.19201693676939852, -0.6956995301436952, -0.10558957771999246, 0.9100963324937167, 0.0948334024945762, 0.3778571421682618, -0.23127495173615728, -0.6947007214287162, 0.3368527252388258, 0.02143353282777627, 0.6297390529836183, 0.44091737896930827, 0.9383646493259039, -0.7078692073768886, 0.06918397486980145, 0.9081373377118406, -1.2969900126285214, -0.7194565633006023, -1.316723264960246, -0.594630047341504, 0.08543490050709682, -0.22570119120189952, 0.692464462862164, -0.2996124144162285, 1.0163852061382919]","[0.08592655932000993, 0.3389047511310403, 1.4170406227009462, -0.7284706970732255, -0.6019726709762416, -0.9753637566537069, -0.5582494972507376, 0.09638358329900418, 0.5602832564089013, -0.4855548699736274, 0.9602254847536281, 0.47666436123152056, -0.6367404389825185, 0.9869408678526216, 0.4246921549391267, 0.926813568813941, -1.8079386507981774, 0.4936304403997504, -0.42293217533086913, -0.1470211441639556, 0.04873215930710934, -0.00610565642678837, 0.5076063214483101, -1.062508776441231, -0.49484517743741663, 0.15154226962986314, 0.5909049256486052, -0.33619016073446417, 0.5445473954363396, 0.03479187727888464, -0.11182714653138451, -0.2660527202154071, -0.576604909015973, 0.04891473864507852, -0.33340408670876637, -0.3208357730647389, -0.552488257937603, -0.3786630162676083, 0.37434155353591075, -0.20032278644604729]"
"[-2.3594748949550683, 1.3129831262117122, 2.714371143343546, 1.8740859793350433, -1.1412976395284218, 0.28765221687314463, 1.0949865758166244, 0.8727640764103819, 0.285673757337314, 0.5838356060056248, 0.6594938626555263, 0.3829458122217524, 0.08535657863717588, 1.0852868496858277, -1.858391389054653, 0.4677566393927709, 0.05990169567404375, 0.5078132712139235, -0.38438030461549794, -1.0337920492054877, -0.9965703635194937, 0.1755043442623744, 0.498085642401492, 0.06444859873058048, 1.0185115290203832, -0.3326475126983851, -0.3872242415106262, -0.26453349060192305, 0.05485738355621816, -0.7315355472008986, 1.5149738960259613, -0.48221117947915726, -1.516162163352547, 1.284005066009457, -0.14817685758065158, 0.40973364155563047, -0.9538661052976732, -0.25326292815051, -0.8925004358019912, 0.3920365101991439]","[1.30167183812863, -0.32024017939573224, -0.6966441658872818, 1.6932699620861722, -1.1478809669063759, -0.16337329819824428, -0.772402519636657, 0.08415445153369559, -0.5922103590222553, -0.41647147865359424, 0.10296396539306614, 0.18725146844372106, 0.2827437088374906, 1.1924166847410564, -0.0772759583505488, 0.4017084873809742, 0.3045265146975983, -0.7338748204450649, -0.11418394878586437, 0.2829040748004688, 0.12433398354520014, -0.29009552440025776, 0.20531782338297175, -0.1653335811100589, 0.025716107079006324, -0.3900163955950887, 0.8169167271734331, -0.15794440551570935, -0.29324005366082184, 0.35904130573308374, -0.05343551877837937, -0.5201695471776506, 0.0628340164017381, 0.00444060794516254, 0.9022692636906857, -0.23954722200165257, 0.5941957279920372, -0.8566822556341915, -0.5494638051843553, -0.3500689704459091]"
"[1.6766272096415011, -1.7571783194017478, 1.1195042771890293, 2.566570062878448, 0.6789856506775014, -0.3930746795998667, -1.327910599182036, -0.33948296657083105, 0.8562181118277197, 1.0722750585280287, 1.2980011045165805, 0.19343299521485433, 1.177413513562455, -0.7735384355226017, 0.5151389766721595, -0.8465980375178881, -0.4811917610674586, -1.3472129472448668, 0.11105399423545174, 0.9366231140662749, -0.3898734158173447, 0.41899700146702845, -0.9349088227676319, -1.018293125044544, -2.1332528476653208, 0.8925479384508684, 0.06166684875809149, -1.0207696082719986, -1.2537467626064347, -1.1375227311699965, 0.48082731199762346, 0.4776890910574369, -0.07690064625346003, -0.5615696215396307, 1.04005113589939, 1.2985515902268296, 0.12459328931135506, -0.212665074256324, 0.17749386132909475, -1.4289571061754294]","[-0.8102147526848118, -1.824741105311045, 0.3511287971646281, -0.27114854936308325, 0.9071751567566233, -0.04045748825353815, 0.1552623290635592, 0.6731750125507789, 0.9704142603051891, -0.49042085731170265, 0.8879175495638643, 0.25158780864147823, 1.0529189180106808, -0.02982342899255405, 0.8124123944211314, 0.7298184133318677, 0.5481379692751269, 0.9203219872305801, 0.05464929078961959, 0.15406241987999866, 0.0302155734200928, 0.3452106148133843, 0.033636383674257087, -0.1088997684415827, 0.3516836393538524, 0.2387840645830492, 0.6001035962905591, -0.45272657318368714, 0.47691400178526194, -0.4243835160369362, -0.8055873843220815, -0.8376310492739939, 0.3095947431194654, -0.9231644461245361, 0.6523562979885021, -0.08232370523249014, 0.3224830836060052, 0.3400778432908415, 0.0820154012555286, 1.109367404906964]"
"[0.1890826861167873, 0.2092138820893973, -1.5653413171837391, 0.1321603739488843, -0.9060734065473315, -0.7930085961507584, -2.0549365274002334, 0.9755957021781342, -0.20530177468585561, 0.4694893690670887, 0.029874615343920753, -0.31086073900688527, -0.12963695177443937, -0.36354344525690824, 0.9965122308106622, -1.1110744691600132, 1.5037227405097995, -0.5407916832081421, -0.07766819742765314, -0.17542937165397726, 0.24256348151850582, 0.4108201833382729, 0.45948172735718, -0.0005997215233498574, 0.6792105939443999, 0.4945232483722668, -1.1635305229963557, 0.2904392690635915, 0.37531395430198816, -0.07188954491135091, 1.0113531823336925, 0.7975975702647643, -0.12323515726222879, 0.90087227281935, -0.7991428880173862, 0.3332394907137657, -0.39862806936063083, -0.559092050125955, -0.2865125914312205, -0.17597397609713245]","[-2.0278621359937854, -0.5815170745381312, -1.1975730594148326, -0.5545729599224898, 0.3543346973747001, 0.5430147249326343, -1.0437400274915245, -0.5839859956083839, 0.32208630891943446, -0.16789278873640193, -0.8277733122677541, -0.08041844420286368, -0.9898422016523495, -0.6109610560644055, -0.03992561247139885, -0.3598549864391698, 0.21474167844840042, -0.9018710845535077, 0.12286455567682204, -0.05206996334173575, 0.6883608786060753, 0.17915925971874827, -0.45338914124752777, 0.21048170010375672, -0.2320377500952799, -0.8125673602940586, -1.061861490042041, -0.6016234252552386, 0.17425588076396983, 0.7593871151829703, 0.7277693277282576, -0.6465132521793805, -0.4910616978003743, -0.5406283568312318, -0.4006511054593028, 0.2726509723624166, -0.3288260497982323, 0.5063416576506886, -0.12176838467452517, 0.40239106949611864]"
"[-0.9586418072541176, 0.03518592106065348, -1.9521529695499635, 2.821537069339656, -1.0081618039123814, 1.4062137514032493, 1.2971787520259348, -0.3359331910778624, 0.005103782817900472, -0.1867573896722916, -0.36420392060192863, 2.120560298248203, -0.643313365777128, 1.1609903633028624, -0.41493435690333574, -0.9964275463642585, -0.16229148122989262, 0.46979188461297655, 0.002907762714318645, -0.48078191157780803, 1.4280696187498054, 0.7574954005645992, 0.4390744444310135, 0.2483855663047914, 0.4081080357912925, 1.229397174548593, -0.30615685033110585, -0.4561995135948484, -0.3401598233349362, -0.27171532387793235, 0.34645281331816524, 0.37345538077939683, -0.023943062501823143, -0.057237101828086716, 0.07150484979708328, -0.18945252030592358, 0.4427628865640978, 0.5074598957322252, 0.09055652485297858, -0.5685040653347854]","[1.861164139350396, -1.437955339781309, 0.11569106644782115, 1.234372488842195, -1.1610734654560555, -0.4301074611121022, 0.35158232393273986, -0.21976604391462753, 0.3897369436631204, 0.018812862583175934, -0.9191700822650744, 0.6377291314539939, -0.4800752250814466, -0.5347301482016272, 1.4822298489353718, -0.5188671370071604, 0.07090911126690981, -0.045800115936693774, 1.0984563041529407, 0.5292186297230353, -0.5949208337365802, -0.2863153045399217, 0.2571503055541833, 0.026777122863316433, -1.3076286181112593, -0.22151760061903325, -0.37980551610136215, 0.1863834116767945, -0.5186220073498095, 0.39657578812849614, -0.3286646993876815, -0.2689920714342336, 0.2786179853315109, 0.6012498336737091, -0.343671404181878, 0.5373532980923669, 0.6239875482891244, 0.6102638449857318, 0.09046969003462207, -0.5044840401920727]"
"[-1.614802722625817, -1.4243476263843, 0.03093759261843852, 1.2765364601884959, 0.27275244322090464, 0.6711832055461906, 0.24328169638598518, 1.448097566794821, 1.0654968515324965, 0.28282699147976637, 0.4327298444277626, 0.5033904269766997, 0.85024415205306, -1.3042701103037397, -1.0303418096538686, 1.0613802990037173, -0.8168877463850385, 0.12996310938949007, -1.656860364571799, -0.30292680094445473, 0.4364379233057303, 0.10590547487834572, -0.6646332960444193, -0.10662554058427322, -0.14255284572796023, 0.26219790962240885, -0.40283810684308613, -0.17389911185744583, -0.34096017277727014, -0.17248519154088426, 1.3279346445940314, -0.8772704956214706, -0.7042578852809911, 0.7128922027788124, -0.039161565331944266, -0.8752295333508695, -0.0996564025596877, 0.8592106493304408, -0.28840303402163275, 0.09943500040342547]","[0.6744356254167572, 0.4441585521166016, 1.1344830484816444, 0.4708271178614293, -0.8273684572293959, -1.3764888698712705, -0.4101463169156053, -0.578340940869776, 1.1424131430038609, 0.5783453669293572, 0.38521386213754427, 0.19272160894207316, 0.997963287767378, 0.5479113361999975, 0.7204687210278964, -1.035023405556045, 0.5415501487630724, 0.012957109999938203, -0.40435476799003894, 0.018268513304215965, 0.28767361155504106, -0.9647434355102488, -0.3070792817387342, -0.32598604504023004, -0.6383230478355715, -0.12429480871628877, -0.007942755378501785, 0.5245383915192593, -0.6925145709225232, 1.3133517473340812, 0.2222234951373612, 0.6492790975376511, -0.8040593684464584, 0.03158103760734256, 0.3798299236108468, 0.2949857361315658, 0.692284618893349, -0.35869902777323004, -0.3778151139774895, 0.22706659886975286]"
