image_embedding,description_embedding
"[-1.0744607325264552, 0.35980459542118, 2.50686731387496, 1.1593876295182715, -3.339261255745393, 1.8813814012619816, 0.783986735378137, 0.9373695949824866]","[-0.5628024574547772, 0.7388695042675948, -0.6210831739225142, 1.6233337442767068, 1.126691119931142, -0.22271853401190547, -0.8934945563794889, -0.19844297977959602]"
"[0.8658802119210636, 1.0699651159015475, -1.2664230955868538, -0.9722096648949652, -0.1886263214659496, -0.7095890075645205, -1.8693224535382693, 1.4000759991199514]","[1.4069910478290435, -0.5001469503237519, 0.10316541512687626, -0.5458609099938672, 0.3229055707595216, 0.8345109103485385, 0.5173219434876566, 0.6805710430365624]"
"[1.941046692712669, -1.6395509449398173, 1.3264003181813606, -0.599730266150347, 0.5313697532066052, 2.4358770238356384, -0.3136995666863051, 1.7243667946296835]","[-0.5804016998151783, -0.9868656036847142, 0.1259939304742778, -0.598389157426628, 0.16651995149820678, -0.8749433055597284, -0.6448504638824888, 0.0362215660201454]"
"[-0.9195845823283932, -1.6391508674063349, -2.0588635780113536, 0.5305105469848468, -1.338714647583521, 2.5984903758672537, -0.49365793731411944, -0.2911954322183367]","[-0.31504164201971185, -1.3090296515354625, -1.1271725583577596, -1.7804059447207297, 0.19745659694515028, -1.2024134915312743, -0.28688237379489334, -0.5471184941084387]"
"[-0.764361226484124, -1.8375119069952366, -0.4636049747843363, -0.14426846239618393, 1.0081385458927175, 0.4579678739829028, 0.28835085446563913, -0.6188179758276059]","[-2.4164901564710033, 0.5591036010026887, 0.19062660304864126, -0.42921208501546393, -0.648438684032446, -0.7385616581933085, 0.9164292162007064, -0.41486659110476326]"
"[-2.6587185126810153, 0.5259553417958371, 0.3423030311937534, 1.177738554430413, 1.1812155403762197, -0.00256962697864242, -1.0447919160299273, 0.09424334849685742]","[2.8555802143822135, 0.8104868297076931, -0.7626272958809284, -0.49749305463446514, -0.280496635415501, 0.11804135247343739, -0.025994079407504086, 0.38098704263347355]"
"[-0.1403790706788956, 1.3452111822491957, 2.156161105862677, -2.7036407993842855, 2.886027645175764, -0.610571412759408, 1.4808227339947022, -0.6372301538037786]","[1.2353286911497912, 2.157700968979543, -0.2725161050525876, -0.5660856270965686, -0.032806881890918016, -0.8409856468723498, -0.7743652742595215, 0.6782812277162982]"
"[-0.19293369442459113, 0.007731263576608437, -1.1624279241692044, -1.0665513050961408, 1.0845807506012566, 0.7058553562693889, 0.6252366729324135, -0.26805660458820857]","[2.2504070290009537, -0.08541205706782513, -0.15061870164416885, -0.3497090603811479, 0.39189570711322624, 0.7338324167984298, 1.806158016891196, -0.36109680592384]"
"[2.124811275120383, 2.937032783835556, -1.836290104041957, -0.7768686188602983, -1.21865004662604, 0.7779124811693741, -0.03612520511941152, -0.06261585206590185]","[1.8059309011582818, -1.7722869567602113, -0.6231223183963128, -0.7500611793186677, -0.5669276196052827, 0.6402074190481191, -2.1231982548520856, -0.7255866970252278]"
"[2.8493453136283797, 2.3483096509715273, 0.6287010512039148, 1.7552741121258066, 0.5866637954278529, -1.1183976835042109, -1.2060684922896179, -0.6013354143486476]","[-1.3301551327945313, -0.08695173358090398, -0.45797044644252166, 0.41690301480535286, 0.4550041473231493, 0.6068846705670491, -0.6909562081594469, -0.6760362395890847]"
"[0.7745822116934604, 1.2634037454847913, -1.711464098225189, 2.891628810282608, -1.3486428590918746, 1.8176885064931911, 1.3716766470645747, -0.6116981326323387]","[1.3962608358067923, -2.1153786855399934, -1.131724531659645, -0.13492118926376198, -0.919382239059673, -0.5209511042062789, -1.419711826522962, -0.08089154551084841]"
"[1.5530235795755525, 2.890378228602674, 0.9428789325464734, -1.1841214131757947, 0.2869008615126976, -1.9156851766917602, 1.0191723943865938, 1.6135347555422985]","[1.870944341957289, 0.7466084607899923, -0.5778344952351046, -0.2563793270743998, -0.01763974860984681, 0.5250028808923008, 0.5612979853342822, 1.3690637219163464]"
"[1.0052902824405057, 1.1034346980265877, -1.4133571115442423, -2.452825787358025, -1.1549944140232058, -0.9008042046924367, -1.1187979323227033, -0.31515543693124104]","[1.6452620932475652, 1.0994003736112254, -1.3446618722058319, -0.919793528178517, 1.2241868423548823, 0.011751029721712623, -0.6836365189004797, 0.9658599213459307]"
"[-0.6219915538446048, -0.3417681103222076, -1.1773895663365488, -0.9890702966050129, -2.326017154235833, -2.698287594285068, -0.4490751225360812, -0.12325866052488534]","[1.323802708594816, 0.013254853294688642, 0.43176758127466996, 0.727552777498678, -0.13943180478520534, -0.4279516498608995, 0.7879687276248333, 0.019514511531343568]"
"[1.0655912416413302, -1.7714241704673341, 1.3376223708206403, -2.8124448847990875, 0.7240081034830809, 0.5816199382736206, 2.2471869843180916, 0.8081566360838669]","[1.395355066166149, 0.40623328756951266, 2.358446203581055, -0.7696441056498813, -0.0999103882184497, 0.1987196372819914, -0.27631482835083854, -0.03641843804416263]"
"[-2.2298648794874776, 0.1360902372810777, 0.9687875498493296, 2.598590020991457, 0.8066881678474872, -2.142223212651546, 1.2322131026565022, 2.3846253420246835]","[0.6645586978134915, -0.3634787780375923, -0.24947520407601984, 2.0297439474910197, -2.4371755457310122, -0.24417668707431373, 0.5996140361767934, 0.06708867389704619]"
"[-2.2151045317211597, -0.49853342163018366, 1.711744369497198, 0.330124197806907, 0.6559110661872858, -0.5152641208676566, 0.33524295409051597, 0.5832460636222208]","[0.6494432956968399, 1.6289441075741171, 0.06131121513158037, 0.1992357977411308, 0.030934707633457008, -0.34047328105105273, 0.4486108641280311, -0.2174660041166482]"
"[-1.4935285630453023, 0.9298017951055987, 4.0672803634355486, 0.0456981357555503, -2.614026553215944, 0.8446737431007404, -0.443248668002864, 0.5714175169349519]","[-1.526133978764922, 0.6929974221959999, -0.7738471389930305, 2.197165395136683, 0.5075459333093618, -1.1690184197412585, 0.22541322039532247, 0.40031875654360394]"
"[-1.3434514252191705, 0.8034262786311712, -0.616235821103958, 0.17334190610011704, -0.7044337260835473, 0.6179705012785447, 0.3329645393029311, -1.0057839806418365]","[1.0083757164590754, -0.208064822465963, -1.0589917049778912, -1.4404965510095997, 0.11642244601319209, -0.45022598296885225, 2.3909243983879946, -0.5944140533025807]"
"[2.648336553061246, 2.552161865575399, -0.4792594388523911, -0.6131794956794686, -0.75122928837199, 1.7926479499383245, 0.4768209272286506, 0.7388398645670928]","[0.40280937900008484, -1.1053669298252338, -2.182586005657941, -1.1895213169172985, 0.3690285172773351, 0.48584550939304705, -0.8216890208134316, -0.5981605997407506]"
"[0.34417415012087166, 1.788338628901041, 1.9473573311061572, -2.8824259547981934, -0.36392188126258307, -0.5198184318936131, 0.2998915395464136, 0.5200592859761166]","[-0.27999941241583576, 0.8786507562884728, -1.013971967859933, -0.2614840129207325, 0.634415304542669, -0.6197482018125222, -0.2860680898148554, 1.2665849456779248]"
"[-2.149857418749091, 0.6003106421269883, -0.6403965669265848, 1.6817249155840015, 0.17767498211102012, 0.39234479851203935, -0.5842758334310587, -0.4612163354087528]","[0.33138417698512546, -0.013134428392938316, -1.4206971365577221, 1.2625585597021405, -0.9655477779398687, -0.05286963625490888, 0.6817113280910045, -0.2761549890635657]"
"[-0.9155643442580921, -1.518999138264476, 0.7579202385317179, -2.6712914125583156, -1.6519741544763524, -0.7094614371419433, -1.7370379443039994, -0.15376083652514635]","[0.45466746028146043, -0.09050141683311856, 1.6248374397459964, -0.8181212023107466, 1.0383628553680089, 1.377569183670981, 0.8758238525743259, 1.2746660466466941]"
"[-0.07775108510943438, -0.1610265331210605, -2.9194357882680944, 0.45968100358437686, 1.156707346331388, -0.6406481295123033, 0.4844231040043279, 1.7210707753621222]","[0.17988322249818017, 0.23277485959319782, -1.227588393566211, -0.19563532456213745, -1.930052221601674, -0.096443585247531, 0.4779463577148414, 1.0587771631534457]"
"[1.8502671462899385, 1.084612831026498, 0.4315747008891316, -0.9025877338906433, 0.49415133341588924, -0.3494838857762284, 1.0710391616102066, -3.337833868727501]","[-0.7106345261953422, -1.007204920028479, -0.6016333265440735, 0.5055975702577997, 0.3455379783051936, 1.2734944072455345, -0.8275678804949315, -0.18385728473670024]"
"[-1.7905066005743782, 0.045704803708420935, -1.0378885184680213, 1.4319234388056181, 1.5820876011820273, 0.4108835920911493, 0.02605386398272515, -0.4786766947339319]","[0.8894963787647503, -0.6673402573458052, -1.870375545017673, -0.9644146668725396, 0.29283628856924887, -1.3456931871952729, 0.15613115179766412, -1.2228714105133407]"
"[-1.8274264098003405, 1.209177799253099, -0.06674990696351313, 1.2586479171857239, -0.5032824542836579, 0.5858489947492279, 2.1989949027965907, 0.5685491757802077]","[1.2639683394146244, 0.004808204147498784, -1.653746531624426, 1.1848222739049725, -2.972255288871306, -0.02813099692403187, 0.04659934455517978, 0.5342868430790797]"
"[-1.4404525359159082, 0.9498258223603946, 1.1772401153240852, 0.7989285812139002, -0.494672926331809, -0.43520238415021045, -1.5160990743722063, -0.5544055551344538]","[1.2689875647591589, 0.6072792180872906, -0.7269774662398568, 1.2938656285836914, -0.22892760155607478, 1.4746292428164112, -0.06553950605604708, -0.3067751369916523]"
"[-2.5591675277955006, 2.502696854720416, -0.3686437714982718, 0.8532849900219638, -0.9752259453323766, -0.9118539172994458, -0.08587218251561415, 0.17581572778607893]","[0.6847282225661241, 0.5181724428427107, -1.6068777698053152, 0.8294604197125787, -1.6285633039302623, 0.4826123699901732, 0.06956962059781836, 0.45069968635496677]"
"[-2.1275673070225576, 1.7361365137835543, 1.1420110001563428, 1.2877173975215825, -2.044611534861691, 0.769427117667154, 1.5866703307200851, 0.33402889558727605]","[1.1590467117766743, 0.10458253828095945, -0.005724528422282895, 1.9735899752255768, -0.4294556304050013, 0.23808312126706088, -0.05689861717089096, -0.2793831985554286]"
"[-0.6620246577480302, 1.0617238505022941, 1.093933440109557, -0.7941828010980553, 1.6316195276113155, 0.18354083997673976, -1.4904340219851417, -0.279951640032083]","[0.058328476881306705, 1.3450773300717391, 0.3358809657118432, -1.9823260274769547, -0.23294252920368277, 0.6140488908566265, -0.5050836270028073, 0.48931879818289514]"
"[0.07605629030550351, -0.8101724878149934, -0.6455185778116189, -2.9301021485627405, 0.6826244738970365, -0.903003042831204, 2.3010788093756447, 0.17552430153899956]","[0.17116428444251533, 0.697145278343984, 0.9101749200277036, -0.17305368488278391, -0.876296333981977, 0.9132432074186785, -2.0269880816243084, -0.03395744409423456]"
"[1.2516447045524903, 2.0399901803713996, -1.7987458325551045, -1.5974081923836077, -1.6962347168562444, 1.7703133308149326, -0.1229288627379234, 0.06193612712146843]","[0.08862002229802793, 0.7290194716427321, -0.42974572081659745, -0.5490787581169584, 0.7532613576841194, 1.2458182063344756, -0.14274478583375683, 0.38239284628595643]"
"[-0.7977600167615693, -2.3442646418793993, -1.025305389859654, -0.6049924470932286, -0.122757247506907, -1.9455270295457057, -1.3407598862719723, 0.7140347419924475]","[-1.36307478946917, 0.8234867829874786, 1.4557013955475366, -1.1456958912035118, -0.4105859602467188, -0.33437423297352475, 0.8352887948137246, 0.2773182110048614]"
"[0.26777014972796165, -1.0383225969997838, 0.9776141307544919, -0.2370345421922891, 0.11497214393586576, -0.2336535750684017, -0.684217081029307, 2.3361678113278193]","[-0.6793449780258263, -0.1387617092817297, 1.0306843383743107, -0.7229544102282431, -1.0947986262731646, 0.8530486597509679, -0.0242182072040655, 1.165093687111635]"
"[-0.3631636312639921, -0.6382259460981604, -0.11369608055716772, 0.471859454866207, 1.5998847830730463, 1.4321575843962433, 1.3194788374064355, -0.8461958755218392]","[-0.7938428626263011, 0.2079035378743176, 0.9174955875449199, -0.15925157353879138, -0.27934618673760464, 0.6132041148134447, 0.015352276469246837, -1.6188487422688482]"
"[-0.22507628561554177, -1.467741677084957, -0.7933184744369749, -0.3050488113921868, 0.2086162834550349, -0.16303404874695654, 0.5222623057161818, 0.6107150550992932]","[-1.2022086273675818, -0.4418924656435093, 1.080318740157322, -0.35204248348858, -0.6581481706740218, -0.557979978508504, -0.6417454704730499, 0.7064722467485282]"
"[0.8081309189070376, -0.4618665401503687, -1.135204433206245, -1.5857081186877133, -0.42272459205599366, 1.9832507162319968, -0.7103625338035229, -0.49897615987683286]","[0.09584063725216238, -0.722026904652906, -1.5818504677046337, -0.07863028581549587, 0.8993559526093903, 0.00922583724120403, 0.672092856348302, -0.26678796930946386]"
"[0.09495706967302113, 0.009493864608484453, -0.8789928992140397, 0.10991002091041507, 1.0668674074338553, 0.40834698695823235, 0.6208113050991851, -1.249697362357501]","[-0.2783380598642233, -0.8620605296635124, -0.17599829125321725, 0.5155254536612109, 0.3231120880225345, 1.268291867885025, 0.5734000014229814, -1.3976093163449346]"
"[-1.9513813540761897, 3.4731861684249083, -0.7180827818231207, 1.2029809601112371, -0.3226190368444542, -1.6758202828641735, -1.7763627869597194, 0.5836809337629147]","[1.0322365487407203, -0.17106200888669953, -1.2895767657155954, -0.32664171384442875, -1.9443393263402078, 1.103637105413715, 0.3234891630036563, 0.9115837906231488]"
"[-0.16107762708702572, 1.2727333091600346, 0.30947825665850454, -0.34380862273584034, 1.9574431200581934, 0.33600740962109366, -2.2293622228048937, -0.288077260721425]","[-0.5879744525142026, 0.4168402960603585, -1.8792254206866619, -0.7869718895786904, 1.4319484682077568, -1.3400543238076532, -0.4231539305152876, -1.7893216200661195]"
"[1.5131716799405184, 1.8810261888927247, -0.7864908520458205, 0.4980842219013615, -0.6748597162194248, 1.317445265252927, -0.7131973053485795, -0.9525551228969434]","[-0.2865547135479636, 0.06283790098381505, -1.1505380790550697, -0.49305307454046554, 0.9163042703861357, 1.1925974911825257, -0.40602462193174743, -0.3090663213858259]"
"[-1.4163873503881421, 0.7507730128961854, 1.7711587433849667, -0.06713249892248896, -2.4011753104574503, -0.6391840438027866, -0.3113294792519011, -0.5523537569362584]","[-0.7440050374814454, 1.0138526378801047, -1.369955932918074, 1.454895624464456, 1.321631070464892, 0.22644459225178123, -0.19657420665376754, 0.21008943447225695]"
"[-0.19726232514359093, 1.367076781795023, -0.3338660998440603, -2.2176858241326136, -0.5461554909881657, -0.3746635147839472, -1.5555969009910424, -0.40805076220837716]","[1.6655272272011226, 0.28922361618610776, 0.07085967071695648, 0.14788318794041974, 0.853774182038313, 1.9103923191103207, 0.0072758512819829655, -1.266366354169091]"
"[-0.8946610040776076, 1.4747286838640206, -1.6887090444821573, -0.3944335987639926, -0.21309805011699076, -1.4627803303853526, 0.5857071815982968, 0.05541110497823682]","[-0.08745877177147951, 0.7304177036651459, -2.024022292061351, -1.1653738814721013, -1.16289431877886, 0.16447616075743232, 0.5532587961428755, 0.8113415298343661]"
"[-2.1060039038929457, 1.4174468529625464, -0.4875077680934431, 1.562582307463328, 0.6305298271749596, -1.9850401901369958, 0.0910509072546132, 0.7043399628289633]","[3.811943429601669, -0.8531405446541913, -0.6245914798117165, -1.0448018363640499, -1.0183923227489855, 0.6484543741356752, 0.21212949721324556, 0.7458616073022012]"
"[-0.6209586165374155, -0.379092543584332, -1.8170903772845528, -2.177863725989752, 1.4807468058226105, 0.306366575006652, 1.7907374843052155, -0.17391347790279207]","[0.040386667736794446, 0.36021681912089554, 1.1770836768741695, -0.19880019699486018, 0.022281800648899563, 0.9053379788016249, -0.9017095254464411, -0.5581309493146868]"
"[-0.9763904192225112, -2.0609279060610186, -0.25780830021411016, 0.433369659583217, 0.3866115940018028, 0.38978871219912, -0.9542569069069072, 0.5050383154239926]","[1.506372135495034, -0.18318953892417209, 1.9185829829991026, -0.10600060671423595, -0.5153561342728078, 1.2046123084488778, -0.15560251639280331, -0.8014392150516924]"
"[2.3344728111388986, -1.3146084856884752, -0.8888337849356166, -0.8331155156404578, 0.6193747354871312, 1.1587657682447787, 0.6527022440417541, 1.7532665888319663]","[0.47219025111221147, -0.5705326767745004, 0.5292845808285666, 0.0690410014951153, -0.33204043291746455, -0.4336693180413966, 0.38212117479601454, 0.4394266061540747]"
"[-0.729183862292335, -2.7330966670657904, -1.3183996096857422, 0.11664254565163153, 0.8545320325992152, 0.5793053940293689, -0.12016547373529592, 0.5094482331977329]","[-1.5031838041631282, 0.5281197411965248, -0.3411249790829981, -0.6047539370450372, -0.2767424738281992, -0.16982645918484499, 0.4719799641242891, -0.8589037964018345]"
"[0.4304072103155944, 0.26488535727222995, -0.5457267693285759, 0.7926414221441437, 1.5835203983966417, 2.4136853014065696, -0.09538212050864049, -0.101339807498249]","[1.4003434054783155, -1.8436227142319395, -1.0338140501810675, -0.7252228035062406, 0.7861219758012896, -1.1377032705853614, 1.1888086706577394, -0.1689296185054903]"
"[-1.3042925695850258, -1.9723845576695955, -1.3068487213635434, 0.08760965003656172, -2.904344946183132, 0.43635100657735315, 1.5426842394323905, 0.9518457920789615]","[3.51715586397607, -0.5182673094715258, 1.6185861023870411, -0.6096439065731001, -0.22957754660395632, 0.5384841590683054, -0.8523446960846093, -0.04697123588232609]"
"[0.36951703020818083, -0.025698588155911417, 3.2264643925044134, -0.5381221371481806, -1.87587343858613, -0.14021015318644356, 1.2096668184162191, 1.019515754616932]","[-0.32517132443551794, 0.9327759838314721, -0.8907162638004014, 0.9602273787062043, 0.12815202205468007, -1.6252061843202354, 0.025923977554868888, 0.8707966389245134]"
"[1.2354294224221192, 0.7755642191567378, -0.28207901217806525, -2.477923343494835, 2.2718522470742735, 0.15471363895457954, -0.3423399392809518, 0.29183344485422047]","[-0.07442995998508795, -0.32223320743383277, 1.1803646700551487, -0.16891996178409055, 0.5256619203640449, 1.3045634833108652, 1.30722070470795, -0.23802534023520677]"
"[-0.9625738772858341, -1.7415552413772368, -1.3906861349067965, 0.7013440837917804, 1.1239956105848152, 0.3739996456950119, -1.2403541774151938, -0.005941710573487847]","[-1.1628699268258575, 0.09531726228032897, -0.09386292029533898, -0.6167447759518303, -0.6777938765972273, -0.6919833563597093, -1.5231916400086198, -0.1696487441138313]"
"[3.9534629770271654, 0.26132015227737465, 1.0397243693566791, 1.1839772797267747, 0.9286498117167754, -2.2795992231311764, 0.3551267313186566, 0.08743364847769675]","[-1.378300252276921, -1.1304942714049213, 0.2091427402778088, 1.1875116060280713, 0.4089577599131781, 0.1801849285257354, -0.6466166705422255, -0.8100215435883724]"
"[-0.2026980131436987, 0.17492454988760509, -0.775858140377814, -1.997003795422877, -0.09959706040657014, 0.17525839515457434, 1.7852489999775685, -2.0826674478188067]","[0.5350439781811483, 1.8033850789270276, 1.95870907926316, -0.664017582654694, 0.4171641939456468, 0.34133866403687296, -0.9080256620744614, -1.5795625679639802]"
"[-2.0154399711479685, -0.04948807760774749, -0.07294936965285542, 0.28907408607099, 0.9050988604702295, -0.5925751129769419, 1.3888025166861913, -0.4190714951146595]","[1.6480536228518736, 0.7725432269096573, 0.07374679868252927, 1.0946042738798853, 0.13379922498012675, 0.7881479945774071, -0.18077565351500596, -1.7711106209332081]"
"[-0.5033550065622542, 1.8264084628926707, -2.644639768905817, 0.5832743339908054, 0.0751784816379671, -1.5106101012370863, 1.5750822785753544, 1.185900773671564]","[3.220780299131859, -0.5599103591971882, -0.3959537533624126, 0.9311134655958195, -0.568504467125144, 0.3281471847690931, -0.30305817394409756, -0.7514510955097792]"
"[0.9556386664338825, -0.6933798746809353, 0.05424811594650642, -1.6992708876130727, 2.0124028879713936, -0.014253874271220672, 0.8320093793026493, 0.4058398841968247]","[1.4703324565318943, 1.677039183619026, 0.17728953244349044, -0.4645906373873054, 0.5166989240669188, 0.6154784539680205, -0.16408008763381718, -1.3539794284743103]"
"[-2.466756601678547, 1.7355280830658522, -1.2400587814233168, -0.33085059852759807, -1.2495071642218452, -0.5301405925247505, -1.5409108612006408, -1.5081979594169241]","[2.028215916941325, 0.7618550286128545, 0.8628900527047068, -0.40738206967081586, 1.6856804849036084, 1.3374737455441486, 0.8985710338002169, 0.27223892221274504]"
"[-1.4779846201465237, -1.7645807382779435, 0.9677777591274035, 0.022644858690518434, -0.37502404971933306, 0.11119273047953011, 0.3121248294322324, -0.09734033210043924]","[0.5940789104396001, -0.17804814671036967, 0.9761703902231321, 0.4536123158899771, -0.7661286238276035, 0.01720634835953988, 0.6693308843232533, 0.026805748581431064]"
"[1.787105664953985, 1.925572794030222, -1.0266604271435122, 0.011627913760429024, 0.17822424630374592, 0.7972780179366964, 0.5986260228895189, -0.8070721688094373]","[0.05799336611527725, -0.2845258609979477, -0.6879567407662619, 0.8975072169935635, -0.4491225728837983, 0.6324322541068752, -0.43205007392277683, -0.2779837808531141]"
"[-0.9703370975276508, 1.7047617179567132, -0.6936168092336719, 1.191739431218905, -2.5390198119816527, 1.397488438395971, 2.4129512533216237, 0.4261237179501961]","[3.472518854115202, -1.7306045883568437, 0.9667818982902286, 0.49054502461126714, -1.6207518578527698, 0.6486082658415223, -1.1193330049452435, 0.005605969829915921]"
"[0.5725437661067132, -1.2894680548439776, -0.08294038905432641, -0.06503876443522896, 0.32429995379176096, 2.0174899904394796, -1.371064041381014, -1.0073180973032083]","[0.32120974400501484, -0.389277922240873, 0.5549631477408034, -0.704170675569836, 1.1123674035126931, -0.38394106504269665, 0.909190898723526, 0.5013880273144835]"
"[-0.844402591984316, -1.0178614981850078, -0.6703594428460927, 0.2572583601405911, 1.1261830957587033, 0.5051910278460389, -0.25270469614676844, -1.39036073594687]","[-1.3823375211647007, 0.6864701524443872, 0.07246516115055801, -0.8497975640011877, 0.6899685193206408, 0.3590043395484229, -0.20652502812409707, -1.6580030599825206]"
"[-2.1040763940124285, -3.0447663409981365, -2.388622718072902, 0.4644464749454128, -0.9332137360414607, -0.5229327251789658, -0.3637042622414466, -0.4532423622211928]","[2.413899567679854, -0.42004198482590716, 1.7957013174737129, 0.045097044187896417, -0.31539735709812255, -0.3438629641943198, 1.645949949024051, -1.006874022124287]"
"[2.1581213194467366, 2.2637478222179404, -0.6906055933077142, -1.0271675956361397, 1.338247313935664, -0.23804849005716122, 0.7808397693870169, 0.5377043692267178]","[-0.5725832977675924, -0.4955488063242986, -0.798090914070094, 0.40761213838436317, -0.6114574480529943, 0.6633643564719157, -0.38537163806056024, -0.6668870853375799]"
"[1.1919299204979297, -0.28461257911060694, -0.5291153196087844, -0.29607925347550124, 1.300871362933153, 0.062430591731529955, -1.2305985954601768, -1.8445852899911255]","[0.2446279698467055, -1.656730464019261, 0.09319550204353745, -1.8887198383433368, 1.4930790286472864, -0.5769524343139241, 1.6280203717101338, 0.26026241283878365]"
"[-1.1040880411426985, 0.9248911391840267, 2.951680436640412, -0.4685275155808515, 0.8834818421465678, 1.4792315520761103, 1.2865902717608915, -0.45599292757791643]","[-0.22084262931260606, 1.7083120307993824, 0.5247982261199232, 0.4501940164412423, 0.5274777206829384, -0.048706261681398286, 0.07093237637278207, -0.582686961908682]"
"[2.2623435549707693, 2.497141470735807, -0.5753003959339633, -0.8160998142798711, -0.6021904551398315, 2.0785272498500693, 0.5744352022082087, 1.0857773794194336]","[0.3932225261681157, -1.3137586515542303, -1.2128500209340416, -1.167104372650201, 0.19214532434262638, 0.866400971743144, -1.4944507116282792, -0.7352858790653353]"
"[-0.6300424409254162, 0.488400232026931, 2.304776810841875, -0.871069315345494, -2.9229194683642943, 1.001821146356434, 1.5557983279093228, -0.6880151663497985]","[0.6457657004547995, 1.3050117665275045, -0.3166558662390202, 1.6653265953469758, 0.7311269441023083, -0.2611995279687983, -0.26528754553586287, 0.30179416523634456]"
"[-0.3561017238193012, -0.9016879979928918, -0.9402062451244037, 0.9899035582029586, -0.9883113672667961, 0.10092299455937692, -0.8245910539877772, 0.632106775060019]","[-0.5945158108186506, 0.21251609702225868, 0.6211428248065639, -0.7039112337554995, -0.4687942960752417, 0.724397517482377, -0.37586587238028246, 0.783560420431151]"
"[-0.6361938980226023, -1.0927661725110618, 0.3479752144206474, -2.138839187377361, -1.984844015027435, -0.8953567423577353, 0.28742826606254096, -2.4513520550660006]","[-0.5151399676336703, 1.0707865091577595, -0.3953588711385148, 0.7627023443309755, 1.2732058524844827, 0.8604275817633334, 1.1494166656917648, 0.5383913667697261]"
"[0.3358855871501991, -2.650714035512975, -1.9072642590683744, -1.2066841704588047, -1.5114571919561646, -1.8649135561352708, -0.9097685653129576, 1.1668663043947165]","[-0.6121054589192312, -0.5741935261582587, 1.545941143079003, -0.7785618939965887, -0.6633856336168144, -0.9148140031505778, 0.19129881300558102, 0.4485218310758844]"
"[-2.3369858189306245, 1.9413001390356002, 2.7939706215526954, -0.9321124670899911, -0.41997279957758316, 0.5121241064776745, 0.7922301002109042, -1.2888639034300386]","[1.5959440248461756, 0.5811754332693333, -0.860103896780592, 1.2696845876481373, 0.0522194746527499, 0.5812067065978196, 0.0014577771050383068, 0.722053323832192]"
"[2.2583903094526554, -0.641399929082093, -0.799874863889373, 0.4749616139298263, 1.2958581524643429, 0.8420497480760694, 0.5839829592250031, -0.770072743791257]","[-1.3046230747485277, -0.5764446639283857, -0.019176654268439362, 0.28602718628110213, 0.03359815054062141, 0.9392453062325855, -1.1972592248754188, -0.7637906780674887]"
"[0.3206459327330283, 1.1097604094435005, 2.5383430761753982, -1.8102158007382296, -1.468217814841836, -1.2194692306136365, 1.1654061851348592, -0.41470321389534714]","[1.1542578527360925, 0.5095604581996974, -0.8529615950493044, 0.042481132996259156, 1.790148913863354, -0.43772047417084337, -1.445420629645043, 1.2344721300453878]"
"[-1.622690720324204, 1.4295590357859957, 0.7349182662487665, 0.6303504856984566, 1.4482619923315097, 0.026093971207683992, -1.3884031091298057, 0.7844926310192323]","[1.150108721248513, -0.39999637165055485, 0.29541980652590905, 0.6613960140138531, -0.9363732423418343, -0.6834193926429999, 0.35607919778274844, -0.016699570250251233]"
"[0.7532451551306331, -2.2851805398572917, -2.0547117216028803, -1.8889724448901117, 0.21345539987848428, 0.45160475596760435, 2.8027114151917885, 2.131253561015469]","[0.7819199342040047, 0.013567408028874553, 0.6657453336819354, -0.5023064911372073, -1.3628767244203364, -0.6390085409762732, -0.1900905482551972, 0.9495469353902232]"
"[-1.7047647714339327, 1.83370554262541, 0.3345783857165377, 0.18631624365779031, 1.6913396792848232, -0.7746722755824951, -3.4057421690123357, -0.6619840509764444]","[3.4970135909386717, -0.6055831138769528, 1.0504711306739338, -0.143992920152481, 0.8592359143855017, 0.8782518191496825, 1.3387402897545626, 0.3374077945146665]"
"[-0.1391433690167594, 1.3105508593552815, 4.0906985233626525, -1.0698919332936996, -1.7517617390053613, 0.5366126116324086, 2.5316472682506705, -0.5011204473115626]","[1.6885517703856003, 0.14688884948485634, -0.6024648651775064, 2.525449762128425, 1.3375052666482596, -0.7066430668307394, -0.6994393120450475, 0.9023711974478312]"
"[0.9252995039246344, 1.8577802275275448, -0.5234378669952244, -2.627328235386938, 0.25254316016416223, -0.7134307232165772, 0.12463511485351843, -1.1907479542175012]","[0.15100686668312308, 0.3917472452459577, -1.592386068207107, -0.8295891008351216, -0.6472572765197332, 0.702889575847522, -0.6014989980177727, 1.0224620979805035]"
"[-3.4123336609283155, 0.8812720895198377, 1.7891912221029325, 0.8398502727855139, -1.4082366708467364, -0.7852403384998343, 1.4128023928133915, 0.07995702188968135]","[2.0711070515343155, 1.3028118516805, 0.11793212720073777, 0.24639099086561358, 0.8152007926222474, 0.6476996932523531, 0.1706465934716888, -0.12460745526922155]"
"[-0.2583806225843399, -0.05729620480911787, 2.034542400161486, -0.07975379779145976, -2.61678436913617, 2.9587730164943893, 0.19614081853843654, 0.31705101034070127]","[0.11082380787292423, 0.7320180858304205, 0.47668715842895654, 1.7095890825637041, 0.6414893740146463, -1.3809094880685902, -0.3142856870062302, 0.6704053737550955]"
