image_embedding,description_embedding
"[0.1721432573788411, -0.23260538291987254, -1.1925920727456196, -0.8899604877203479, -0.18080067953412055, 0.5760863726887415, -1.9212529421191002, 1.8149497015810627, -0.17295688410292223, -0.0982707702038411, 0.9881463358404279, 0.3856911913677555, -1.361038560372996, 0.0019214754775158506, 0.7315388495636286, -0.0007934486485262301, 1.0867901168511496, 0.145645652500386, 0.5684670045245241, 0.3852466828256508, -0.5367524196424318, 0.7076114235214368, -0.27378749669473285, -0.4529781187269876, 0.6014139433148211, -0.7328816596677591, -0.6393536665511931, 0.8805923005546955, 0.14042576566519396, 0.890972541362738, -0.19821341915197974, 1.204354997109299]","[1.2524814558331154, -1.493019344529774, 1.228114649598874, -0.2642980985410191, -0.38215574845571654, -0.5763814365286403, -0.948741021447421, 0.0037787018851275947, 0.3969976784850474, 0.6556056246626876, -0.197923165791592, 0.056160646059712334, 0.08286318783970564, -0.7160955129681522, -1.339273402351647, 1.182606932370975, -0.2644751810638102, 0.9088866974215024, 1.0109815254697454, 0.15413679881213957, -0.8198862555870652, -0.047398109220185586, -0.19565284916441858, 0.4368801416150945, -0.3714184123402392, 0.4950991408620298, -0.4996353524786111, -0.7461377727307854, 0.021647067340403402, -0.3762523163730771, 0.08797155330738107, -0.3792027611172337]"
"[0.586521221686396, -1.7758255324522583, -0.6192674236545295, -2.273606743939932, 0.12454668634667272, -1.6329288524636463, -1.6608587070096603, 1.0837704178197056, -1.9311184655115339, -0.16545695122961113, -0.35851696194400695, 0.6966294048284477, 0.3529610587762539, -0.23067566300970826, -0.2935738962236187, -0.5473497993720979, -0.25708241325348763, -0.4959505777800405, -0.4026863314402463, -0.260657969652691, -0.21920969044367394, -1.0658780264346495, -0.4671719368845392, 0.09860950955492584, 0.6650277792454734, -0.15426901039229288, -0.8399580067416896, -1.183793574586412, 0.06428290969220588, 1.0858671368073336, 0.13685451569887458, -0.6485837330079602]","[-0.2609550128404832, -1.2025705635700192, 1.2373967836958157, 1.0466473067779498, -0.8717619038995325, -0.749862069120617, 0.9048206083474297, 0.818367146417471, -0.6852270559590418, -0.3309349666499054, -0.8519093931764269, 0.9460342343369736, 0.6714485353837133, 0.7660512458927167, 0.13337032624139916, -0.5358473160375103, -0.04772215251170214, -0.3235594254310172, 0.17367570027847934, 0.9207253933697364, -0.22900467791012225, 0.2361481726296115, 0.5671209984459228, -0.19447676045641113, 0.1863210489985285, 0.3303098151923822, -0.013603822384114868, -0.6043997464174292, 0.41498901500632956, -0.36796423262471195, 0.19256948917956096, 0.19193926921668344]"
"[2.093308185542421, -1.989920496818962, 0.33115195416182486, 2.9175175001307827, -0.8749615532010255, -1.8725839710491186, -0.44340325527419305, -1.4696394162143085, 0.34264553961443495, -0.5632068525358014, 0.08703914628058772, 0.6512793618760281, -0.5899762464715887, 1.3013697189653146, 0.30953062401229636, 0.4786954853032411, -0.7295561210629616, 1.1514738990339013, -0.15407489680971195, -0.6859744615580887, 0.12988166021899744, -0.1198666972539232, -0.5777710775128116, 0.0030702443670277586, -1.2520657110595832, -0.7453910962458066, -1.4427548228429035, -0.8318518178220995, 1.1507726054011878, -0.31036655130891005, -1.131278569028278, -0.6311048145115012]","[0.2764236335674951, -1.7692902644330262, 1.852455899429069, 0.9863080994919138, 0.26020981011347527, 1.1456738093999954, 0.8336779269608864, 0.35660129598438145, -1.1089109736777178, 0.5051170753421895, 1.0604092779283676, -0.8461868824016444, -0.13021416973259783, 0.4434812547477207, 0.8015551311612689, -0.455390257142417, 0.2760619853936449, 0.2317571555525809, 0.2825724120809285, 0.5411294532993391, -0.38972728795359496, 0.4253624340155246, 0.8246121189763881, 0.30122460916608734, -0.24981692626344015, -0.2376248959502956, 0.11286825138742503, -0.3396359345806536, 0.0981060146201322, -0.2595432937962307, -0.062037982149600414, -0.34610711451053455]"
"[-0.31237920158410903, -2.519121384754367, 0.7293408830532417, -2.2044398844344775, -0.08788660440686444, -0.9589239978403687, 0.23956168572729836, -0.16199626482746346, 0.06700500742969594, 0.40933198910254176, -1.0927292900500052, 0.7496690707044763, -0.6352691892864875, 0.5572554590184563, -1.2454086312631971, -0.07719457397518506, -0.6564597891584332, 0.18779533820601413, -0.5060482432767912, -0.28684957913870945, 1.0312441949344706, -0.8924285400656158, -0.9613889160709582, 1.1983966916625644, 0.02604000683090477, 0.6612724943905551, 0.6362633496490756, 0.20995413984074318, 0.781019237989636, 0.04830309316137443, -1.132335044452854, 0.1464896962924551]","[0.048438711638122765, 0.16079493648550053, 0.94363551458409, 1.233834898313649, -0.14339140612510323, -0.8402370169430765, -0.567405185746313, 0.2992406470131521, 0.029393332796849636, -0.13938753242424595, 0.15778420236469087, 1.0206491788167957, 0.15413327441700578, 0.21630650083532124, -0.16304948077930642, 0.5766873958655928, -1.0950314228104578, -0.06458681388016901, 0.5901062559412606, -0.00044586499708196915, 0.6502191578815272, -0.852769824876393, -0.3446756221386658, 0.43534776508645956, -0.7465271641108988, -0.21951576398928363, -1.0814547748846717, -0.09284398560043731, -0.3601130682585789, -0.15311961258538978, 0.1846000186814966, 0.3193407035305494]"
"[-0.5381406016486057, -1.1460960442358326, 1.6039706871251673, -1.9329726848480044, -0.5290653055883041, -0.7015635506201201, 1.3504888843186669, -0.03258979854093738, -0.9889082278670575, 0.22825723105094, -0.0821060600582746, 0.8308198384574866, -0.3066879378061239, 0.004880968641632304, -0.1168966759826625, -0.911349854293078, 0.9564687218645921, -0.6011413380824993, -0.17289164548744151, -0.14134097103319956, 0.42854440278856587, -0.12033161980064543, 0.4332874556127189, 1.0907570711194505, -0.49817284971354225, -0.23937289761410077, -0.8951596267816673, -0.10865214349302033, -0.11490042013482363, -0.10492926098186088, 0.26669438993656897, 0.7562730570666671]","[0.7631409486392807, -0.6191892152497159, 2.23894315817015, -0.252671603588175, -0.6305538284193348, 0.06059531092090655, -0.5674603219678567, -0.15872997173965736, -1.2340315870897152, -0.6649032653533976, -0.21239627915040146, -0.8539611146379434, -1.3922945969005116, -0.8420811868240469, -0.18594048918163716, 0.755976532954633, 0.26594607077586974, 0.3756573463396606, 0.9658542689871981, -0.22896579486511695, -0.23828847349759297, 0.3364098581206144, 0.38866391296805963, 0.5788647725845397, -0.8979520272951874, -0.2726104094996114, 0.03603212069992895, 0.10145830406255323, -0.34488833776365946, -0.5854286823765251, 0.4108336196828227, -0.40819391277779]"
"[-1.7762801832833006, 0.21445012298064958, 0.8407148159579847, -1.151393553426145, -0.9629059864528171, -0.7406095046961788, -3.0821079469591552, -1.853798135549199, 0.20444848162838075, -1.0251670909308293, -0.7607177112145362, -0.12840535735947142, -1.5083398093915903, -0.35293689311332177, -0.020080485510032397, -0.1885303268076209, -1.2266125015354554, 0.7706698989041615, 0.6836235297751995, 0.3601966713363419, -1.420121664818543, 0.5242715062298849, 0.6709458118027548, 0.1992497784138083, 0.5774035457490394, 0.15714878192866555, -0.9274981737107794, 0.1776547215336247, 0.5273387766160558, 0.25980510695133713, 0.5463231260994481, 0.5818131125684604]","[0.2595992214767771, 1.0543889242511626, 0.30046784152113537, 0.9012645840169075, 1.3368859664584831, 1.03033203756659, 1.5170962397217498, 1.7567239568093944, 1.6115672967892087, -0.5917315572525276, -0.05986758807122646, -0.3234305814620427, -0.12293225675375119, -0.5277021962567227, 0.04466388793202395, 0.8563739586571572, 0.5722908266098863, -0.6824402483972879, 0.8674359592018505, -0.4487586294276415, -0.16584778493976388, 0.21759401146315122, -0.007066946292025152, 0.5058761410172123, 0.15355793573649865, 0.25800905858710466, -0.30495815573282936, -0.04196987291210409, -0.14509079945984535, 0.35143675385152606, -0.6211985498823572, 0.2292617210499431]"
"[2.0521497284128767, 1.8498548990044765, 0.0998243578947756, -0.0830904418194243, 0.13016433795718477, 2.058467929262317, -1.0641542654609006, 1.7687939822429155, 0.8606203307389682, 0.625785212553331, -0.8905275526979854, 0.8441683439216889, -0.05401188939794343, -0.8373620397178917, 0.2839043281797424, 0.9601536559804549, -0.3553877848514976, -1.7505951473366785, 0.5332780476368852, -0.5846719425823799, 0.12067208233340149, -0.09594833810438291, 0.396289883667616, 0.45920472861598405, 0.8564503327933168, 1.0599712858503736, -0.06736282774128093, 0.077326661118171, 0.8785511977704615, 0.3700403511384934, -1.0968945506834546, 1.3592490648614681]","[0.9402559333258108, -1.1161467322327383, -0.5284682254711383, -0.7919976077563033, -0.41514725197058455, -0.05818097662378883, -0.6703565791927554, -0.24509512726636568, 1.7263391025669705, -0.22952750780701311, 0.5122259712688152, 0.48002497958576695, -0.7233267266444595, -0.9114638480363709, -0.887432877539554, -0.30374290372204354, -1.0906486454609687, 0.4635055724310174, -0.23449294461768316, 0.6360055409292737, 1.2090800417299852, 0.8615519685832571, -0.4550701166321222, -0.6255745221988548, -0.4148972527320139, 0.45352692924231125, -0.28951495656737036, -0.3886443747319644, -0.1053354049241291, 0.48150352263062823, 0.5896429819454869, -0.23635211606678497]"
"[-0.6927396287387662, 0.2787229339334514, 3.324540847528728, -0.4785174229118751, -1.8392146954255966, 1.9803832599966367, -0.4622113237944659, 0.3886947668795133, 0.4670298658602181, -2.1127461261738394, 0.15199838162011448, -1.1626061457789976, 0.11474907905566012, -0.34071482937477265, 0.1261463087519223, -0.3780910155997147, 0.280724031333454, 0.46982290665809195, -0.3903594167151222, -0.16542429100368283, 0.40388863959506477, 0.2752834667867727, -0.22147640788735015, -0.5501369544206132, -0.2506253720478052, -0.38736315171700425, -0.12863897298648402, -0.34972300402406487, -0.3208566621612669, 0.6538756368226106, 0.016930070519008338, -0.08181013591425992]","[-0.3335335278193942, 1.2074802759490009, -0.391205140491899, 2.1434666226660393, 0.7896315049049408, -0.8768833117891465, -0.36015298619142616, 0.6328253909708785, -0.17409227908178893, -0.835821606678753, -0.7966242004616001, 0.24929535002590353, 0.009655701790349542, -0.026144818914963827, -0.547208280626229, -0.36222711215606673, -0.6903032721507293, -0.715987399604033, 0.0943832128385109, 0.22071867524732539, -0.20613975395860948, 0.15699274355753742, 0.5755964917983637, 0.3029131970285103, 0.7250278668952272, 0.2410940623217763, -0.2957878254974196, -0.02127101270539947, 0.23416769026914738, -0.4368350440318772, -0.3998280774988547, 0.3254268914104382]"
"[0.7068708801958993, -2.337368173117485, -0.7031781751104845, -1.5954109056900911, -0.4610455856503015, 0.5415835905646642, 0.22796545219675526, 1.5502296108323608, 0.04496376527232439, 1.9022974554111118, 0.8754581976814889, -0.3809343037842536, 0.14899269188892103, -0.1052536851222945, 0.4319384401788533, -0.47440165604019174, -1.1310185131869166, 0.27249166149734627, -0.5708138526450045, -0.20827294627799742, 0.5139652132541799, 0.2630598591827158, 0.9604659722187773, 0.06531862168947745, 1.2853825004028343, 0.8333725216672333, 0.48815942025915343, 1.098476586610786, 0.33890579303262497, -0.23115852613559493, -1.2777387098821975, 0.33138238673497317]","[-0.8336872779938173, -1.296022792211097, 0.04648606376701511, -0.211096929256802, 0.18727855872086943, 0.07931606303144806, 0.9272879156506834, -0.3244551841228092, 0.9041520674335067, 1.237789807175392, -0.7540887353239211, 1.4922040606196658, -0.8441223875927718, -0.3826583953393403, 0.14651786786406398, 0.6791016957294459, 0.4117676078610609, -0.969433507916526, 0.41768826812271825, -0.22666993243499597, 1.331598554392691, 0.3290252983577667, -0.08932288035781924, -1.208223990060654, -0.14064491134587315, 0.8535471509546096, 0.4035332708474158, 0.15704922668743135, 0.4331973611729732, -0.34827095346064163, 0.1063583372501706, 0.13545288369897687]"
"[1.8370835863728914, -0.7297226275113246, 1.2259930890754571, 2.0427217609002866, -2.0632696699525104, -1.6402696572412225, 1.006555324006727, -2.1118013676099077, 0.995538656629079, -0.7251069508274124, -0.421182131093093, -0.0835528124664298, 1.0544080791076695, 0.9795273474269759, 0.7957534166428679, -1.1945311554516838, 0.32739715159577243, -1.0583899344226988, -0.4389186327970408, 0.24705886790750883, 0.8285054414079451, 0.09533875142327124, -0.22447297021076273, 0.023116483752187316, -0.7160608018738428, -0.4077989501352298, 0.35012406380805067, 0.046173167701522785, 1.2957858582674295, -1.4137939651158453, -0.0743849053424943, 0.26950846714552734]","[-0.9622017901018077, -0.228939899106894, 0.2410142935433934, 1.095525226361721, 0.5283163247480929, -0.016618711290347653, -0.5783247534308176, 0.558486150742226, -0.8892866669446552, 1.1119075198231867, 1.0871911459243926, -1.237600356471752, -0.25682704230897696, 0.2293010589533271, 0.46310503297623645, -0.38672406939086446, -0.0962022180099696, -0.03800866346786976, 0.5947130589839833, 0.19513594592182587, -0.8389433398110555, 1.0317838064849827, -0.8970428420122359, 1.7208500775592466, -1.0108196338146183, -0.2773760791796152, 0.5017211111370682, -0.4889713755885509, -0.4013488120798114, -0.3190701256361282, -0.44052476063739976, -0.578579686201174]"
"[0.5943295212070318, -0.23094070645087178, 1.3104039152621247, -1.815617583803689, 0.8555022119001974, 0.08507658554139824, 0.8813132612630619, 2.0513096562220485, 0.804604145736817, -0.019012741483323003, 0.6989745199293984, 1.3765623919314465, 0.7205831081822834, 0.9697016554545809, 0.7879674455337677, 0.5443677356687731, 0.7079312086269713, -0.20363780727648176, -0.4398568235879046, -0.100768910165491, -0.26483749060052014, 0.5026465764484837, 0.696781091861121, -0.6765457862457303, 0.5372998073694943, -0.8924832702531096, -0.020583614072036054, -0.8438004801924821, 0.18472455666212292, 0.8302430955882923, 0.2428677314389383, 0.9524496282936064]","[0.41537310294080787, 0.5216041461870785, 0.3916954675969598, -0.7857831004950343, 0.18456979474440033, -1.182596434701163, -1.4229436176663537, -0.7370959224619924, 0.41512478015418985, -0.2947180527550064, 0.06735447256801007, -0.09151055246077727, 0.33524121041877386, 0.42431638404736044, 0.1549307717174583, 2.4687921307509035, -0.5635647576860525, 0.720767411361205, 0.7264391359903793, -0.8390380569234762, -0.6678792341350062, -0.4752060874373723, -0.1489383735881693, -0.1714206547548564, -0.5970031823122628, 0.542747236079719, -0.5091919622554414, 0.5267190426069462, 0.23274195950722007, 0.4556596688973823, 0.5482123422823916, 0.8504465994210878]"
"[-1.1395812700531078, 0.9749930913728165, -0.5539160097819414, 0.7301155329124719, 0.47930415468751847, 0.9137730073330878, -1.0886693169363286, -0.7106600246899298, 1.7607941436002512, -2.3644993203282825, 1.6887591144398693, 0.1391228282082388, 0.1686859769062238, 2.784973517804409, -1.2907454647949295, 0.8390073398491976, -0.42851136540412915, 0.1453431249440476, -0.0701664000576634, 0.4351847433567539, -1.0956328523634316, -0.6284728306359209, -0.5568587695917863, -0.40132917672551605, -0.05764727372498972, 0.5914987740910587, -0.19484852288458993, -0.16926040209710133, 0.6845064027953667, 0.03815092204822836, -0.39990020554210304, -0.5417554730368318]","[-0.2627740966926442, 0.410160669662315, -0.9937176356691081, 0.3090872389830472, 0.6792060782638628, -0.37441895528295865, 0.5794458799840202, 0.2844706674156286, 0.5596123527567037, 0.9005550164783401, 0.5381747186850074, 1.0932477475093245, -0.08243003707370047, 0.3040652628348119, 0.35561426452765155, -0.3643578921193372, -1.1622742424672707, 0.8926263820329104, 0.5218574440916443, -0.2509311381460555, 1.1383908423204978, -0.31431039948951794, -0.16915768497347558, -1.2612207231060908, -0.7265446794967808, -0.1606866386416959, 0.04482634696793236, 0.3422249527350607, 0.7516128998958892, -0.03722412905410626, 0.35144161983083816, 0.20120121764985857]"
"[-0.6176749484235028, -0.6952772212278363, 0.08112869347581422, -0.6549738537010298, 2.277604084490428, 1.0522871421880615, 2.784811406615952, 0.045270032578514315, -0.2873433053104493, 1.6003521633702873, 0.6064657248316406, -2.2056051074205434, -0.9889483934431096, 0.15187546410250813, 0.4295251594939544, -0.388810380503112, 1.0871426880934665, 0.716559426180506, 0.5057834882853206, -0.9109111292586326, 0.39615985047825947, -0.45053434673356785, 1.4247923421799602, 0.40242812364496283, 0.1731367871029498, 0.022353192154265747, -0.8026084602012518, 0.18016771320163455, -0.3275957949977351, 0.5874723187254356, -0.6118417658987251, 0.5934763263861439]","[-0.177656612715266, 0.9556820052444348, 0.09025142956336087, -1.0898811319774124, -0.07482139248019018, 0.041766851486777404, 0.6250663186949613, -1.8049666417019476, -0.37038970250864894, -0.5818023972490498, -0.9082585781730302, 0.2792367071365821, -0.5473148791538825, -0.722969295780002, -0.046559656793142036, 0.12456484130103546, 0.3535456882708277, 0.004964099585775165, 0.795223568176277, 0.06554607707959344, 0.06763884124717684, 0.6212303648807673, -0.2806038609881217, 0.7437548326641632, -0.23144894148060838, 0.08360166428909196, 0.06409329967862445, 0.4803278869687452, 0.4903459792124688, 0.4765462840148544, 0.5655364203397929, -0.49716298499538897]"
