image_embedding,description_embedding
"[1.4924027832945532, -0.19990045858193864, -1.4347366196117513, 0.19339160866076346, -1.567440188932545, 1.462863023944563, -0.4361587643176017, -0.025584152042929673, 0.49353437713204057, 1.094962110687993, -1.5608485113550423, 0.26186439407917605, -0.20151244555090161, -0.2764163288362886, -0.4457445431223411, 1.6498433572724684, -0.5544923807577145, -1.6344818376627182, 0.8663349740796428, -0.5309516770816122]","[0.3202374277028423, -1.4972828870832218, -0.1859218147681402, -1.0651605711265253, -0.985276658494792, -0.3662049818949604, -1.1800798114889528, 0.5480266731090934, 0.0018385393986582322, 0.10312752361012442, 0.22723338781011054, -0.7953237803711262, -0.9565586358584935, 0.43173891226214767, -1.0256594651141329, 0.36542786453912324, -1.1704787160442363, 0.3457934925718348, 0.15973560577682822, 0.5846634759461756]"
"[1.5303758173418411, -2.5394710808399465, -0.4486110728343941, 2.6797227608590304, -1.5034313408504079, -0.7207963330212733, 1.2031903632657228, -1.1778633960715992, -1.2010742001779333, -0.6809063184548956, 1.2576688615270892, 1.1466971088624345, -0.383154526700004, -0.04819251807421991, 0.5699416214194636, 0.7236440234105179, -0.7302986285211587, 0.5095841584739134, 0.620490754963839, -1.0392026002119505]","[-0.009908671881556126, -1.86436905170269, 0.12637375910277673, 0.13408068770033932, -0.14813712701527781, 1.0786456599792467, 0.14421844875525897, -0.353637073625822, -0.5851155955016505, -1.0033389103582984, 0.37632907508991026, 0.26007072798027503, 0.26750901260082527, -0.8037526455476355, -0.0065203257652413, -0.8256759947384422, 0.6554082769270455, 1.6246951973235513, 0.2599863793560571, -0.1521888109389846]"
"[2.58505040128033, 2.4740036064126345, 0.37405858327525926, 1.345225607723403, 0.9767499031794215, -0.00804857794214786, -0.20368784858889188, -0.6644076105149043, -0.32850389208684866, 0.39572582704536163, -0.10966031380474865, 2.150043662227442, 0.455222250197886, 1.3008296843843856, 0.19307794445055307, -1.5711403221171216, -0.6183136903731674, 1.0850541453259437, -0.41985498069609, 0.767746187920811]","[0.9257442894243256, -1.6523237058102325, -0.885902845321733, -0.19123480492451234, -0.03501422228046063, 0.23568262758123354, 0.34549554307892494, -0.07199823616283495, 1.0825436872192349, -0.3458181942508202, 0.5718362204563395, 1.4546335320460277, 0.8755789519306427, -0.6541985801786018, 1.1173617117933177, -0.5011508856156032, 0.963572112288379, 0.42862676184249504, 1.3838279650934402, -0.8574394809817392]"
"[-0.3884652157171361, -1.3124886860294225, -0.448667840465449, 0.24715309227563836, 2.1655403264480544, 1.1447793305545366, 0.6748182727389266, -1.090601887822777, -0.7890971758013202, -0.2801985500363641, -0.2962350743214472, -1.5754118462177022, 0.40046506166767454, 0.9856990468975425, 0.12316068049428255, -0.9222642861886969, -0.4822454145005111, 0.3611340202163646, -0.8359592757174109, -0.26459371259974884]","[1.7453362653776392, -1.3860277826246301, -0.48332456638333515, -0.7467744592802497, 1.182381217385487, -1.418527116223455, 0.6313250448521299, -1.4981392923472494, -0.6088134198867609, 0.8955102046937934, 0.42021954863097954, 0.2502985139175596, -1.3376878082345005, 0.8234257784413548, -0.30318327451503885, 0.47569255160537394, -0.3653003186715636, -0.5995650481690129, -0.029366710903313706, -1.3971593229566395]"
"[-1.143008779105928, -0.716255262857491, -1.7903825874190995, -2.0911294254485373, -0.3662902629566637, -0.7702440165636137, 0.5895366041219099, -1.9625490288024423, -1.0233107020373067, 0.9918604365520467, -1.0872638264955898, -0.49241567780052065, -0.5007667008904015, 1.578461473273572, 0.501662874938015, -0.19939224786494125, 0.5170492631426853, -0.6838317027625874, -0.3693255088647838, 0.9180122977080865]","[1.6321180793398393, 0.5548335705942746, -0.090965435836743, -1.1546546186991737, 2.03484926230251, 0.055155086199740626, -0.869952708556529, -0.04480733407961399, 0.295187793880065, 0.029066675679958694, -0.9650993343266775, 0.29956632056275834, 0.545841825147186, -0.7053617736362536, -0.44856039121856506, -0.33121639289982296, -0.1920397707495888, 0.9402669273224888, -0.8946436786007168, 0.3683299722802988]"
"[1.7860122856362304, -1.0693878729322095, 1.7876481476711505, -0.40914936122929507, 1.3789416753544455, 0.9856033179062414, 0.7096948376366129, -0.7417802853694709, 0.030191226366528903, 1.0339746257042717, 0.07233540549816524, 1.1927073725235737, 0.06291181453683943, -0.09356387582699306, -1.7460323352505376, -0.08580391224311047, -0.8166396677999569, -1.3718086932529903, 0.3277456270202182, -0.620834579449473]","[-1.2634144616223348, -0.5779655969240984, 1.4113089347627827, 0.13971607991290882, 0.45681380544109074, -0.8843797057690095, 0.41368651964702485, -0.7213090035137696, 0.006997905671899252, -1.1512990905829537, 0.35583789545922456, -0.17476252224270988, 1.1148346033846632, 0.6746326849558008, 0.9849145639433937, -0.22705441807041613, -0.25860174689178206, -1.2679491787353685, -0.09811803725313532, 0.3021145489315327]"
"[0.8606861840593595, -1.1830764627748214, -0.32085539631854104, -1.2360057225528465, 0.27506022853862294, 0.5220053215902833, -1.4386688915905086, 0.8464556185096982, 0.477287718020566, -0.5845709660972437, -0.0020553527129989983, 1.0581442410194037, -0.4767855007063838, -1.310747081392702, -0.6668889421739737, -0.29560787393249305, 0.4801115460343994, 0.4787027035487973, 0.027785473012048863, -0.15332669376884245]","[0.20750087080629157, -0.9103199264244333, -0.23304822236964937, -1.0887942889877882, -0.027691971207100197, -1.004713970385779, -0.7047245417316895, 0.46583238399820887, 2.044824595648605, -0.13165794430733396, -0.26380133813239215, -0.263188248108221, -0.5389464351552549, 0.7442822857212221, 0.4756214978172566, -0.1058201247735105, -0.6690149253103251, 0.32828520537681816, -0.11057446680452951, -0.19548232207722985]"
"[-1.1890165850361332, -0.2636511782324793, 0.6979353196275863, 1.3723155750744087, -0.8590276470659672, -2.0932784747454622, 0.7161016433620997, 1.8349864496883632, -0.30406166601168516, -0.4914939629286705, 1.1612352273954496, 0.9051828674267111, 0.42622626668538477, -0.6829445980453113, 2.0965617501511637, -0.7198547900289196, -1.0501289209594618, -0.9373929170496521, 0.4110163208536942, -0.8429123482832901]","[-1.717356934783832, 1.064363820462224, -0.10106598903782578, 0.3059386458761791, -0.4775340148285968, 0.12389138803230802, 0.6129838081409031, 0.5749131574090782, 0.037262509731840344, -0.381236019663724, 0.07950699545259332, 0.8182168096539493, 0.2224451188387482, -2.0563862370694355, 0.10560148578230115, 1.0839297804419057, 0.2873709517939021, 0.02147405863213087, -0.4500452618005774, 0.01887042369729193]"
"[-0.4799015936112373, 0.8426105905975858, 0.5083966904289929, 1.2307141812963884, 1.2644752629574811, 0.18062641565993562, -1.3334112812249372, 0.0573376801580588, 1.0217105854385822, -1.47298689707485, 1.4798192817352787, 0.8787072762499996, 1.1375395560180457, 1.9584113431453989, -0.5407618524870944, 0.28267166106983077, 0.39900275014616415, -0.37726852033088465, -0.6443654222573155, 0.1058143453181014]","[-1.5015205749547396, 0.578758668304607, 0.5913070893432621, -0.39151063480251214, -0.28184865485644667, -1.0530597532274055, 0.24315695694484288, -0.4063093189970863, 1.242179225535571, 0.38562400328932456, 1.1429484816350404, -0.28820073157861614, 0.7841863198233335, 0.4550986928572149, 0.4560219147363485, 1.0269014609906182, 0.25157438649863634, -0.03023388104625515, 0.326990396608914, -0.060652065435655884]"
"[-2.9093803099696465, 0.35256295467406296, -0.9646320828223637, 0.705758319465068, 1.5247834168888608, -0.12794373868747028, -1.3245622638564147, 0.28750088679687386, -1.5942206728400996, 0.8139490889388259, -0.5432124276296797, 0.33085502349801227, 1.1154158869860233, 0.5810284929775009, 1.5778396991317942, 0.10479051023427063, -1.456852915434858, 1.3140678090347166, 0.8146256478513398, -0.11329829192699101]","[0.6288893894719273, 1.0395404769631318, -0.162566451876675, -0.06367519712806287, -0.9079011578703234, 0.7417953143301191, 0.6913913565265241, -0.1266833287858126, -0.9688460448825282, 0.6089906562733247, -0.24760825867267983, 0.17418809647924727, -0.9819013218548274, -0.48867048694574067, -0.41198602666866946, 1.1183836686851647, -0.7378454001401015, -0.40742683430340143, 1.0083812507770584, -0.05105999659867892]"
"[0.41751754396773405, -2.7306774106070058, 0.6532289986355234, -1.5697763945883738, 0.13721921764303358, -0.5563935046892481, -0.9821617371011901, 0.07838250391847466, -1.3022806394770394, 0.4637006489755199, 0.711379315969026, 0.6787923130014448, 0.16361889959689424, 0.9740181145676116, -0.8649626537747059, 1.1442853019856136, -0.9616294567163749, -0.507406081213699, -0.3092724393401736, -0.49126377650860364]","[0.063902779938403, -0.4855647068977554, 1.4590941667688904, -0.43396336387685264, 0.0989002178420639, -1.6426983290365986, -0.6913675247571514, 0.32468511955012946, -0.44371825745312504, -0.16519334383395667, -0.9079623392979591, 0.15222553429992364, 1.042085389212051, 0.9859240614335973, 0.23433490978594868, 0.33321345327809454, -0.9957215365842951, -0.8865179202345879, -0.7026154490949599, -1.0813610167403223]"
"[-1.878255162819843, -0.16109511103204957, 1.5177306475019299, 0.7273826617438073, 2.4753859025508556, 0.38665390163351987, 1.5724832673207128, 1.0670274440467722, 0.745093437929884, 0.6268509765702435, -0.812833714543025, 0.6054260035435415, -0.735963843593694, -0.5618588891169056, 1.45067574233332, -0.1386879851808142, -1.181272696352724, 0.5432338407324595, 0.437991443154473, 1.3310445517868057]","[2.4647801676359227, 1.3895556330175485, 0.0824315825979895, -0.2219831022859096, 0.251862324930287, -0.03760035791020493, 0.8906714654432054, -0.5509053857688219, 0.8298456747700885, -0.24514313775242708, -0.7849936985501542, -0.06537270936198009, -0.35963836670599675, 0.4728613867427133, 0.34880033886975975, -0.8938913065735945, 0.779865424194768, 1.320108767305862, -0.8784559197129249, -0.09677649716833123]"
"[-2.155556505234589, 0.021708742766374637, 1.564558260556503, -0.37980876925323387, 1.9111354730206311, -0.044306587465164, -1.2727323717114574, -1.596369969536387, 1.1389731267069307, -1.0127891389380224, -0.8384254641790013, 1.0430936341422534, 0.2565343355908898, -1.4559943238402722, -0.5137196048485723, 0.7063780840029183, 0.3726812822611852, 0.26885116865126174, -0.38292662364563773, -0.2748494692630892]","[-0.23290847301238848, 1.9828021982239443, 0.7122486178004942, 0.291443066464755, 0.06033888626909395, 0.6911141125947824, 0.038532512402640044, -1.8444180112645032, 0.010091513693672746, -0.2822713891709231, 0.9393005390512409, -0.44736547588572767, 0.9468133255203136, -0.3459157781593291, 0.4345398009488018, 0.28804206747135774, -1.0126136223636635, -0.37411864230258673, -0.050487333481229406, 0.9755821516034389]"
"[-0.3953859338828024, -0.6878007079048899, -0.2666400215789468, -1.8119927021050686, 1.368543704230298, 0.2571062559485131, 0.692987316411578, -0.41299397642383456, -0.04204685953436379, -0.5088946385423203, -0.4993926537464815, 0.9035325707606556, -2.0826447053925126, 0.3117364598669217, -1.0222167533542375, -0.13743922134484265, 0.21731570833086064, 0.3638019046469122, 0.9912677833613175, -0.4270676598459387]","[1.8696624553834666, -1.7372275489613316, 0.5697891714971104, -1.7371644803628354, 1.0749036560375747, -0.8507095666515203, -0.578890158883719, -0.3611767646480748, 0.397738434256067, -0.683742109853336, 0.14915024333630852, -0.007799213228261873, 0.29428473884181294, -0.019667015833947813, 0.21671171772093578, -0.052501697489044104, -0.13030088866797424, -0.5243786258923033, -0.04692153976286202, -0.40483369864187896]"
"[4.6146541389907565, -0.6713445349576481, 0.9917287977277252, 1.5933834170154324, -0.007618790582085783, -1.2286941829562918, 0.4894936844115595, -0.745724064396546, -0.5083962381782233, 0.5462874781694698, 0.5079855534271696, 0.39217512698777734, -0.375561503113155, -0.8629159412431641, 0.2812837981700721, -0.6621312841142546, -0.4980900068165139, 0.38072063906069004, -0.5372807766371609, 0.7277407133036558]","[-0.8791196659561478, -2.2023366556409183, 0.5761266553846118, 0.6850561693575642, 1.1417532321928745, 1.7697297619565555, -0.08931274672197163, -0.4165749703921819, -0.9835828700661579, 0.22609014385086776, 0.2562724393976693, 0.6119124839449723, -0.2607673164080624, -0.20867631234354284, -0.11945537445360124, 0.04658230414624564, -0.47586613513912374, 0.4947886948227707, -0.45226084745364126, -0.23407827311618398]"
"[-0.36124730368543856, -0.457328046008898, -1.2414041723172604, 0.43327779728708293, -1.4752278560347825, -2.361283055216064, -1.9255887031816088, 0.9984826591079603, 0.790945177544581, -0.6652827611545807, 0.49120340245096666, 0.3871784402233063, -1.403145588790551, 1.4210955789359032, -0.35607471328949963, -1.213683020662805, 0.17966731430207586, 0.002528848391998654, -0.057108924253464075, 0.5285692406922148]","[1.3935824219953592, -1.6915102861842002, 1.151156580485982, 0.019551596539260002, 0.6392368782833474, -0.9003155598689592, -0.10738852784214396, 0.5761837345588038, -0.16173376710136678, 0.2700377490634503, -0.29462929735799204, -0.32208231827876377, -0.3121838344675552, 0.029884141801467905, 0.34898551168616104, -0.3047078306368083, 0.7845859416607677, 0.3859232329907079, 0.6576187822790275, 0.41855460947521617]"
"[0.2423517164500806, -1.4954501282778294, -0.10224906600691425, -0.20832006251222374, 0.5134785225241707, 1.7239179596797727, 0.4092836967336383, -0.5357044633972223, -2.1389539660526204, -1.410967578390095, 0.19873251450546642, 0.7656507480181739, 0.044926868411217874, -0.7533702135084452, -0.07365903826295904, 0.2111126291763021, 0.505426172027434, 0.3123999372295567, -0.20206998949156124, -0.2145569886480563]","[-0.28006154358929675, -0.7964028524891766, 0.517713079107589, -0.24650942423351413, 0.23669240108363218, -2.1082024729474442, 1.1102082997368727, -1.041905742570466, -0.5777673242345484, -0.0023728146264042193, 0.2046283828597833, -0.31521756591800315, 0.14434049516574834, 0.021288260642873615, -0.8303838092918364, -0.21602957516375626, 1.0957195550447911, -0.27721634235006337, -0.7104032461068331, 0.09761001322159615]"
"[-0.10379820696760494, 0.7670961720676643, -2.8428692910849542, 0.4223907465957368, -0.9241418119425544, -1.6206485399761004, 0.5645569960833947, 0.3396282504061209, 1.5358285867073025, 0.07431323872473428, -0.15578594154899017, -0.48095017457187994, -0.3105544899760674, 0.39624875500987017, 0.7210566121118736, -0.9132117558199228, 0.7992254344600533, -0.2702745627494715, -1.0372307059023662, -0.026929373751545246]","[-1.1033233458574543, -1.030621086967378, -0.4739699786125602, 0.1600407322919666, -0.47076701891245626, 0.5656770366809499, -0.35736586067336484, -0.5415392916338221, 0.4552328118254827, 0.34130761059885184, -0.3460707325402819, 1.1285921221253095, -0.26251566665716997, -0.3338498372140301, -0.941048907170606, 1.0790976822546146, 0.27169864722281684, 0.24608068825987292, -0.22864811594362638, 0.2155953020959916]"
"[-0.12833789605966664, -0.45366798012796183, -1.4860244902951871, 0.9979942106702279, 1.3967655273068476, 1.7039213273811873, 0.8816698761436432, 0.19062047437321064, 0.2834548789714618, -2.624598642214157, 2.2667720385201826, 1.1317440751708319, -0.003759131305405139, 1.627878603469926, 0.5764436372815727, -0.34104899869116373, 0.39671589955395353, 0.7485860865077663, 0.5644462780861516, 1.3815356919722819]","[-0.7381782687956034, -0.8618402967667972, -0.6928912268273285, -0.1375908907743333, -0.9704699103165413, -1.3726360058521458, 0.757416036335243, -0.1005317537754738, 0.743692389793391, -0.1759835684493187, -1.6768676260713795, 0.8999930470960608, 1.0524127069923428, -0.9822565373603043, 1.5124361018331525, 0.07631143432964793, -0.6974315875586987, 0.6093549518338601, 0.623688794144647, -0.8512765036662341]"
"[-0.06335110236974627, -1.694068888211582, -1.3433092646128324, -1.077112546451385, 0.7558261373848008, 1.0533517016929517, -0.8522841941760807, -1.1036357977893068, -0.15095365018183, -1.2425544020952812, -0.14744381150338762, 0.07779300519978738, 1.074167274348343, -1.0427098365000576, 0.07965505549149686, 0.37997124099068336, 0.41960985189929173, 0.18599002774407103, -0.641844792549567, 0.18525956184693665]","[-0.07614896243968784, -0.17465918710992218, 0.7249803213003578, -0.27370511843297657, -1.1447788466185642, 0.006022472811920162, -0.38418926323285457, -0.6545991863644302, 1.2207263234106769, 0.7440365769185001, 0.35528066980733974, 0.2585208613042886, -0.17697546179649973, 0.3069052062245719, -0.917279411119051, 1.7584314386405773, -0.6901245084927677, 0.6303050990754727, -0.100660586784628, 0.7543422433073258]"
